tlvGardens02_2020-05-31T02-21-23_NoiseProportion_0.2_50_exp.json
EvenPaz,egalitarianGain_Avg
,4,8,16,32,64,128
Hor,1.0274949462946688,1.0371350295541124,1.0373171735937905,1.0392649545248165,1.0323812565305175,1.0274173855772428
Ver,1.0271729369494618,1.0336325974761382,1.0292654321815626,1.0288682846821482,1.02013467113009,1.0193590116921198
HighestScatter,1.0329853018305317,1.0425019499453174,1.0412880869466246,1.049170144005725,1.036245846871298,1.0319357561520248
MostValuableMargin,1.0393707495022748,1.0522207335306009,1.0520213869844082,1.0502576000475756,1.041028345990136,1.0295955900199112
LargestMargin,1.034606212890761,1.0474144637710756,1.0427374594651777,1.0459287958812356,1.0392527680102202,1.0418528313594693
VerHor,1.0307076410546157,1.0381106249599128,1.0360211954739496,1.040016195786874,1.0347361984907995,1.034656918100898
HorVer,1.0277250935634021,1.0398202163841368,1.0478201428510092,1.0455806448809717,1.04240275008834,1.032645492937564
SmallestPiece,1.025157082135773,1.03763232369288,1.0411567745378503,1.0430077245019393,1.0387271747323046,1.03419180623521
SquarePiece,1.0277250935634021,1.039178203230268,1.047626265298036,1.045184484454213,1.0403273101018875,1.0380054440443536
SmallestHalfCut,1.0276553371158812,1.0346812114368136,1.02931814547081,1.0319772003151202,1.0258110417255544,1.022706401265596
""
""
EvenPaz,ttc_egalitarianGain_Avg
,4,8,16,32,64,128
Hor,1.0277765794979554,1.0384879598195949,1.0395114364938491,1.0433399035313577,1.0345771668669403,1.0283520511201845
Ver,1.0271729369494618,1.034481492889609,1.029958803367887,1.0299683754435207,1.0226594063697059,1.022123272553855
HighestScatter,1.0335599189047455,1.045078059042584,1.0412880869466246,1.0510246711544966,1.0368541919147771,1.0321608815201
MostValuableMargin,1.0400733447383883,1.0523812735640294,1.0531146217159433,1.052153767954721,1.041028345990136,1.0308308540751636
LargestMargin,1.034606212890761,1.0491698552379476,1.0437797887913027,1.0469328567085008,1.0397231390086148,1.0419208302432108
VerHor,1.0308356192165153,1.039788653727953,1.0386486570119917,1.0417505930667867,1.0384094869848783,1.0360410700316394
HorVer,1.0278855754471208,1.0412248447098575,1.0487656727716157,1.0474350248934698,1.0438105981846941,1.0334388240764891
SmallestPiece,1.0252297676690811,1.0384398388640277,1.0428971187637022,1.0457685415632265,1.040550918015863,1.0369157454965146
SquarePiece,1.0278855754471208,1.0398812035380216,1.0486449771141322,1.0468825166229305,1.0429491107761826,1.038281740259912
SmallestHalfCut,1.027907626296236,1.0356236851541947,1.0311097366892634,1.0326478805917205,1.026469641036566,1.0254065294174861
""
""
EvenPaz,ttc_utilitarianGain_Avg
,4,8,16,32,64,128
Hor,1.0647463326743551,1.1195081794264137,1.187957537232045,1.254747510477232,1.3167191387600856,1.3827632855070244
Ver,1.0679628809901653,1.1151674620514922,1.1739859220452478,1.230435827260579,1.2734447822539103,1.323892531590937
HighestScatter,1.074357805297285,1.145576981974868,1.2560025047354058,1.387159896714108,1.5139480297773686,1.614377378038288
MostValuableMargin,1.0807977673184677,1.1519896404370369,1.2605046756399414,1.3914940500741155,1.5184257209951475,1.6167148003214877
LargestMargin,1.0764507807952177,1.1469852542013137,1.2551199747077817,1.374536116245466,1.4991064030648749,1.5953088121601933
VerHor,1.0671161937591023,1.1236082256374533,1.219367667830019,1.3350416749470169,1.4715899787316322,1.5670085987564004
HorVer,1.0647038474621122,1.1431136666787534,1.2396314938132151,1.3546721759945006,1.4777142649294581,1.5874504618426615
SmallestPiece,1.0643762448587464,1.1234618039987774,1.2033830046605443,1.2962587991060122,1.39626970835772,1.4788182521720985
SquarePiece,1.0647038474621122,1.136341680159137,1.2392415498236682,1.345452387620626,1.4822563222854892,1.5862083242052567
SmallestHalfCut,1.0632740805334084,1.1230582489241918,1.1890165445948122,1.2696898988152103,1.333183877529002,1.3976117206555492
""
""
EvenPaz,utilitarianGain_Avg
,4,8,16,32,64,128
Hor,1.0632018424572027,1.1177875711497858,1.1839681197454404,1.249795592108404,1.3091032607326705,1.3693442115501084
Ver,1.0679628809901653,1.11324020267612,1.1714280766210043,1.2263300885449995,1.2683882004918754,1.3160909818359634
HighestScatter,1.0741192854745896,1.144164268395892,1.251831681404901,1.3803631751340382,1.50666171435626,1.6045446478204863
MostValuableMargin,1.0801975311881937,1.1517853474890813,1.256836277945246,1.3866446637707377,1.5117358192502293,1.6100799746411274
LargestMargin,1.0764507807952177,1.1457033004651735,1.2512655411206668,1.3674314119470086,1.4886981144184308,1.5792220736284122
VerHor,1.066754477451524,1.1216946850690417,1.2089239497268718,1.3185890648086522,1.446766355092045,1.5433730924610756
HorVer,1.0637512104833617,1.1385221018053688,1.2343329915086223,1.3440110338500066,1.4635789578726743,1.568859673803391
SmallestPiece,1.062645385957777,1.1225086683643322,1.2006720405585918,1.2895510137405561,1.3849846318324326,1.4591176716077492
SquarePiece,1.0637512104833617,1.133003439948085,1.2320459147483849,1.3347651380308418,1.4639190854268094,1.566251725806362
SmallestHalfCut,1.0628401938123049,1.1213005396381852,1.1858139741846743,1.2645934395546488,1.3228056017579592,1.3845280727989824
""
""
EvenPaz,averageFaceRatio_Avg
,4,8,16,32,64,128
Hor,0.3423507462686567,0.17117537313432835,0.08558768656716417,0.042793843283582086,0.021396921641791043,0.010698460820895522
Ver,0.18256130790190736,0.09128065395095368,0.04564032697547684,0.02282016348773842,0.01141008174386921,0.005705040871934605
HighestScatter,0.4527747321367695,0.41026282220175747,0.39039460585550617,0.4000611178861981,0.39959100303775325,0.3878436174465933
