
NumberOfAgents,NoiseProportion,Algorithm,Method,egalitarianGain_Avg,egalitarianGain_StDev,egalitarianGain_interval,ttc_egalitarianGain_Avg,ttc_egalitarianGain_StDev,ttc_egalitarianGain_interval,utilitarianGain_Avg,utilitarianGain_StDev,utilitarianGain_interval,ttc_utilitarianGain_Avg,ttc_utilitarianGain_StDev,ttc_utilitarianGain_interval,averageFaceRatio_Avg,averageFaceRatio_StDev,averageFaceRatio_interval,largestFaceRatio,smallestFaceRatio_Avg,smallestFaceRatio_StDev,smallestFaceRatio_interval,averageInheritanceGain,largestInheritanceGain,largestEnvy_Avg,largestEnvy_StDev,largestEnvy_interval,ttc_largestEnvy_Avg,ttc_largestEnvy_StDev,ttc_largestEnvy_interval,experimentDurationSec_Avg,experimentDurationSec_StDev,experimentDurationSec_interval,experiment,dishonestAgent,relativeValues,ttc_relativeValues,comment
4,0.2,Honest_EvenPaz,Hor,1.0274949462946688,0.019890369505688458,0.063300032944117,1.0277765794979554,0.019582401006376506,0.062319939731337745,1.0632018424572027,0.03487689011972138,0.11099383010131252,1.0647463326743551,0.03373267501992864,0.10735242698452664,0.3423507462686567,2.459629709314082e-17,7.827639480774006e-17,0,0.06895436155327268,0.008720015844317258,0.027750982205767688,0,0,1.0239313843135516,0.035922940036111704,0.11432282779287181,1.022351880993421,0.03196213326166039,0.10171777290757436,0.03680694580078125,0.008809155068265094,0.02803466299967639,450,,"{'182': 0.26408321335395196, '76': 0.27359088089855105, '785': 0.27235231638801155, '851': 0.27866504950239657}","{'182': 0.26408321335395196, '76': 0.27359088089855105, '785': 0.27235231638801155, '851': 0.27866504950239657}",
4,0.2,Assessor_NoPattern,NoPattern,0.9504775884202297,0.03789037692285638,0.12058409004397237,0.9697235758445754,0.03656720165321572,0.11637315579586095,1.004862201646315,0.03685053652602235,0.1172748538149826,1.0468080562486688,0.041603186565070935,0.1323999073720619,0.681690770622324,0.0,0.0,0,0.5835510587987537,0.0,0.0,0,0,1.2051555963534522,0.15369819305870325,0.4891362466285375,1.1309331217123506,0.12626990161580628,0.40184718186583007,0.009802789688110351,0.013212391809241593,0.04204772749728896,450,,"{'182': 0.24745943580762633, '76': 0.2873333705158329, '785': 0.27127103034841366, '851': 0.2761368942260349}","{'182': 0.24745943580762633, '76': 0.2873333705158329, '785': 0.27127103034841366, '851': 0.2761368942260349}",
4,0.2,Integrated_Honest_EvenPaz,Hor,0.08103016716306603,0.019890369505688458,0.063300032944117,0.08132647420567055,0.019582401006376506,0.062319939731337745,0.05805735424748502,0.03487689011972138,0.11099383010131252,0.0595943711783856,0.03373267501992864,0.10735242698452664,-0.49779172460246096,2.459629709314082e-17,7.827639480774006e-17,0,-0.8818366267808406,0.008720015844317258,0.027750982205767688,0,0,-0.15037411981344734,0.035922940036111704,0.11432282779287181,-0.1516847417156398,0.03196213326166039,0.10171777290757436,2.7547419634457535,0.008809155068265094,0.02803466299967639,450,,"{'182': 0.26408321335395196, '76': 0.27359088089855105, '785': 0.27235231638801155, '851': 0.27866504950239657}","{'182': 0.26408321335395196, '76': 0.27359088089855105, '785': 0.27235231638801155, '851': 0.27866504950239657}",
8,0.2,Honest_EvenPaz,Hor,1.0371350295541124,0.021180367791407598,0.05008361132487986,1.0384879598195949,0.022270090169255553,0.052660395286407743,1.1177875711497858,0.029091207911439744,0.0687897757185731,1.1195081794264137,0.030165100266451216,0.07132912762420779,0.17117537313432835,1.0278667914282463e-17,2.4305187418193763e-17,0,0.029138500402987617,0.002746713413156803,0.006494945147325848,0,0,1.0999701520816736,0.059645504787026196,0.14103920708315304,1.0985154658698086,0.059394038055049635,0.14044458275039895,0.07867908477783203,0.0115003466474137,0.027193998577499427,850,,"{'254': 0.13439975113512595, '322': 0.1331056050144362, '530': 0.15272873982173957, '580': 0.15069440959160973, '629': 0.13447002770926242, '671': 0.1362236476460903, '73': 0.13850403037281384, '795': 0.14384186019765707}","{'254': 0.13439975113512595, '322': 0.1331056050144362, '530': 0.15272873982173957, '580': 0.15069440959160973, '629': 0.13447002770926242, '671': 0.1362236476460903, '73': 0.13850403037281384, '795': 0.14384186019765707}",
8,0.2,Assessor_NoPattern,NoPattern,0.9215905262086782,0.028645610131721906,0.06773610440245595,0.9538399405908046,0.02553269432092654,0.060375228184895845,1.0045451540627863,0.04289201356489245,0.10142349545020742,1.1006779918709273,0.04261238411553859,0.10076227687296861,0.6300679147456834,0.0,0.0,0,0.10160403238328287,0.0,0.0,0,0,1.5118464306288373,0.18358806234309621,0.43411678441247603,1.3728428178764114,0.17507181870567234,0.41397906817991137,0.07213646888732911,0.00882780148963982,0.020874433485507164,850,,"{'254': 0.12295888703204626, '322': 0.1222208120719477, '530': 0.11737137320544737, '580': 0.11579777569192955, '629': 0.15145376496687626, '671': 0.12268035421546676, '73': 0.12252216400817349, '795': 0.12046075424363875}","{'254': 0.13928779077567544, '322': 0.14445431549636642, '530': 0.16548520995070315, '580': 0.11579777569192955, '629': 0.15145376496687626, '671': 0.12268035421546676, '73': 0.12252216400817366, '795': 0.12046075424363875}",
8,0.2,Integrated_Honest_EvenPaz,Hor,0.1253750988747373,0.021180367791407598,0.05008361132487986,0.12684313725730212,0.022270090169255553,0.052660395286407743,0.11273004168005925,0.029091207911439744,0.0687897757185731,0.11444286491121922,0.030165100266451216,0.07132912762420779,-0.728322345689638,1.0278667914282463e-17,2.4305187418193763e-17,0,-0.7132151183422732,0.002746713413156803,0.006494945147325848,0,0,-0.27243261630471816,0.059645504787026196,0.14103920708315304,-0.2733948080871599,0.059394038055049635,0.14044458275039895,0.09069775650818063,0.0115003466474137,0.027193998577499427,850,,"{'254': 0.13439975113512595, '322': 0.1331056050144362, '530': 0.15272873982173957, '580': 0.15069440959160973, '629': 0.13447002770926242, '671': 0.1362236476460903, '73': 0.13850403037281384, '795': 0.14384186019765707}","{'254': 0.13439975113512595, '322': 0.1331056050144362, '530': 0.15272873982173957, '580': 0.15069440959160973, '629': 0.13447002770926242, '671': 0.1362236476460903, '73': 0.13850403037281384, '795': 0.14384186019765707}",
16,0.2,Honest_EvenPaz,Hor,1.0373171735937905,0.019610061812870807,0.04179785733943372,1.0395114364938491,0.020304607935832573,0.04327824735759056,1.1839681197454404,0.027747058725993538,0.05914145571212677,1.187957537232045,0.02671289149716649,0.05693718044221102,0.08558768656716417,5.607473066727768e-18,1.1952045919813044e-17,0,0.012327141357042366,0.0011210663432851434,0.002389496347936971,0,0,1.1733489817262686,0.08715025254163897,0.18575636617525662,1.1659864730302227,0.08472591914465209,0.18058902185796463,0.16501598834991454,0.022805640793714242,0.04860907270595138,1650,,"{'113': 0.06779981107811436, '119': 0.08346761839026089, '137': 0.06568527818323824, '165': 0.07369740190483091, '194': 0.07521595229408372, '195': 0.06990979027189766, '337': 0.07347415456829977, '447': 0.06926242347478477, '628': 0.06503983503935348, '634': 0.06800092295221787, '656': 0.08158066505096001, '673': 0.08576341361230749, '685': 0.06316579337076522, '819': 0.06535224372496291, '912': 0.0808933891798779, '941': 0.08189746662051423}","{'113': 0.06779981107811436, '119': 0.08346761839026089, '137': 0.0675423977445005, '165': 0.07369740190483091, '194': 0.07521595229408372, '195': 0.06990979027189766, '337': 0.07347415456829977, '447': 0.06926242347478477, '628': 0.06811174606467361, '634': 0.06800092295221787, '656': 0.08158066505096001, '673': 0.08576341361230749, '685': 0.06336954069683932, '819': 0.06535224372496291, '912': 0.0808933891798779, '941': 0.08189746662051423}",
16,0.2,Assessor_NoPattern,NoPattern,0.8951788864045583,0.025015555007515,0.05331939335268209,0.930231121991045,0.03632323907254508,0.07742115141441885,1.0001161052698857,0.026260929625096734,0.0559738465153778,1.1860352392435196,0.043232677958470966,0.0921482717878955,0.49165932673956403,2.794750175205077e-17,5.9568689908927e-17,0,0.12600600117266145,0.0,0.0,0,0,1.8277585750909016,0.1053287631416409,0.22450294433257606,1.6676874244644715,0.17274071295696108,0.36818811413170816,0.14123323440551758,0.012481811474666014,0.026604351395434017,1650,,"{'113': 0.0621700449172069, '119': 0.055617825031429875, '137': 0.061934005933342855, '165': 0.05909633653816642, '194': 0.060169631360348766, '195': 0.06171724706667396, '337': 0.05841564122817724, '447': 0.061093332066157524, '628': 0.06458357857707611, '634': 0.06223346255064848, '656': 0.059414507423762995, '673': 0.0592627995067071, '685': 0.05792081347493782, '819': 0.06161999100206252, '912': 0.06068120861107245, '941': 0.05508332875951942}","{'113': 0.06744932624189603, '119': 0.10050724931697214, '137': 0.061934005933342855, '165': 0.05909633653816642, '194': 0.060169631360348884, '195': 0.06171724706667396, '337': 0.09511081600737684, '447': 0.061093332066157524, '628': 0.06458357857707611, '634': 0.06649806174027392, '656': 0.09236529677904168, '673': 0.09321862030259079, '685': 0.05792081347493782, '819': 0.06161999100206252, '912': 0.08338961963924967, '941': 0.10188830870954095}",
16,0.2,Integrated_Honest_EvenPaz,Hor,0.15878199245753388,0.019610061812870807,0.04179785733943372,0.16123319291968038,0.020304607935832573,0.04327824735759056,0.1838306707659121,0.027747058725993538,0.05914145571212677,0.18781962511389563,0.02671289149716649,0.05693718044221102,-0.8259207505840712,5.607473066727768e-18,1.1952045919813044e-17,0,-0.902170204257566,0.0011210663432851434,0.002389496347936971,0,0,-0.3580394053586025,0.08715025254163897,0.18575636617525662,-0.36206756793783135,0.08472591914465209,0.18058902185796463,0.16839346662634982,0.022805640793714242,0.04860907270595138,1650,,"{'113': 0.06779981107811436, '119': 0.08346761839026089, '137': 0.06568527818323824, '165': 0.07369740190483091, '194': 0.07521595229408372, '195': 0.06990979027189766, '337': 0.07347415456829977, '447': 0.06926242347478477, '628': 0.06503983503935348, '634': 0.06800092295221787, '656': 0.08158066505096001, '673': 0.08576341361230749, '685': 0.06316579337076522, '819': 0.06535224372496291, '912': 0.0808933891798779, '941': 0.08189746662051423}","{'113': 0.06779981107811436, '119': 0.08346761839026089, '137': 0.0675423977445005, '165': 0.07369740190483091, '194': 0.07521595229408372, '195': 0.06990979027189766, '337': 0.07347415456829977, '447': 0.06926242347478477, '628': 0.06811174606467361, '634': 0.06800092295221787, '656': 0.08158066505096001, '673': 0.08576341361230749, '685': 0.06336954069683932, '819': 0.06535224372496291, '912': 0.0808933891798779, '941': 0.08189746662051423}",
32,0.2,Honest_EvenPaz,Hor,1.0392649545248165,0.026949477669385838,0.05496382208007214,1.0433399035313577,0.02957861176431874,0.06032597641906705,1.249795592108404,0.024678882583502572,0.050332912871091616,1.254747510477232,0.023249656978605423,0.04741798803196984,0.042793843283582086,2.102802400022913e-18,4.288693769961369e-18,0,0.005776455707644162,0.0003926258901956415,0.0008007657824573703,0,0,1.3124061778720577,0.1084776510051293,0.221241627858458,1.3095324479780712,0.10862436807935665,0.22154085930416062,0.3452552270889282,0.036053036013173785,0.07353065173228188,3250,,"{'102': 0.04113827410459334, '118': 0.04539658696465177, '125': 0.0344496843104648, '132': 0.03957236746719231, '141': 0.035138864162841184, '171': 0.03579566839930248, '18': 0.03788420952588727, '237': 0.03819001889079271, '303': 0.034828492052227746, '372': 0.04777737856633743, '389': 0.03970640504153765, '395': 0.041496142565287955, '400': 0.04532465492153421, '425': 0.043777281953989895, '43': 0.03479055744589057, '472': 0.03945509258613013, '493': 0.04270130905192541, '496': 0.03633500219323867, '508': 0.03633367801955261, '556': 0.03911869397401305, '595': 0.04126382105248977, '606': 0.04270130905192558, '65': 0.0388940412478861, '660': 0.04227897974600155, '663': 0.044972527959882165, '664': 0.03853423527077863, '691': 0.0415134215306722, '831': 0.03595560902120065, '896': 0.04400619926501248, '915': 0.0336463845974253, '983': 0.0400646668382419, '991': 0.035321401179568494}","{'102': 0.04113827410459334, '118': 0.04539658696465177, '125': 0.0344496843104648, '132': 0.03957236746719231, '141': 0.035138864162841184, '171': 0.03579566839930248, '18': 0.03788420952588727, '237': 0.03819001889079271, '303': 0.034828492052227746, '372': 0.04777737856633743, '389': 0.03970640504153765, '395': 0.041496142565287955, '400': 0.04532465492153421, '425': 0.043777281953989895, '43': 0.04702513132884469, '472': 0.03945509258613013, '493': 0.04270130905192541, '496': 0.037909944606456206, '508': 0.03633367801955261, '556': 0.03911869397401305, '595': 0.04126382105248977, '606': 0.046635457755647924, '65': 0.0388940412478861, '660': 0.04227897974600155, '663': 0.044972527959882165, '664': 0.03853423527077863, '691': 0.0415134215306722, '831': 0.03595560902120065, '896': 0.04400619926501248, '915': 0.0336463845974253, '983': 0.0400646668382419, '991': 0.035321401179568494}",
