2	1	0.5	0.009577597100763446	0.010043535130984882	0	-0.01144098429942686	-0.010572460028935193	0.023146790667463123
2	1	0.5	0.010816252900643475	0.012840331444096797	0	0.005123932272642406	0.01282789359304326	0
2	1	0.5	0.00592414049037826	0.0060976316337217895	0	0.00500037796318864	0.006351739382866928	0
2	1	0.5	0.0111215343450497	0.011480584844103303	0	-0.01765429201425961	-0.010713917508906379	0.03594313462306339
2	1	0.5	0.0022820550168176634	0.002315168766225728	0	-0.0030262353344600035	-0.002164438565416704	0.006070842466902475
2	1	0.5	0.00594987715131956	0.006828334268837111	0	0.0003523613313678453	0.007205964245766694	0
2	1	0.5	0.008671414550314172	0.009535939692205009	0	0.0012717153536503378	0.00972830904244848	0
2	1	0.5	0.0014632150638664854	0.0018028214761800498	0	-0.0011334026908164097	0.0017473617449925705	0.0022693775001995783
2	1	0.5	0.0013712532387510912	0.001744355737764991	0	0.00008911250424126216	0.0020932117321308397	0
2	1	0.5	0.0068211752096984934	0.007109980806991434	0	0.0052743721321186765	0.008334002075623959	0
4	2	0.5	0.011299182463215596	0.018035168216021358	0	-0.017272792890072663	0.007975994303491829	0.04693057025488865
4	2	0.5	0.00720791249271624	0.009047950139938088	0.026563897373446083	-0.003832300515371867	0.01314296643738877	0.048969860329012016
4	2	0.5	0.007022248398500741	0.01692879410141579	0.005284579896965466	-0.009787101408617493	0.0031688624474048854	0.03686041054784473
4	2	0.5	0.005992422918867257	0.011450406840230798	0.009346755541387579	-0.016585482358748127	-0.007933462073181574	0.039187591495730874
4	2	0.5	0.006372359337490252	0.009895335812018402	0	-0.004148321327367754	0.0030550660824257836	0.011371473453442856
4	2	0.5	0.0035886083892071596	0.006275683013967637	0.01886289304826507	-0.022172076085332115	-0.01030218000596661	0.04094884655907242
4	2	0.5	0.008511379048506074	0.017175862336607395	0.007721034350929398	-0.0005206746877197688	0.011272171262086239	0.02537199745109791
4	2	0.5	0.008156965107753322	0.01341695156689715	0	-0.023983618749561675	0.005077129720103102	0.04164363498808363
4	2	0.5	0.009105092512346147	0.015544113807302473	0.007095773071603111	-0.0309832509443696	-0.005725043902474192	0.046541735608588986
4	2	0.5	0.0041232522301359875	0.011873820585472927	0.002973972327718945	-0.016703531820173922	0.0002123637165329928	0.05121919724078785
8	3	0.5	0.011593428636541114	0.036235188526075435	0.03192315322536147	-0.05653028400196736	0.001953177294119257	0.09032808607414519
8	3	0.5	0.018919826350616065	0.03077035366952341	0.038760380771897376	-0.025985143259114496	0.007141058742726525	0.06930802991854303
8	3	0.5	0.008773529190859719	0.03891749437942438	0.02821946334100126	-0.030119842751021864	-0.0064565529725462145	0.10711779558323317
8	3	0.5	0.008642281585136802	0.02225671209123692	0.09808009429944864	-0.0426813486250176	-0.0022815040642923945	0.13740067246768337
