4,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
LastDiminisher_SmallestHalfCut,0.35838350006230324,0.2634991923524585,0.0006509466967916641,0.35838350006230324,0.2634991923524585,0.0006509466967916641
LastDiminisher_Hor,0.3585156174865,0.2635962813255705,0.0007141875635054472,0.3585156174865,0.2635962813255705,0.0007141875635054472
LastDiminisher_SmallestPiece,0.3583856191683953,0.2635007501994941,0.000649352288798987,0.3583856191683953,0.2635007501994941,0.000649352288798987
LastDiminisher_Ver,0.35838575992520566,0.26350085325797457,0.0006510980090288348,0.35838575992520566,0.26350085325797457,0.0006510980090288348
LastDiminisher_LargestMargin,0.3580922177457072,0.2632849879530448,0.000734531111273933,0.3580922177457072,0.2632849879530448,0.000734531111273933
LastDiminisher_VerHor,0.3583550453497088,0.26347824272931786,0.0007066143424668045,0.3583550453497088,0.26347824272931786,0.0007066143424668045
LastDiminisher_HorVer,0.35856289429860894,0.26363101808117007,0.0007551925569307418,0.35856289429860894,0.26363101808117007,0.0007551925569307418
LastDiminisher_MostValuableMargin,0.35804492332135757,0.2632502182928502,0.0007306025255361077,0.35804492332135757,0.2632502182928502,0.0007306025255361077
LastDiminisher_SquarePiece,0.35835506848516835,0.26347825955516846,0.000706226054496249,0.35835506848516835,0.26347825955516846,0.000706226054496249
LastDiminisher_HighestScatter,0.35821508084538367,0.26337533049495343,0.0006675700954419607,0.35821508084538367,0.26337533049495343,0.0006675700954419607

8,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
LastDiminisher_SmallestHalfCut,0.4633631861070523,0.31590669587917364,0.0006170210431469959,0.4633631861070523,0.31590669587917364,0.0006170210431469959
LastDiminisher_Hor,0.4632740820656064,0.3158459402246567,0.0006790787682546764,0.4632740820656064,0.3158459402246567,0.0006790787682546764
LastDiminisher_SmallestPiece,0.4633611979866046,0.31590534056934744,0.0006171790498425338,0.4633611979866046,0.31590534056934744,0.0006171790498425338
