tlvRealEstate06_2020-05-30T19-08-55_NoiseProportion_0.6_50_exp.json
4
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
FOCSEV,1.1216011492421376,0.34087700756369216,0.057572226804328504,1.1217867034232327,0.3410988380559807,0.05742276331694203,1.1913245037204439,0.18328658847459894,0.0570750007798051,1.1914218936138665,0.18338332127441975,0.0570448029091552,0.5925668459925368,-0.2532868228685764,0.14936142069848587,0.3428584826086077,-0.3661665628874995,0.1708480855392936,1.0097547579757933,0.3295688231010027,0.026700617840351562,1.0095223602683676,0.32972312459576403,0.0267345999264015,0.0014607686996459962,0.0004716068997410987
FOCSUV,1.11939422855841,0.33823862831066925,0.059545043544404555,1.119579782739505,0.3384604588029578,0.05940757846935712,1.1926580088628378,0.18461109640315151,0.05686953788868141,1.1927553987562602,0.1847078292029721,0.05683689931673942,0.5818731222687158,-0.26676233954856404,0.15759624490014817,0.34002036082623394,-0.37141332379765424,0.16495785895879786,1.009018204853175,0.3300578608331303,0.02455452548840548,1.0087858071457496,0.3302121623278915,0.02458436960654593,0.0014607686996459962,0.0004716068997410987
FOCSLE,1.0936063332381372,0.30740913430401845,0.04680834475057579,1.0936063332381372,0.30740913430401845,0.04680834475057579,1.149569562018164,0.14181336907505868,0.055965285278658676,1.149569562018164,0.14181336907505868,0.055965285278658676,0.4031255219541086,-0.49200813154351347,0.27163554690422304,0.2664494187836043,-0.5074219846063099,0.23171480927475246,1.007387499473497,0.33114057494587656,0.021330510243399395,1.007387499473497,0.33114057494587656,0.021330510243399395,0.0014607686996459962,0.0004716068997410987
FOCSAFR,1.1028395338902286,0.3184474490106118,0.06265542055321498,1.1032930928733695,0.31898967992084093,0.06236766536769028,1.172634820148399,0.16472300496349848,0.05902991418746312,1.17414953275114,0.16622749773823747,0.05888192055998462,0.7747950239317084,-0.023655039328761274,0.02613057500197165,0.5353323160542184,-0.010345261693921881,0.02556209806736827,1.027097491392298,0.31805403786901126,0.049148734153118184,1.02330168677556,0.32057427928048005,0.04732486013824268,0.0014607686996459962,0.0004716068997410987
FOCSSFR,1.0800255203743017,0.29117323821435515,0.04414291980297357,1.0848981798748925,0.2969985149577356,0.04412277795024501,1.1512548926245234,0.14348732868675382,0.05160099905359319,1.154422258334174,0.1466333240501659,0.049613940731087824,0.735356544703453,-0.07335277777789,0.017631994808208717,0.5809473969812481,0.07398213574471521,0.03014209909055539,1.037415561086674,0.3112033094580912,0.051155097507638005,1.0288550173893998,0.31688712064147606,0.04821399843032256,0.0014607686996459962,0.0004716068997410987
Summary,FOCSEV,FOCSEV, ,FOCSEV,FOCSEV, ,FOCSUV,FOCSUV, ,FOCSUV,FOCSUV, ,FOCSAFR,FOCSAFR, ,FOCSSFR,FOCSSFR, ,FOCSLE,FOCSSFR, ,FOCSLE,FOCSSFR, ,FOCSEV, , , , , , , , , , , , , , , , , , , , , , , , 
""
""
8
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
FOCSEV,1.14430209967058,0.47284083897281015,0.052404894784122365,1.1446740569072709,0.47331958825475906,0.05220000265852502,1.259304383279632,0.2516537578302341,0.048208520200783825,1.2595182001422915,0.2518662756958023,0.04827804377380356,0.5197546219368819,-0.17219791971881612,0.10904852775682317,0.177318374381173,-0.5792705497742484,0.08697548772677687,1.0726657482539381,0.36767505684466617,0.06857315712789736,1.0723629290332426,0.3678535655243964,0.06886518045806202,0.03324821853637695,0.005034616997209856
FOCSUV,1.1344656628407972,0.46018027855170207,0.05248641887423422,1.1345599879548336,0.4603016851978435,0.05244335474174946,1.2664061160267104,0.25871234556963124,0.049446055368136024,1.2665804467061184,0.25888561714152697,0.04947919753607546,0.5111097274364552,-0.18596645846618998,0.10165650968079072,0.17476044047526834,-0.5853398481743771,0.07220308832763095,1.0639405784701654,0.372818450764464,0.06552183810018454,1.0635711633740406,0.37303621699782996,0.06584402161370291,0.03324821853637695,0.005034616997209856
FOCSLE,1.1122738353693271,0.43161699111141055,0.048783265882859375,1.1130387597540607,0.43260153170858867,0.04935965826213499,1.2306969605888167,0.2232201332131697,0.05142172587106236,1.2314947847774327,0.22401311039726265,0.05146972549968062,0.4129639638566649,-0.34228111894842417,0.13575594592664159,0.1381046465881854,-0.672314320298448,0.09049088074500793,1.0458697173009468,0.3834710294267306,0.05490480445155123,1.0437086801044233,0.38474493765459433,0.0507398339028407,0.03324821853637695,0.005034616997209856
