Israel06_2020-06-30T17-18-41_NoiseProportion_0.6_50_exp.json
Hor
NumberOfAgents,LastDiminisher,Assessor,LastDiminisherTTC,Selling,LastDiminisher_Conf,As_Conf,LastDiminisherTTC_Conf
4,0.08792879899394548,0.5359988512408619,,1.0,0.00034824320490138154,0.0,
8,0.03865953132807777,0.14936138807621016,,1.0,0.00018098958453831573,0.0,
16,0.015975977926057063,0.16897498511982706,,1.0,0.00010582864981715877,0.0,
32,0.007893099985270961,0.08587027109408124,,1.0,5.272874735939225e-05,0.0,
64,0.003645572378081431,0.04446130414888024,,1.0,4.685614888618186e-05,0.0,
128,0.0017867435124211033,0.03759835800762111,,1.0,2.7751582002948204e-05,0.0,
""
""
""
Ver
NumberOfAgents,LastDiminisher,Assessor,LastDiminisherTTC,Selling,LastDiminisher_Conf,As_Conf,LastDiminisherTTC_Conf
4,0.08063665698590898,0.5359988512408619,,1.0,0.0002690917096554763,0.0,
8,0.036386403043584786,0.14936138807621016,,1.0,0.00017730070097386776,0.0,
16,0.016807363430832136,0.16897498511982706,,1.0,9.207089927283565e-05,0.0,
32,0.007937250153093628,0.08587027109408124,,1.0,5.6207115961406634e-05,0.0,
64,0.0039212888568494085,0.04446130414888024,,1.0,3.4441563513103426e-05,0.0,
128,0.00189596051703413,0.03759835800762111,,1.0,1.9727136089888252e-05,0.0,
""
""
""
HighestScatter
NumberOfAgents,LastDiminisher,Assessor,LastDiminisherTTC,Selling,LastDiminisher_Conf,As_Conf,LastDiminisherTTC_Conf
4,0.274634970796483,0.5359988512408619,,1.0,0.2672597562535815,0.0,
8,0.055312253838647005,0.14936138807621016,,1.0,0.058168437255943305,0.0,
16,0.040844453196281535,0.16897498511982706,,1.0,0.012254202847033758,0.0,
32,0.020927814574381226,0.08587027109408124,,1.0,0.0037035924645839437,0.0,
64,0.010123690832104406,0.04446130414888024,,1.0,0.001228980418705368,0.0,
128,0.005133348640240464,0.03759835800762111,,1.0,0.0005141490531985693,0.0,
""
""
""
MostValuableMargin
NumberOfAgents,LastDiminisher,Assessor,LastDiminisherTTC,Selling,LastDiminisher_Conf,As_Conf,LastDiminisherTTC_Conf
4,0.17045938563150081,0.5359988512408619,,1.0,0.37072822136831024,0.0,
8,0.056756707237744314,0.14936138807621016,,1.0,0.05776970200622443,0.0,
16,0.030353028678714342,0.16897498511982706,,1.0,0.024663339842380436,0.0,
32,0.0154713171238698,0.08587027109408124,,1.0,0.01066069840405364,0.0,
64,0.007575384188492882,0.04446130414888024,,1.0,0.004907279718352219,0.0,
128,0.0030783906754477293,0.03759835800762111,,1.0,0.0021146126872194143,0.0,
""
""
""
LargestMargin
NumberOfAgents,LastDiminisher,Assessor,LastDiminisherTTC,Selling,LastDiminisher_Conf,As_Conf,LastDiminisherTTC_Conf
4,0.21979969394198978,0.5359988512408619,,1.0,0.3576795378048594,0.0,
8,0.06673639917653684,0.14936138807621016,,1.0,0.06021772426122707,0.0,
16,0.03630699639571,0.16897498511982706,,1.0,0.018377440298693332,0.0,
32,0.018471823102510665,0.08587027109408124,,1.0,0.004876039657328869,0.0,
64,0.008987958942539107,0.04446130414888024,,1.0,0.0022249795106167756,0.0,
128,0.004340904009463476,0.03759835800762111,,1.0,0.00100065676347076,0.0,
""
""
""
VerHor
NumberOfAgents,LastDiminisher,Assessor,LastDiminisherTTC,Selling,LastDiminisher_Conf,As_Conf,LastDiminisherTTC_Conf
4,0.3207359530007834,0.5359988512408619,,1.0,0.0004385003829116584,0.0,
8,0.09507635659438955,0.14936138807621016,,1.0,0.0006497311326952918,0.0,
16,0.03911749085330593,0.16897498511982706,,1.0,0.00024421728546133645,0.0,
32,0.01887367121639038,0.08587027109408124,,1.0,0.00010232732566525199,0.0,
64,0.008369306496849438,0.04446130414888024,,1.0,5.894547611529005e-05,0.0,
128,0.004172993927623652,0.03759835800762111,,1.0,3.206566701715151e-05,0.0,
""
""
""
HorVer
NumberOfAgents,LastDiminisher,Assessor,LastDiminisherTTC,Selling,LastDiminisher_Conf,As_Conf,LastDiminisherTTC_Conf
4,0.38134317137663915,0.5359988512408619,,1.0,0.001299513343583502,0.0,
8,0.08342346441265064,0.14936138807621016,,1.0,0.0003697256122076716,0.0,
16,0.039374473145461206,0.16897498511982706,,1.0,0.00020208003353675946,0.0,
32,0.01724035767388518,0.08587027109408124,,1.0,0.0001314970908923387,0.0,
64,0.008593121429587194,0.04446130414888024,,1.0,7.127227560067111e-05,0.0,
128,0.004153376471972653,0.03759835800762111,,1.0,5.554513227994311e-05,0.0,
""
""
""
SmallestPiece
NumberOfAgents,LastDiminisher,Assessor,LastDiminisherTTC,Selling,LastDiminisher_Conf,As_Conf,LastDiminisherTTC_Conf
4,0.08063665698590898,0.5359988512408619,,1.0,0.0002690917096554763,0.0,
8,0.036386403043584786,0.14936138807621016,,1.0,0.00017730070097386776,0.0,
16,0.016807363430832136,0.16897498511982706,,1.0,9.207089927283565e-05,0.0,
32,0.007937250153093628,0.08587027109408124,,1.0,5.6207115961406634e-05,0.0,
64,0.0039212888568494085,0.04446130414888024,,1.0,3.4441563513103426e-05,0.0,
128,0.00189596051703413,0.03759835800762111,,1.0,1.9727136089888252e-05,0.0,
""
""
""
SquarePiece
NumberOfAgents,LastDiminisher,Assessor,LastDiminisherTTC,Selling,LastDiminisher_Conf,As_Conf,LastDiminisherTTC_Conf
4,0.3207359530007834,0.5359988512408619,,1.0,0.0004385003829116584,0.0,
8,0.10810684244311289,0.14936138807621016,,1.0,0.00034997167345339453,0.0,
