
NumberOfAgents,NoiseProportion,Algorithm,Method,egalitarianGain_Avg,egalitarianGain_StDev,egalitarianGain_interval,ttc_egalitarianGain_Avg,ttc_egalitarianGain_StDev,ttc_egalitarianGain_interval,utilitarianGain_Avg,utilitarianGain_StDev,utilitarianGain_interval,ttc_utilitarianGain_Avg,ttc_utilitarianGain_StDev,ttc_utilitarianGain_interval,averageFaceRatio_Avg,averageFaceRatio_StDev,averageFaceRatio_interval,largestFaceRatio,smallestFaceRatio_Avg,smallestFaceRatio_StDev,smallestFaceRatio_interval,averageInheritanceGain,largestInheritanceGain,largestEnvy_Avg,largestEnvy_StDev,largestEnvy_interval,ttc_largestEnvy_Avg,ttc_largestEnvy_StDev,ttc_largestEnvy_interval,experimentDurationSec_Avg,experimentDurationSec_StDev,experimentDurationSec_interval,experiment,dishonestAgent,relativeValues,ttc_relativeValues,comment
4,0.6,Honest_LastDiminisher,Hor,0.9999999999999998,7.796960927741553e-16,2.4813409496936865e-15,0.9999999999999998,7.796960927741553e-16,2.4813409496936865e-15,1.0974486326558979,0.03868918501068368,0.12312625389170956,1.0974486326558979,0.03868918501068368,0.12312625389170956,0.2875,2.1543208022589886e-17,6.856010277546147e-17,0,0.08534797399711107,0.004271757924240814,0.013594640223068952,0,0,1.1514005303658097,0.09246049924206354,0.2942505741976435,1.1514005303658097,0.09246049924206354,0.2942505741976435,0.12249162197113037,0.018258177617298994,0.05810566989939701,450,,"{'215': 0.2500000000000002, '450': 0.27238523051383773, '639': 0.2534303644620145, '838': 0.2849156693276859}","{'215': 0.2500000000000002, '450': 0.27238523051383773, '639': 0.2534303644620145, '838': 0.2849156693276859}",
4,0.6,Assessor,Assessor,0.8679097686835829,0.08850680086053972,0.28166814139115465,0.9603943730315675,0.08388630876582169,0.26696367339572413,1.005510464045385,0.07557193761031797,0.24050363363112925,1.0958100842451253,0.051350213132410415,0.16341929605879896,0.7103691780685395,0.0,0.0,0,0.5359988512408619,0.0,0.0,0,0,1.3754038553463679,0.17250890285223935,0.549000320510751,1.2226266715928094,0.1550418159125024,0.4934122542153061,0.06450840473175048,0.06845136786931297,0.21784280276734896,450,,"{'215': 0.28984813504751394, '450': 0.2304157495866694, '639': 0.27670626575751084, '838': 0.2645575825671367}","{'215': 0.28984813504751394, '450': 0.2304157495866694, '639': 0.27670626575751084, '838': 0.2645575825671367}",
4,0.6,Honest_HighestBidder,HighestBidder,0.5178399404590148,0.20888300847956834,0.6647589585724636,0.5178399404590148,0.20888300847956834,0.6647589585724636,1.149023360631272,0.04393167962922559,0.1398102115209609,1.149023360631272,0.04393167962922559,0.1398102115209609,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,12.834308443069459,1.2517976900542678,3.983778933676579,450,,"{'639': 0.4079817375079865, '215': 0.25748148593527703, '838': 0.2920719394746679, '450': 0.1321536108136982}","{'639': 0.4079817375079865, '215': 0.25748148593527703, '838': 0.2920719394746679, '450': 0.1321536108136982}",
4,0.6,Integrated_Honest_LastDiminisher,Hor,0.152193506839734,7.796960927741553e-16,2.4813409496936865e-15,0.152193506839734,7.796960927741553e-16,2.4813409496936865e-15,0.09143432306077247,0.03868918501068368,0.12312625389170956,0.09143432306077247,0.03868918501068368,0.12312625389170956,-0.5952808639844158,2.1543208022589886e-17,6.856010277546147e-17,0,-0.8407683639628581,0.004271757924240814,0.013594640223068952,0,0,-0.1628636739019082,0.09246049924206354,0.2942505741976435,-0.1628636739019082,0.09246049924206354,0.2942505741976435,0.8988474832154861,0.018258177617298994,0.05810566989939701,450,,"{'215': 0.2500000000000002, '450': 0.27238523051383773, '639': 0.2534303644620145, '838': 0.2849156693276859}","{'215': 0.2500000000000002, '450': 0.27238523051383773, '639': 0.2534303644620145, '838': 0.2849156693276859}",
8,0.6,Honest_LastDiminisher,Hor,0.9999999999999999,8.221832971821312e-16,1.9441545632924753e-15,0.9999999999999999,8.221832971821312e-16,1.9441545632924753e-15,1.1253573412063123,0.03167230677566179,0.07489310468716769,1.1253573412063123,0.03167230677566179,0.07489310468716769,0.14375,9.111065309411635e-18,2.1544245983173408e-17,0,0.0345497675313148,0.0028225062509191715,0.006674166729551634,0,0,1.1614665107364124,0.052590902758172464,0.12435772404449905,1.1614665107364124,0.052590902758172464,0.12435772404449905,0.26555184841156004,0.0422264550896903,0.09984969973927897,850,,"{'1003': 0.14541586907476323, '112': 0.17143174678793982, '154': 0.12855366695987255, '503': 0.13254898016896274, '719': 0.21045052853955146, '727': 0.1404108804834171, '747': 0.12499999999999999, '924': 0.12726241001875696}","{'1003': 0.14541586907476323, '112': 0.17143174678793982, '154': 0.12855366695987255, '503': 0.13254898016896274, '719': 0.21045052853955146, '727': 0.1404108804834171, '747': 0.12499999999999999, '924': 0.12726241001875696}",
8,0.6,Assessor,Assessor,0.7620269192551888,0.07661719017331307,0.1811708659280841,0.9120980528132393,0.11908982798055022,0.28160269529145393,0.9980457895700313,0.03831149169596185,0.09059228235665108,1.1292101870947329,0.04534730550545392,0.1072293383161692,0.43098982118981677,2.4287544723188684e-17,5.743091724994919e-17,0,0.14936138807621016,0.0,0.0,0,0,1.6262990101909724,0.15590193820987866,0.36864950387058826,1.3866167537449987,0.22926024886496096,0.5421143442587432,0.32427603721618653,0.056268998170556125,0.13305503765415116,850,,"{'1003': 0.12659940885284868, '112': 0.14266002816502305, '154': 0.12383898850440536, '503': 0.14094617317234023, '719': 0.10913651221336586, '727': 0.13493104643326553, '747': 0.1070908605783937, '924': 0.14655979865583546}","{'1003': 0.14132804423034614, '112': 0.14407596371747866, '154': 0.128369271140966, '503': 0.14094617317234023, '719': 0.1838567411213551, '727': 0.14746933460326905, '747': 0.16822495526878878, '924': 0.14655979865583546}",
8,0.6,Honest_HighestBidder,HighestBidder,0.2657095569512054,0.15845601517477476,0.37468893620072835,0.2657095569512054,0.15845601517477476,0.37468893620072835,1.2061156788149046,0.03286204210915041,0.07770638170901871,1.2061156788149046,0.03286204210915041,0.07770638170901871,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,23.95375264644623,2.2571431965362327,5.337295540532482,850,,"{'154': 0.15891342906002753, '924': 0.04495747720067573, '1003': 0.09319776994245509, '503': 0.06817042248474878, '719': 0.3361831389339178, '727': 0.10885018949622485, '747': 0.4161505049844138, '112': 0.03666802964062581}","{'154': 0.15891342906002753, '924': 0.04495747720067573, '1003': 0.09319776994245509, '503': 0.06817042248474878, '719': 0.3361831389339178, '727': 0.10885018949622485, '747': 0.4161505049844138, '112': 0.03666802964062581}",
8,0.6,Integrated_Honest_LastDiminisher,Hor,0.3122895986107785,8.221832971821312e-16,1.9441545632924753e-15,0.3122895986107785,8.221832971821312e-16,1.9441545632924753e-15,0.12756083234530563,0.03167230677566179,0.07489310468716769,0.12756083234530563,0.03167230677566179,0.07489310468716769,-0.6664654408701464,9.111065309411635e-18,2.1544245983173408e-17,0,-0.7686834062248663,0.0028225062509191715,0.006674166729551634,0,0,-0.2858222851651222,0.052590902758172464,0.12435772404449905,-0.2858222851651222,0.052590902758172464,0.12435772404449905,-0.18109321092226305,0.0422264550896903,0.09984969973927897,850,,"{'1003': 0.14541586907476323, '112': 0.17143174678793982, '154': 0.12855366695987255, '503': 0.13254898016896274, '719': 0.21045052853955146, '727': 0.1404108804834171, '747': 0.12499999999999999, '924': 0.12726241001875696}","{'1003': 0.14541586907476323, '112': 0.17143174678793982, '154': 0.12855366695987255, '503': 0.13254898016896274, '719': 0.21045052853955146, '727': 0.1404108804834171, '747': 0.12499999999999999, '924': 0.12726241001875696}",
16,0.6,Honest_LastDiminisher,Hor,1.0,6.233775122931178e-16,1.3286977152890673e-15,1.0,6.233775122931178e-16,1.3286977152890673e-15,1.1437892275842239,0.02093252282604293,0.04461661626497936,1.1437892275842239,0.02093252282604293,0.04461661626497936,0.071875,6.294372906377364e-18,1.3416138270878947e-17,0,0.016041007743031285,0.000501968189015749,0.0010699198683628546,0,0,1.1923771884216687,0.04075448717494688,0.08686613316854379,1.1923771884216687,0.04075448717494688,0.08686613316854379,0.7139219045639038,0.050839454618012724,0.10836173244204704,1650,,"{'111': 0.06839518623752026, '216': 0.0626104769665982, '352': 0.06530295710983583, '474': 0.08073085344134413, '526': 0.08395574199739816, '65': 0.0625, '656': 0.08624633752344239, '693': 0.08542360114807371, '744': 0.06508378273462989, '745': 0.07497965272395891, '802': 0.06278925122509618, '808': 0.06500095520664988, '816': 0.06567057234150717, '852': 0.07577962540828084, '921': 0.07777867126328973, '961': 0.07076805647544983}","{'111': 0.06839518623752026, '216': 0.0626104769665982, '352': 0.06530295710983583, '474': 0.08073085344134413, '526': 0.08395574199739816, '65': 0.0625, '656': 0.08624633752344239, '693': 0.08542360114807371, '744': 0.06508378273462989, '745': 0.07497965272395891, '802': 0.06278925122509618, '808': 0.06500095520664988, '816': 0.06567057234150717, '852': 0.07577962540828084, '921': 0.07777867126328973, '961': 0.07076805647544983}",
16,0.6,Assessor,Assessor,0.7133841343136477,0.057859856414903384,0.1233253646616735,0.8947848731347116,0.10997800734990743,0.23441257378748007,0.9992769625769194,0.03978507945421337,0.08479988952272464,1.173742363250406,0.030291169720494684,0.06456409993520872,0.45242230928730875,1.7410278298490963e-17,3.7109129767379904e-17,0,0.16897498511982706,0.0,0.0,0,0,1.7770800540013156,0.07582474062720893,0.161616608952018,1.503506625763346,0.24570090877508277,0.5236990903521629,0.5619737005233765,0.04674712254176766,0.09963913309785666,1650,,"{'111': 0.05735895252669805, '216': 0.0776054874398647, '352': 0.06302780554445028, '474': 0.06125205354158209, '526': 0.053802440529747336, '65': 0.04427851965024104, '656': 0.06697099920104768, '693': 0.061741701885089526, '744': 0.07316706874195357, '745': 0.07547189508087057, '802': 0.06779520666645145, '808': 0.06686224294606202, '816': 0.07194063079389162, '852': 0.07969582779019099, '921': 0.06844090860219837, '961': 0.06315571706991187}","{'111': 0.07396988262516782, '216': 0.0776054874398647, '352': 0.06302780554445028, '474': 0.06125205354158209, '526': 0.09646736047805074, '65': 0.07509593344883873, '656': 0.06697099920104768, '693': 0.07151580497522321, '744': 0.07918139987310804, '745': 0.07547189508087057, '802': 0.07857187253227839, '808': 0.06686224294606202, '816': 0.07194063079389162, '852': 0.07969582779019099, '921': 0.06844090860219837, '961': 0.06315571706991187}",
