4,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
LastDiminisher_SmallestPiece,0.0772485757094919,0.06392032809986312,0.014830207610604116,0.0772485757094919,0.06392032809986312,0.014830207610604116
LastDiminisher_Ver,0.07721592439974971,0.06389509922465468,0.014907570260723273,0.07721592439974971,0.06389509922465468,0.014907570260723273
LastDiminisher_LargestMargin,0.050417342588767164,0.04181604071885775,0.01316757661668005,0.050417342588767164,0.04181604071885775,0.01316757661668005
LastDiminisher_VerHor,0.05386260428920674,0.04466173349545801,0.014699380453304925,0.05386260428920674,0.04466173349545801,0.014699380453304925
LastDiminisher_HorVer,0.06172268708810719,0.051163668871928,0.014014021121622693,0.06172268708810719,0.051163668871928,0.014014021121622693
LastDiminisher_MostValuableMargin,0.04826138960416086,0.04003840913564636,0.012540915261518347,0.04826138960416086,0.04003840913564636,0.012540915261518347
LastDiminisher_SquarePiece,0.06287029384784353,0.05207675873126116,0.014558365264394189,0.06287029384784353,0.05207675873126116,0.014558365264394189
LastDiminisher_HighestScatter,0.05357576893843894,0.044439222114962866,0.012566284627283117,0.05357576893843894,0.044439222114962866,0.012566284627283117

16,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
LastDiminisher_SmallestHalfCut,0.10486978754286076,0.08349917326783199,0.011992669759092706,0.10486978754286076,0.08349917326783199,0.011992669759092706
LastDiminisher_Hor,0.11224840215929807,0.0893637447064257,0.015354562556440791,0.11224840215929807,0.0893637447064257,0.015354562556440791
LastDiminisher_SmallestPiece,0.10472521667781716,0.08338268893115888,0.011946915358775111,0.10472521667781716,0.08338268893115888,0.011946915358775111
LastDiminisher_Ver,0.10485333996203507,0.08348648814045884,0.012038312688099342,0.10485333996203507,0.08348648814045884,0.012038312688099342
LastDiminisher_LargestMargin,0.07368859882719007,0.05869679406713499,0.016656946965775854,0.07368859882719007,0.05869679406713499,0.016656946965775854
LastDiminisher_VerHor,0.07555792304217947,0.06019147430763747,0.01757699463496062,0.07555792304217947,0.06019147430763747,0.01757699463496062
LastDiminisher_HorVer,0.08028202672378314,0.06393783322386773,0.017576989488950822,0.08028202672378314,0.06393783322386773,0.017576989488950822
LastDiminisher_MostValuableMargin,0.06589194154991683,0.05250012393653769,0.016738031905127557,0.06589194154991683,0.05250012393653769,0.016738031905127557
LastDiminisher_SquarePiece,0.08669761073299209,0.06905782966286908,0.01771417945105204,0.08669761073299209,0.06905782966286908,0.01771417945105204
LastDiminisher_HighestScatter,0.07151360992396709,0.05696247492556934,0.017503186139271786,0.07151360992396709,0.05696247492556934,0.017503186139271786

32,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
LastDiminisher_SmallestHalfCut,0.12724063921784867,0.09877556856829704,0.011616012580717342,0.12724063921784867,0.09877556856829704,0.011616012580717342
LastDiminisher_Hor,0.13190450019596117,0.1023841300080128,0.011302273866404238,0.13190450019596117,0.1023841300080128,0.011302273866404238
LastDiminisher_SmallestPiece,0.12726377135279957,0.0987934812658993,0.011667657777600418,0.12726377135279957,0.0987934812658993,0.011667657777600418
LastDiminisher_Ver,0.12725969624343297,0.09879026652614631,0.011663367152477575,0.12725969624343297,0.09879026652614631,0.011663367152477575
LastDiminisher_LargestMargin,0.09242855699054774,0.07176074900465897,0.01272029350979364,0.09242855699054774,0.07176074900465897,0.01272029350979364
LastDiminisher_VerHor,0.09307419983475604,0.0722666402235384,0.012832815791744598,0.09307419983475604,0.0722666402235384,0.012832815791744598
LastDiminisher_HorVer,0.09409641878371805,0.07305479966250963,0.013364624875899173,0.09409641878371805,0.07305479966250963,0.013364624875899173
LastDiminisher_MostValuableMargin,0.08623891164765769,0.06695701874278633,0.012895769213775653,0.08623891164765769,0.06695701874278633,0.012895769213775653
LastDiminisher_SquarePiece,0.10597859457436344,0.08228249212465939,0.012703195052254927,0.10597859457436344,0.08228249212465939,0.012703195052254927
LastDiminisher_HighestScatter,0.09269777683368347,0.07197538458866538,0.014272835036679695,0.09269777683368347,0.07197538458866538,0.014272835036679695

64,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
LastDiminisher_SmallestHalfCut,0.14767193861601113,0.11260358607582421,0.009788872067326,0.14767193861601113,0.11260358607582421,0.009788872067326
LastDiminisher_Hor,0.15209767886937922,0.11598567365968387,0.008694621864311258,0.15209767886937922,0.11598567365968387,0.008694621864311258
LastDiminisher_SmallestPiece,0.14767389889764548,0.11260508619100112,0.00978772750274416,0.14767389889764548,0.11260508619100112,0.00978772750274416
LastDiminisher_Ver,0.1476749159449983,0.11260584749998528,0.00979233980888984,0.1476749159449983,0.11260584749998528,0.00979233980888984
LastDiminisher_LargestMargin,0.11135356097994231,0.08491717492289506,0.01107873401340642,0.11135356097994231,0.08491717492289506,0.01107873401340642
LastDiminisher_VerHor,0.10988983129410189,0.08380075715611485,0.010937951824612411,0.10988983129410189,0.08380075715611485,0.010937951824612411
LastDiminisher_HorVer,0.10985390049835814,0.08377497423557509,0.011434246632976139,0.10985390049835814,0.08377497423557509,0.011434246632976139
LastDiminisher_MostValuableMargin,0.10455151639128213,0.07972966473322363,0.010772299208146744,0.10455151639128213,0.07972966473322363,0.010772299208146744
LastDiminisher_SquarePiece,0.12453651567453117,0.09496808588640399,0.01071329158535652,0.12453651567453117,0.09496808588640399,0.01071329158535652
LastDiminisher_HighestScatter,0.11073617148966905,0.08444566179329309,0.010789139928338071,0.11073617148966905,0.08444566179329309,0.010789139928338071

128,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
LastDiminisher_SmallestHalfCut,0.1576498778604195,0.1186311777447162,0.00630460370674821,0.1576498778604195,0.1186311777447162,0.00630460370674821
LastDiminisher_Hor,0.16543547517601936,0.12448866253561829,0.00613169883477086,0.16543547517601936,0.12448866253561829,0.00613169883477086
LastDiminisher_SmallestPiece,0.1585630664059875,0.11931531411418335,0.007071408145866944,0.1585630664059875,0.11931531411418335,0.007071408145866944
LastDiminisher_Ver,0.15856293985363956,0.11931521872849318,0.007071770233563686,0.15856293985363956,0.11931521872849318,0.007071770233563686
LastDiminisher_LargestMargin,0.12066321355265941,0.09079957817933135,0.008236354153181753,0.12066321355265941,0.09079957817933135,0.008236354153181753
LastDiminisher_VerHor,0.118402118803608,0.08909775514898607,0.008724195308476946,0.118402118803608,0.08909775514898607,0.008724195308476946
LastDiminisher_HorVer,0.11873629040401978,0.08934978100771337,0.008666762270580962,0.11873629040401978,0.08934978100771337,0.008666762270580962
LastDiminisher_MostValuableMargin,0.11430792154379507,0.08601752295549407,0.00872410219054269,0.11430792154379507,0.08601752295549407,0.00872410219054269
LastDiminisher_SquarePiece,0.13307082182062396,0.10013714020276458,0.009010553350991988,0.13307082182062396,0.10013714020276458,0.009010553350991988
LastDiminisher_HighestScatter,0.12083274512162794,0.09092761731514874,0.009034089375748908,0.12083274512162794,0.09092761731514874,0.009034089375748908

