newZealandLowRes06_2020-06-30T17-18-48_NoiseProportion_0.6_50_exp.json
FOCS,egalitarianGain_Avg
,4,8,16,32,64,128
FOCSEV,1.0016473153716736,1.0027195119579837,1.0043395286353956,1.0066519883248597,1.0102061027570601,1.0145144478875625
FOCSUV,1.0015885117829832,1.0024327107464808,1.0036044924534162,1.0050808249263226,1.0074505921099806,1.0100089791294233
FOCSLE,1.0012401728250038,1.0017854298685023,1.0024586349675613,1.0036841446308038,1.0053030724069896,1.0071576869976089
FOCSAFR,1.0011411491337252,1.0013052433110186,1.0020423021300946,1.0030353586544538,1.0042657143463558,1.0055549698203403
FOCSSFR,1.0009621400041064,1.0014190778923477,1.0020319428063216,1.0032800126108419,1.0042562091581482,1.006010608511761
""
""
FOCS,ttc_egalitarianGain_Avg
,4,8,16,32,64,128
FOCSEV,1.001654863924207,1.0027709388789385,1.004421481960247,1.0068664262137612,1.0103876298093448,1.014921061415576
FOCSUV,1.0015960603355167,1.0024327107464808,1.0037384379054504,1.0054442951123355,1.0081978617448097,1.011419820130567
FOCSLE,1.0012720447969914,1.0018402159508617,1.00264142983187,1.004451052969127,1.0066858049892646,1.0089703182261531
FOCSAFR,1.0011625400735225,1.0015083495684007,1.0024085813072003,1.0036018098385613,1.0054626422788457,1.0077969517902081
FOCSSFR,1.0009955035891427,1.0014941746540427,1.002537699954297,1.0040967830424192,1.005596807499116,1.0077353825211153
""
""
FOCS,ttc_utilitarianGain_Avg
,4,8,16,32,64,128
FOCSEV,1.0023696841327616,1.0045091614758521,1.0073839650720726,1.0118007585323383,1.018772386319506,1.0288206805442528
FOCSUV,1.0024721727107533,1.0046858007249666,1.00778792315177,1.0123268864551165,1.0194183427081307,1.0295868644142288
FOCSLE,1.0019948216238725,1.0038428837924056,1.006660864881301,1.011070926195161,1.0178297303379207,1.0280552059132957
FOCSAFR,1.001990845685084,1.0037632968613979,1.0063979588586616,1.0107028936664075,1.0177307313379602,1.0275444752737704
FOCSSFR,1.0018165291238847,1.003635981760191,1.0063619966063129,1.0108212870668403,1.0177237206615923,1.0275108760556488
""
""
FOCS,utilitarianGain_Avg
,4,8,16,32,64,128
FOCSEV,1.002365000835649,1.004362500929199,1.0071096371689374,1.010984403850056,1.0165695466597802,1.024130300746935
FOCSUV,1.0024674894136407,1.0046659955637394,1.0075593052986032,1.0116995461198817,1.0177966996105268,1.0261648047561303
FOCSLE,1.0019740007608926,1.0037164885156398,1.0062068725585303,1.0095237042619,1.0146043766337325,1.0213635573159903
FOCSAFR,1.0019372684158763,1.0034201018377935,1.0054006546945564,1.0085565942576444,1.0133026978936408,1.019616650161077
FOCSSFR,1.0017495290248186,1.0033415905612355,1.0054777733164713,1.0086353418640317,1.0131536932844898,1.0195735580620342
""
""
FOCS,averageFaceRatio_Avg
,4,8,16,32,64,128
FOCSEV,0.4202231109608668,0.27388513101338935,0.23397922516782807,0.2399300613147585,0.24456201389337867,0.24175296931620535
FOCSUV,0.40423747856771397,0.2747666748626497,0.23640326281720306,0.22751122405996083,0.2432072031636886,0.24866584582338935
FOCSLE,0.40345020166168444,0.2533146047269854,0.22992835794730795,0.22386076740308536,0.20403860023248682,0.21138481083219843
FOCSAFR,0.5583169267005709,0.43110275538949044,0.5068566336973889,0.5420518486717095,0.5917915814134931,0.6518485237382525
FOCSSFR,0.5262542222371877,0.3866503126551686,0.41493051526628755,0.45329453558384236,0.4973311149865938,0.5099349987095645
""
""
FOCS,smallestFaceRatio_Avg
,4,8,16,32,64,128
FOCSEV,0.1229034423308719,0.04305789727838251,0.022112523045933197,0.01481681159944418,0.008456302081571611,0.004831019398483993
FOCSUV,0.10699798981476907,0.04132809247693369,0.022945364429543934,0.014201269384682729,0.0077234361192127215,0.005052505212815809
FOCSLE,0.16217985605491522,0.04227440957417742,0.025147919217937194,0.017085822394564975,0.007553802980572977,0.0037252772008972406
FOCSAFR,0.2462856984314215,0.09328539715611715,0.09999494099781252,0.030198940813126855,0.037325943485318855,0.033073148816211165
FOCSSFR,0.2635731329673482,0.16368042664986165,0.14912241203948673,0.11883356498199038,0.10621906694837355,0.08774508706044364
""
""
FOCS,largestEnvy_Avg
,4,8,16,32,64,128
FOCSEV,1.0005310543628168,1.0032828254993809,1.0070446156849944,1.0136184430862898,1.0239144812979208,1.0415199666489137
FOCSUV,1.0005983694119847,1.0031065645807697,1.0071843124709399,1.0149288364664735,1.0247869961512837,1.0426185001010988
FOCSLE,1.0004916327939268,1.0029446221199532,1.0066973944239375,1.0135186882784162,1.023103847123765,1.0382383619351536
FOCSAFR,1.000898025684769,1.0042272197011717,1.0093588795472412,1.0172307220545518,1.0295489340737864,1.0498139387343959
FOCSSFR,1.0013879859420642,1.0043932334999945,1.0095176925800164,1.0170272580765187,1.031208913112093,1.0486285111564342
""
""
FOCS,ttc_largestEnvy_Avg
,4,8,16,32,64,128
FOCSEV,1.0005201801079509,1.0031666285236835,1.0069033712300692,1.01305606204357,1.0229214204180566,1.0398724186763526
FOCSUV,1.000587495157119,1.0030633222310532,1.006890275375497,1.0144862122377942,1.0235808933590909,1.0405383948114215
FOCSLE,1.0004531815164823,1.0027267313142434,1.0063235601421323,1.0127115029692813,1.0212344198705863,1.0357411945781
FOCSAFR,1.0007743820469284,1.0038826731342279,1.0083647669884053,1.015830414703218,1.027207225571398,1.0455350134108397
FOCSSFR,1.001268066514729,1.0039375780221984,1.008897499920183,1.0154792232891332,1.0275308330947552,1.043468578446103
""
""
FOCS,experimentDurationSec_Avg
,4,8,16,32,64,128
FOCSEV,0.007868108749389648,0.20594999313354492,6.4316084117889405,20.46562944316864,62.90826934432983,193.09106510829926
FOCSUV,0.007868108749389648,0.20594999313354492,6.4316084117889405,20.46562944316864,62.90826934432983,193.09106510829926
FOCSLE,0.007868108749389648,0.20594999313354492,6.4316084117889405,20.46562944316864,62.90826934432983,193.09106510829926
FOCSAFR,0.007868108749389648,0.20594999313354492,6.4316084117889405,20.46562944316864,62.90826934432983,193.09106510829926
FOCSSFR,0.007868108749389648,0.20594999313354492,6.4316084117889405,20.46562944316864,62.90826934432983,193.09106510829926
""
""
