
NumberOfAgents,NoiseProportion,Algorithm,Method,egalitarianGain_Avg,egalitarianGain_StDev,egalitarianGain_interval,ttc_egalitarianGain_Avg,ttc_egalitarianGain_StDev,ttc_egalitarianGain_interval,utilitarianGain_Avg,utilitarianGain_StDev,utilitarianGain_interval,ttc_utilitarianGain_Avg,ttc_utilitarianGain_StDev,ttc_utilitarianGain_interval,averageFaceRatio_Avg,averageFaceRatio_StDev,averageFaceRatio_interval,largestFaceRatio,smallestFaceRatio_Avg,smallestFaceRatio_StDev,smallestFaceRatio_interval,averageInheritanceGain,largestInheritanceGain,largestEnvy_Avg,largestEnvy_StDev,largestEnvy_interval,ttc_largestEnvy_Avg,ttc_largestEnvy_StDev,ttc_largestEnvy_interval,experimentDurationSec_Avg,experimentDurationSec_StDev,experimentDurationSec_interval,experiment,dishonestAgent,relativeValues,ttc_relativeValues,comment
4,0.6,Honest_EvenPaz,Hor,1.000914753075696,0.0005232914633885113,0.001665346984247563,1.000939253483437,0.000509564227691266,0.0016216607937210984,1.0017974395721252,0.0006304660837383546,0.002006424458800165,1.0018604071389832,0.0006237824421728855,0.0019851541283942937,0.3651960784313726,2.794750175205077e-17,8.894142369273943e-17,0,0.07351304412095239,0.00016560219971237732,0.0005270201086216018,0,0,1.0011253252738244,0.0012835449262731627,0.004084812808284388,1.0009316812391587,0.0012032358745378841,0.0038292335633085682,0.14789652347564697,0.015633489179619885,0.04975273987838281,450,,"{'183': 0.25024303541494014, '301': 0.25068975215214123, '57': 0.2505366273579711, '953': 0.25035802929513123}","{'183': 0.25024303541494014, '301': 0.25068975215214123, '57': 0.2505366273579711, '953': 0.25035802929513123}",
4,0.6,Assessor,Assessor,0.9980105554555025,0.0014634983063929552,0.004657504777970036,0.999514532962848,0.0017304573086035615,0.005507087468217554,1.0001288700479778,0.0010904455095876917,0.0034702842831011646,1.0016242042405823,0.0008213616067396884,0.002613939210671067,0.5583319369566176,3.891440866808545e-17,1.2384301608807043e-16,0,0.24630122712575944,0.0,0.0,0,0,1.0048698704693593,0.002041485822906553,0.006496919014399162,1.0029178652192274,0.0024568278025277374,0.007818722562874053,0.08075785636901855,0.0842832025653746,0.26822676660170147,450,,"{'183': 0.24959350606703318, '301': 0.24980269286289578, '57': 0.2496883461128406, '953': 0.2504169880768864}","{'183': 0.25010539149504823, '301': 0.24980269286289578, '57': 0.250638034127863, '953': 0.2504169880768864}",
4,0.6,Honest_HighestBidder,HighestBidder,1.351848913374897,0.003660265061763509,0.011648597022170354,1.351848913374897,0.003660265061763509,0.011648597022170354,1.3598678719414097,0.000563222210924937,0.0017924244442120993,1.3598678719414097,0.000563222210924937,0.0017924244442120993,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,18.161258697509766,1.7983147235626737,5.723040047740321,450,,"{'301': 0.3391723348681733, '953': 0.34042068865601566, '183': 0.3384340260333032, '57': 0.3426210022499313}","{'301': 0.3391723348681733, '953': 0.34042068865601566, '183': 0.3384340260333032, '57': 0.3426210022499313}",
4,0.6,Integrated_Honest_EvenPaz,Hor,0.0029099868777119836,0.0005232914633885113,0.001665346984247563,0.0029345361248185355,0.000509564227691266,0.0016216607937210984,0.0016683545232199495,0.0006304660837383546,0.002006424458800165,0.0017313139764901602,0.0006237824421728855,0.0019851541283942937,-0.34591583561921824,2.794750175205077e-17,8.894142369273943e-17,0,-0.7015319615788305,0.00016560219971237732,0.0005270201086216018,0,0,-0.0037263981193762833,0.0012835449262731627,0.004084812808284388,-0.003919103702811936,0.0012032358745378841,0.0038292335633085682,0.8313577170726523,0.015633489179619885,0.04975273987838281,450,,"{'183': 0.25024303541494014, '301': 0.25068975215214123, '57': 0.2505366273579711, '953': 0.25035802929513123}","{'183': 0.25024303541494014, '301': 0.25068975215214123, '57': 0.2505366273579711, '953': 0.25035802929513123}",
8,0.6,Honest_EvenPaz,Hor,1.0014001736432034,0.0006063378602730851,0.0014337612087074313,1.0015750801178525,0.0006425759925879178,0.0015194507751904048,1.0034154808390465,0.0007762611565801858,0.0018355659559668104,1.003712764305725,0.0007218603137990552,0.0017069284038511504,0.1825980392156863,1.7054463529974058e-17,4.032739805094737e-17,0,0.03125181815591626,6.975294031753898e-05,0.0001649394942541267,0,0,1.00402236451828,0.0018213108007556972,0.004306715688093909,1.003714461404928,0.0018070515829898908,0.004272997995964446,0.35223228931427003,0.06294425470964932,0.148839511148206,850,,"{'1005': 0.1259642761050972, '198': 0.12568481161445297, '57': 0.12565592530620734, '592': 0.12531026231623016, '687': 0.12565951747284107, '702': 0.12574266442116439, '743': 0.12554871070477933, '755': 0.12524367486992907}","{'1005': 0.1259642761050972, '198': 0.12568481161445297, '57': 0.12565592530620734, '592': 0.12531026231623016, '687': 0.12565951747284107, '702': 0.12574266442116439, '743': 0.12554871070477933, '755': 0.12524367486992907}",
8,0.6,Assessor,Assessor,0.9959772070857582,0.0017031699681147405,0.004027357010196553,0.9991350712447065,0.00216188405257411,0.005112043458589166,1.0002623563051383,0.0012873262481873109,0.0030440428654258185,1.003376412295595,0.0006913525063591083,0.0016347889025334996,0.4311978685825967,1.5212693084014054e-17,3.5972302989636295e-17,0,0.09338134993119222,0.0,0.0,0,0,1.01024381972004,0.002419562059123259,0.005721355121827273,1.0065083363722658,0.003091919700754799,0.007311228306581306,0.3688876724243164,0.044359300690565054,0.10489307817076804,850,,"{'1005': 0.12419897670312764, '198': 0.12480946089689403, '57': 0.1255074147282172, '592': 0.12516697365593202, '687': 0.1250459102027387, '702': 0.12503925294349783, '743': 0.12400682817343431, '755': 0.12483925706312654}","{'1005': 0.12566278483758042, '198': 0.12480946089689403, '57': 0.12623973001225694, '592': 0.12516697365593202, '687': 0.1250459102027387, '702': 0.12550519948697286, '743': 0.1255473541107455, '755': 0.12483925706312654}",
8,0.6,Honest_HighestBidder,HighestBidder,1.4429262713006419,0.007534842669116979,0.01781707170294118,1.4429262713006419,0.007534842669116979,0.01781707170294118,1.4665875441009626,0.00043020911641622565,0.0010172829096835201,1.4665875441009626,0.00043020911641622565,0.0010172829096835201,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,34.66265001296997,3.4823884930939952,8.234540282209274,850,,"{'755': 0.1822254121971696, '592': 0.18072499028465855, '702': 0.1856443672773891, '57': 0.18408952997461883, '743': 0.18492798906858612, '198': 0.18209943301974746, '1005': 0.1852884985201197, '687': 0.18208889632336123}","{'755': 0.1822254121971696, '592': 0.18072499028465855, '702': 0.1856443672773891, '57': 0.18408952997461883, '743': 0.18492798906858612, '198': 0.18209943301974746, '1005': 0.1852884985201197, '687': 0.18208889632336123}",
8,0.6,Integrated_Honest_EvenPaz,Hor,0.005444870142473339,0.0006063378602730851,0.0014337612087074313,0.0056204830715691715,0.0006425759925879178,0.0015194507751904048,0.003152297508781158,0.0007762611565801858,0.0018355659559668104,0.0034495030017247285,0.0007218603137990552,0.0017069284038511504,-0.576533066325421,1.7054463529974058e-17,4.032739805094737e-17,0,-0.6653312660510469,6.975294031753898e-05,0.0001649394942541267,0,0,-0.006158369970017923,0.0018213108007556972,0.004306715688093909,-0.006463150961835585,0.0018070515829898908,0.004272997995964446,-0.04515028382647707,0.06294425470964932,0.148839511148206,850,,"{'1005': 0.1259642761050972, '198': 0.12568481161445297, '57': 0.12565592530620734, '592': 0.12531026231623016, '687': 0.12565951747284107, '702': 0.12574266442116439, '743': 0.12554871070477933, '755': 0.12524367486992907}","{'1005': 0.1259642761050972, '198': 0.12568481161445297, '57': 0.12565592530620734, '592': 0.12531026231623016, '687': 0.12565951747284107, '702': 0.12574266442116439, '743': 0.12554871070477933, '755': 0.12524367486992907}",
16,0.6,Honest_EvenPaz,Hor,1.0021509911144402,0.0007681747985631689,0.0016373258253075907,1.0026159148764233,0.0007332406361364149,0.0015628654206785906,1.0056492823073626,0.0008714943364724399,0.0018575462074317056,1.0065743329777526,0.0007350137989584191,0.001566644827769754,0.09129901960784313,7.502287651603236e-18,1.5990747605665037e-17,0,0.015178207640184892,4.11688504752694e-05,8.774932763671269e-05,0,0,1.0089177137017178,0.0018005783833071232,0.003837841976843908,1.0083255605845014,0.0018735521768017433,0.003993381935825756,0.7434072685241699,0.10028364483521687,0.21374952921105556,1650,,"{'0': 0.06308750791928976, '1002': 0.06273199532522347, '1018': 0.06273372191515873, '209': 0.06266498156254201, '212': 0.0630205109458643, '287': 0.06273685680811304, '357': 0.06298296693467381, '406': 0.06272483608193558, '545': 0.06306446387178952, '682': 0.06310675319800245, '746': 0.06268830196563878, '760': 0.06297083060836733, '776': 0.06316203880188465, '777': 0.06282457778482875, '801': 0.06289207910492399, '922': 0.06300542092677855}","{'0': 0.06308750791928976, '1002': 0.06277397335067218, '1018': 0.06273372191515873, '209': 0.06297587465399988, '212': 0.0630205109458643, '287': 0.06273685680811304, '357': 0.06298296693467381, '406': 0.06272483608193558, '545': 0.06306446387178952, '682': 0.06310675319800245, '746': 0.06268830196563878, '760': 0.06297083060836733, '776': 0.06316203880188465, '777': 0.06291609319240861, '801': 0.06289207910492399, '922': 0.06300542092677855}",
16,0.6,Assessor,Assessor,0.9923106111789629,0.002608378456342318,0.005559627075417562,0.9981222313364942,0.0031548270051165164,0.006724354586373878,0.9999445465451623,0.0013645711331319054,0.0029085145215973704,1.0060637883131476,0.0007514996839929583,0.0016017836599347658,0.4526474971660006,1.3689586370548266e-17,2.91786626484002e-17,0,0.04018147131666847,0.0,0.0,0,0,1.0178657867884482,0.0029288906099570163,0.00624278255958585,1.012096787581456,0.003761343714860666,0.008017114351732182,0.8106010723114013,0.0739217766252477,0.157560537194822,1650,,"{'0': 0.06257898186966727, '1002': 0.06192869744871877, '1018': 0.06284545455731282, '209': 0.0623782655796487, '212': 0.06241879427167363, '287': 0.06252366744865266, '357': 0.062287215047254194, '406': 0.0628230732872009, '545': 0.06253927217661148, '682': 0.06229695578787849, '746': 0.062190532850355765, '760': 0.06268480241591716, '776': 0.06235918361349642, '777': 0.06257178248959519, '801': 0.0628123315259385, '922': 0.062399710014945084}","{'0': 0.06293531504318957, '1002': 0.06290180615525293, '1018': 0.06290933130413627, '209': 0.06293350045466523, '212': 0.06296278726356563, '287': 0.06252366744865266, '357': 0.06241258615288827, '406': 0.0628230732872009, '545': 0.06313051488905465, '682': 0.06287469271619182, '746': 0.06267668012116946, '760': 0.06268480241591716, '776': 0.06277007001186619, '777': 0.06314432941109924, '801': 0.06294395462881501, '922': 0.06287712778755278}",
