4,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.35763298636888846,0.2629908720583277,0.0008216059393133649,0.35763298636888846,0.2629908720583277,0.0008216059393133649
EvenPaz_LargestMargin,0.35767242060405563,0.2630198556132712,0.0008387615399549724,0.35767242060405563,0.2630198556132712,0.0008387615399549724
EvenPaz_Ver,0.35800523703162446,0.263264586392657,0.0008075749074112908,0.35800523703162446,0.263264586392657,0.0008075749074112908
EvenPaz_SmallestPiece,0.35799792211047804,0.2632592318401994,0.0007704532402741426,0.35799792211047804,0.2632592318401994,0.0007704532402741426
EvenPaz_HorVer,0.3578770262563258,0.2631703102774523,0.0008829542250455663,0.3578770262563258,0.2631703102774523,0.0008829542250455663
EvenPaz_MostValuableMargin,0.35759886355778703,0.26296577382137504,0.0008164664982301846,0.35759886355778703,0.26296577382137504,0.0008164664982301846
EvenPaz_Hor,0.35800746480242646,0.26326626978499357,0.0007613200876951014,0.35800746480242646,0.26326626978499357,0.0007613200876951014
EvenPaz_VerHor,0.3580513428175248,0.26329851651849495,0.0007925155330597699,0.3580513428175248,0.26329851651849495,0.0007925155330597699
EvenPaz_SmallestHalfCut,0.35800746480242646,0.26326626978499357,0.0007613200876951014,0.35800746480242646,0.26326626978499357,0.0007613200876951014
EvenPaz_SquarePiece,0.3578770262563258,0.2631703102774523,0.0008829542250455663,0.3578770262563258,0.2631703102774523,0.0008829542250455663

8,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.4623260716283417,0.3152392459854494,0.0008435452993724502,0.4623260716283417,0.3152392459854494,0.0008435452993724502
EvenPaz_LargestMargin,0.4624981420672114,0.3153565916458138,0.0008363859910175335,0.4624981420672114,0.3153565916458138,0.0008363859910175335
EvenPaz_Ver,0.46286985685833926,0.31561005948723936,0.0007448639462129135,0.46286985685833926,0.31561005948723936,0.0007448639462129135
EvenPaz_SmallestPiece,0.4628995139912881,0.31563024647385546,0.0009069500453163454,0.4628995139912881,0.31563024647385546,0.0009069500453163454
EvenPaz_HorVer,0.46282813403315026,0.3155816030065367,0.0007717475177779166,0.46282813403315026,0.3155816030065367,0.0007717475177779166
EvenPaz_MostValuableMargin,0.46232732817306643,0.31524009681148574,0.0008598448822708229,0.46232732817306643,0.31524009681148574,0.0008598448822708229
EvenPaz_Hor,0.46287477979523756,0.3156133955998688,0.000875944804422795,0.46287477979523756,0.3156133955998688,0.000875944804422795
EvenPaz_VerHor,0.4628387668603093,0.3155888441211087,0.0009202312486768552,0.4628387668603093,0.3155888441211087,0.0009202312486768552
EvenPaz_SmallestHalfCut,0.46287477979523756,0.3156133955998688,0.000875944804422795,0.46287477979523756,0.3156133955998688,0.000875944804422795
EvenPaz_SquarePiece,0.46285162340370645,0.31559762022742005,0.0007397229495954494,0.46285162340370645,0.31559762022742005,0.0007397229495954494

16,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.5223748912434852,0.3415366106603126,0.0007801844497392296,0.5223748912434852,0.3415366106603126,0.0007801844497392296
EvenPaz_LargestMargin,0.5226124286997801,0.34169188875079726,0.000796777409009227,0.5226124286997801,0.34169188875079726,0.000796777409009227
EvenPaz_Ver,0.5229659093987165,0.34192300465389663,0.0007301830130738575,0.5229659093987165,0.34192300465389663,0.0007301830130738575
EvenPaz_SmallestPiece,0.522912744036225,0.3418882805600517,0.0007363543037242796,0.522912744036225,0.3418882805600517,0.0007363543037242796
EvenPaz_HorVer,0.5230386032178052,0.341970528830164,0.0007806277653920774,0.5230386032178052,0.341970528830164,0.0007806277653920774
EvenPaz_MostValuableMargin,0.5222695434681783,0.3414677239941389,0.000760329012580825,0.5222695434681783,0.3414677239941389,0.000760329012580825
EvenPaz_Hor,0.5229098268972796,0.34188635163879455,0.0008328325024225874,0.5229098268972796,0.34188635163879455,0.0008328325024225874
EvenPaz_VerHor,0.5229999213606292,0.34194522618928375,0.0008323809562469808,0.5229999213606292,0.34194522618928375,0.0008323809562469808
EvenPaz_SmallestHalfCut,0.522925148695685,0.3418963494640848,0.0008881343940084591,0.522925148695685,0.3418963494640848,0.0008881343940084591
EvenPaz_SquarePiece,0.5230482972200902,0.34197685945383705,0.0007797724753585172,0.5230482972200902,0.34197685945383705,0.0007797724753585172

32,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.5523092025882496,0.35321788838950385,0.0006106644945969417,0.5523092025882496,0.35321788838950385,0.0006106644945969417
EvenPaz_LargestMargin,0.5522917609160346,0.3532067403430547,0.0005681496942423031,0.5522917609160346,0.3532067403430547,0.0005681496942423031
EvenPaz_Ver,0.5529814359754583,0.35364781405287227,0.0006467848789901541,0.5529814359754583,0.35364781405287227,0.0006467848789901541
EvenPaz_SmallestPiece,0.5529304551508284,0.3536151879516031,0.0007696124376375575,0.5529304551508284,0.3536151879516031,0.0007696124376375575
EvenPaz_HorVer,0.5528186672961874,0.3535437015570905,0.0006470501165122767,0.5528186672961874,0.3535437015570905,0.0006470501165122767
EvenPaz_MostValuableMargin,0.5519307741811882,0.35297587880662284,0.0006685390204369191,0.5519307741811882,0.35297587880662284,0.0006685390204369191
