random06HS_2020-06-15T00-51-47_NoiseProportion_0.6_50_exp.json
FOCS,egalitarianGain_Avg
,4,8,16,32,64,128
FOCSEV,1.0994149725214797,1.1404097407009695,1.1842116757284045,1.2426998151289577,1.289734416370364,1.3477443812324537
FOCSUV,1.0950443414366835,1.1251547590606463,1.1585280655768504,1.1926289484949406,1.2410343584661545,1.2901642969914155
FOCSLE,1.0645673920508418,1.0731577998120523,1.0979009288084534,1.1525294076787573,1.2097621532318625,1.2896576833329216
FOCSAFR,1.0658452088133017,1.1039012854200208,1.1137622924820032,1.1478850061944106,1.1527759179808579,1.1937436492925857
FOCSSFR,1.0718947128324825,1.1000173787778258,1.1276265565024228,1.1747084437687536,1.2205174062883002,1.2840979426142454
""
""
FOCS,ttc_egalitarianGain_Avg
,4,8,16,32,64,128
FOCSEV,1.0994573134057448,1.1405377722347871,1.1847903364371126,1.2426998151289577,1.2901676562195004,1.3481137027090446
FOCSUV,1.0950443414366835,1.1251547590606463,1.1593120740384795,1.1933996957122268,1.2410515595451008,1.2909485744893983
FOCSLE,1.0645673920508418,1.0731577998120523,1.0979621683853482,1.152869094769984,1.2108015139186248,1.2897167262426827
FOCSAFR,1.0664261701902655,1.1077134083094593,1.1185046278800337,1.1520857852129045,1.1565107335425306,1.194285587578282
FOCSSFR,1.0719370537167476,1.1014301247589464,1.130966639627698,1.1782846385389933,1.2244555905801082,1.2857776637605727
""
""
FOCS,ttc_utilitarianGain_Avg
,4,8,16,32,64,128
FOCSEV,1.150947551174408,1.254199333437626,1.3594049293272004,1.445944042677506,1.5100350551549562,1.563622012504118
FOCSUV,1.1519743352580223,1.2617716552785865,1.369973869357905,1.4589200886659948,1.5206777526244435,1.5744840883166333
FOCSLE,1.1033496114681434,1.1625072584542648,1.253024808202862,1.3895431848192195,1.4696300085056986,1.5411190303463345
FOCSAFR,1.126556965174557,1.235978669874858,1.329665538446779,1.4255888336575204,1.4819436453600585,1.5395152047044163
FOCSSFR,1.1293684783049294,1.2376344963189334,1.3496961929330038,1.4386505513294343,1.5042949078990273,1.5607905430188973
""
""
FOCS,utilitarianGain_Avg
,4,8,16,32,64,128
FOCSEV,1.1507213845005906,1.2540937755053292,1.3567924036638137,1.4440401369122569,1.5091888247050045,1.5625713422086798
FOCSUV,1.1518849359569139,1.2615083270198624,1.368546288390855,1.4584098276056119,1.5203781581220586,1.57420079357985
FOCSLE,1.1033496114681434,1.1617811165017176,1.2522880232623883,1.3888822128157292,1.4687171638679617,1.540551669081702
FOCSAFR,1.1204759671850633,1.227950457777132,1.3165778169891775,1.4140398652770236,1.4685770771938769,1.529322341622591
FOCSSFR,1.1286633874609686,1.2347305233854555,1.3465592225347585,1.436690159054141,1.5012099408720638,1.557885725535469
""
""
FOCS,averageFaceRatio_Avg
,4,8,16,32,64,128
FOCSEV,0.5228690163098624,0.5607690820070131,0.5894509685776779,0.5689557148884737,0.5573020498259255,0.5620251447333309
FOCSUV,0.5153580777467515,0.5767346412157581,0.605862557654871,0.6103481438224924,0.5704611299628749,0.5807354010352487
FOCSLE,0.3254971050337448,0.25182571647531293,0.237626106047241,0.3035610164389962,0.33774180764460593,0.3305079990240115
FOCSAFR,0.6907164265404928,0.7386211490688451,0.7004521054814842,0.7448139886281183,0.7033536156920405,0.7450015533933237
FOCSSFR,0.687431687593416,0.7334160936488434,0.6908728695864669,0.7329403711564251,0.6890781695406638,0.7330357267182638
""
""
FOCS,smallestFaceRatio_Avg
,4,8,16,32,64,128
FOCSEV,0.40045538496278227,0.29528644832412215,0.2848521343230223,0.20396075105645073,0.169246325820059,0.13467682286087515
FOCSUV,0.38046499817892054,0.31908199262480985,0.31415619867196454,0.24905037932243065,0.19799052399910286,0.15222303484100608
FOCSLE,0.2910669196248488,0.18022805869830869,0.12080859563571286,0.11874813181408052,0.1132129389038972,0.07727067128172065
FOCSAFR,0.5956039930408622,0.5885151151286181,0.5153270863237797,0.5271759076826448,0.4703837010538069,0.4929382226469489
FOCSSFR,0.6145110833089099,0.619992611099281,0.5683868569759849,0.5965498872579736,0.5648353899274722,0.6175194464574557
""
""
FOCS,largestEnvy_Avg
,4,8,16,32,64,128
FOCSEV,1.0142990746016882,1.0581906400255336,1.1897304760986265,1.2305258994666235,1.2885866015294556,1.2784898742451296
FOCSUV,1.0094775445522903,1.0674946088860413,1.1956357226932235,1.240215008819277,1.30781851057167,1.2816025785622167
FOCSLE,1.0038013704673387,1.0437930344120168,1.1340691209044043,1.1977658106463211,1.254190616474202,1.2348720941961617
FOCSAFR,1.0640679167855858,1.1607197671578688,1.3829456271051737,1.504435774515749,1.7085296791577873,1.7138325320810552
FOCSSFR,1.0481131194244286,1.1670389678001851,1.3050143547276196,1.335480892862054,1.371786680299125,1.341145914311284
""
""
FOCS,ttc_largestEnvy_Avg
,4,8,16,32,64,128
FOCSEV,1.0141737996826958,1.0581906400255336,1.1870118691986982,1.2293268820451977,1.2882958600819165,1.2782244414490507
FOCSUV,1.0094441240563496,1.0674946088860413,1.193014511414482,1.239108937029656,1.30781851057167,1.281449179726019
FOCSLE,1.0038013704673387,1.0429874290138854,1.1326020966714963,1.1977658106463211,1.2538288294757935,1.2347857289886182
FOCSAFR,1.0548409179194136,1.143010992981932,1.3712408881861313,1.4949534928673893,1.6972988698785532,1.7130219962401585
FOCSSFR,1.0476757216282973,1.1609463255370738,1.297288671776664,1.3256982716486903,1.3667191641329117,1.3393703779720887
""
""
FOCS,experimentDurationSec_Avg
,4,8,16,32,64,128
FOCSEV,0.00710781192779541,0.22134133625030517,5.9859700708389285,20.460192330360414,62.570969825744626,180.16027354431154
FOCSUV,0.00710781192779541,0.22134133625030517,5.9859700708389285,20.460192330360414,62.570969825744626,180.16027354431154
FOCSLE,0.00710781192779541,0.22134133625030517,5.9859700708389285,20.460192330360414,62.570969825744626,180.16027354431154
FOCSAFR,0.00710781192779541,0.22134133625030517,5.9859700708389285,20.460192330360414,62.570969825744626,180.16027354431154
