4,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
FOCSSFR,0.3594878106613721,0.2643334415508392,0.00023621246343397996,0.3594878106613721,0.2643334415508392,0.00023621246343397996
FOCSEV,0.35934072892828683,0.2642252887869596,0.0002706363477727658,0.35934072892828683,0.2642252887869596,0.0002706363477727658
FOCSLE,0.3594543499777261,0.2643088390008601,0.0002207845598700189,0.3594543499777261,0.2643088390008601,0.0002207845598700189
FOCSAFR,0.35949307712235645,0.26433731455226883,0.0002350627364062948,0.35949307712235645,0.26433731455226883,0.0002350627364062948
FOCSUV,0.3593281978972421,0.26421607446806844,0.00027382843046321704,0.3593281978972421,0.26421607446806844,0.00027382843046321704

8,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
FOCSSFR,0.4656674250459355,0.3175107411773117,0.00019149118889090656,0.4656674250459355,0.3175107411773117,0.00019149118889090656
FOCSEV,0.46540939161823225,0.3173348004928609,0.00022139288064499597,0.46540939161823225,0.3173348004928609,0.00022139288064499597
FOCSLE,0.46554558623087144,0.31742766348676504,0.00019907768712645497,0.46554558623087144,0.31742766348676504,0.00019907768712645497
FOCSAFR,0.46564127988733256,0.3174929125447652,0.0001982114231256521,0.46564127988733256,0.3174929125447652,0.0001982114231256521
FOCSUV,0.465345784864083,0.31729143173858726,0.00019590818968983443,0.465345784864083,0.31729143173858726,0.00019590818968983443

16,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
FOCSSFR,0.5275880861562181,0.34497636422838424,0.0001783298107961137,0.5275880861562181,0.34497636422838424,0.0001783298107961137
FOCSEV,0.527341730038498,0.3448152773212395,0.00014078405027397728,0.527341730038498,0.3448152773212395,0.00014078405027397728
FOCSLE,0.5275641245776228,0.3449606941076951,0.0001887516940218256,0.5275641245776228,0.3449606941076951,0.0001887516940218256
FOCSAFR,0.5275706713259783,0.34496497566404893,0.00019080935232702984,0.5275706713259783,0.34496497566404893,0.00019080935232702984
FOCSUV,0.5272622238766378,0.3447632905779927,0.0001512093487885146,0.5272622238766378,0.3447632905779927,0.0001512093487885146

32,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
FOCSSFR,0.5605743437966167,0.35851968244138016,0.00017031923804787082,0.5605743437966167,0.35851968244138016,0.00017031923804787082
FOCSEV,0.5602814841849335,0.35833238164238806,0.0001664548667722627,0.5602814841849335,0.35833238164238806,0.0001664548667722627
FOCSLE,0.5605070461515033,0.358476641456234,0.0001518442595209366,0.5605070461515033,0.358476641456234,0.0001518442595209366
FOCSAFR,0.56059590832906,0.35853347278817954,0.0001375505160864659,0.56059590832906,0.35853347278817954,0.0001375505160864659
FOCSUV,0.5601895459287821,0.358273581334778,0.00014091241554361412,0.5601895459287821,0.358273581334778,0.00014091241554361412

64,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
FOCSSFR,0.5766102711508588,0.36459841650193603,0.0001445155178963433,0.5766102711508588,0.36459841650193603,0.0001445155178963433
FOCSEV,0.57632277805212,0.3644166309836516,0.0001359231780193647,0.57632277805212,0.3644166309836516,0.0001359231780193647
FOCSLE,0.5765522500162534,0.36456172879862936,0.00017609278246923565,0.5765522500162534,0.36456172879862936,0.00017609278246923565
FOCSAFR,0.5766545567122094,0.36462641926211903,0.00017467408831198326,0.5766545567122094,0.36462641926211903,0.00017467408831198326
FOCSUV,0.5761727485635272,0.36432176506544517,0.00016647939872037218,0.5761727485635272,0.36432176506544517,0.00016647939872037218

128,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
FOCSSFR,0.5828748205913661,0.3664351775010674,0.00015828974938769867,0.5828748205913661,0.3664351775010674,0.00015828974938769867
FOCSEV,0.5825451001127062,0.36622789214332896,0.0001769108951016676,0.5825451001127062,0.36622789214332896,0.0001769108951016676
FOCSLE,0.5827738345419907,0.3663716903884328,0.00017867941995811925,0.5827738345419907,0.3663716903884328,0.00017867941995811925
FOCSAFR,0.582945547052539,0.36647964110023723,0.00014706300751140928,0.582945547052539,0.36647964110023723,0.00014706300751140928
FOCSUV,0.5824148700163637,0.3661460201807419,0.0001869511304098414,0.5824148700163637,0.3661460201807419,0.0001869511304098414

