tlvGardens06_2020-05-31T00-05-07_NoiseProportion_0.6_50_exp.json
Hor
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,1.0661129712906883,0.8684936232677001,1.0671793226679958,1.0,0.14127355236838562,0.23309263875522113,0.1386982609771016
8,1.064582698191692,0.7427534960962068,1.0659695488842116,1.0,0.08557869997340453,0.13263460201772873,0.08779600813573524
16,1.0780501738116808,0.7131668117597175,1.0791261164051855,1.0,0.07512293295488767,0.05898024349517906,0.07372222904549211
32,1.0719580794844468,0.6945788019614271,1.0731420686462727,1.0,0.058305922663658104,0.02370005312989516,0.05628551969242427
64,1.0704270534316696,0.687324624924504,1.070984394671072,1.0,0.04759654837829654,0.010145276124303439,0.04751965742291204
128,1.076959202369646,0.685172118457656,1.077775523652824,1.0,0.04402793631943713,0.0035542679073831277,0.04484567557020686
""
""
""
Ver
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,1.039309810996004,0.8684936232677001,1.0427751607299427,1.0,0.07351434240832667,0.23309263875522113,0.08470715649288535
8,1.048724313112565,0.7427534960962068,1.0506311410813265,1.0,0.05553075855088437,0.13263460201772873,0.05594055852559329
16,1.0488196051880478,0.7131668117597175,1.0516740421027775,1.0,0.04232937757377729,0.05898024349517906,0.041562660278133746
32,1.0490564791311436,0.6945788019614271,1.0521205234861102,1.0,0.03878280076798385,0.02370005312989516,0.043309142350218016
64,1.048726514705397,0.687324624924504,1.0515601433477038,1.0,0.02589503862854776,0.010145276124303439,0.02819804009803148
128,1.046619876127633,0.685172118457656,1.0506523748894716,1.0,0.014679471019809466,0.0035542679073831277,0.02069885045331405
""
""
""
HighestScatter
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,1.0557126679061242,0.8684936232677001,1.0575420506752033,1.0,0.08475222564792567,0.23309263875522113,0.08653009392472025
8,1.0651287185471274,0.7427534960962068,1.0667890199185444,1.0,0.07126359053546673,0.13263460201772873,0.07034031028849039
16,1.0693290877322905,0.7131668117597175,1.0737494376206473,1.0,0.048440591647480165,0.05898024349517906,0.05863681806451535
32,1.0728589630442094,0.6945788019614271,1.07589790048493,1.0,0.058381314664586265,0.02370005312989516,0.060721207356794656
64,1.0662050266799958,0.687324624924504,1.0691038901529364,1.0,0.031530796613338664,0.010145276124303439,0.034387943005507446
128,1.0634174860196943,0.685172118457656,1.0642743453869725,1.0,0.022798868657370238,0.0035542679073831277,0.022784549371191887
""
""
""
MostValuableMargin
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,1.081006833911414,0.8684936232677001,1.0814831282829203,1.0,0.14832437533050372,0.23309263875522113,0.14665986030678477
8,1.0887464095059682,0.7427534960962068,1.0887464095059682,1.0,0.10621346289394439,0.13263460201772873,0.10621346289394439
16,1.1044000908188554,0.7131668117597175,1.10552482742604,1.0,0.08995394567139571,0.05898024349517906,0.09025640831539153
32,1.0895899358054086,0.6945788019614271,1.0898634882699347,1.0,0.06817689958755177,0.02370005312989516,0.06860781817977345
64,1.0773031997779596,0.687324624924504,1.0782736996312579,1.0,0.06268165141964577,0.010145276124303439,0.06370935609648734
128,1.063958937101228,0.685172118457656,1.0648204402015073,1.0,0.05602068138594272,0.0035542679073831277,0.05595924331714788
""
""
""
LargestMargin
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,1.0699648385039437,0.8684936232677001,1.0699648385039437,1.0,0.13291074836848038,0.23309263875522113,0.13291074836848038
8,1.0828370958982116,0.7427534960962068,1.0831566675706263,1.0,0.09890283425576554,0.13263460201772873,0.09842429182028671
16,1.0840339896033626,0.7131668117597175,1.0870247969808848,1.0,0.07814942797422725,0.05898024349517906,0.07836745159295522
32,1.0795083586565397,0.6945788019614271,1.0830374799634053,1.0,0.06176789924198049,0.02370005312989516,0.06402975652673573
64,1.0767918005236914,0.687324624924504,1.078575042763403,1.0,0.05119872126651143,0.010145276124303439,0.05164484208101352
128,1.0745076602084864,0.685172118457656,1.0761523155480361,1.0,0.05265020511368232,0.0035542679073831277,0.051657290095971704
""
""
""
VerHor
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,1.0493238337855224,0.8684936232677001,1.0508470235173883,1.0,0.08755081857611717,0.23309263875522113,0.08802613478570614
8,1.0600698520685081,0.7427534960962068,1.0614846111325533,1.0,0.06517860773740079,0.13263460201772873,0.06357334803289892
16,1.0634136532147462,0.7131668117597175,1.074343705427857,1.0,0.0563731548372341,0.05898024349517906,0.07224072036846751
32,1.0576177455214628,0.6945788019614271,1.068315180946619,1.0,0.04687123150235242,0.02370005312989516,0.06306268485807336
64,1.0604534202137799,0.687324624924504,1.0696705431554143,1.0,0.03411001585075784,0.010145276124303439,0.044649120750089116
128,1.0560812869565555,0.685172118457656,1.0625612050491613,1.0,0.024149246614865953,0.0035542679073831277,0.028984681738713384
""
""
""
HorVer
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,1.0654644918560474,0.8684936232677001,1.0654644918560474,1.0,0.14154367650111477,0.23309263875522113,0.14154367650111477
