tlvGardens06_2020-05-31T00-05-07_NoiseProportion_0.6_50_exp.json
Hor
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,0.034712491035461424,0.009458813667297363,,1.0,0.03599234005082538,0.037383684199758786,
8,0.07673140525817872,0.07142351150512695,,1.0,0.024018046076594836,0.015335884988250673,
16,0.16043763637542724,0.14071035385131836,,1.0,0.07066465897639441,0.02645014614325813,
32,0.3447140407562256,0.2875481033325195,,1.0,0.08435728120371491,0.05173059120411933,
64,0.7335451698303223,0.5629022884368896,,1.0,0.10068522525800969,0.09848393271169266,
128,1.4934183168411255,1.1358335733413696,,1.0,0.19108118359133988,0.19642730590592017,
""
""
""
Ver
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,0.02562371253967285,0.009458813667297363,,1.0,0.014118981899284682,0.037383684199758786,
8,0.05959587574005127,0.07142351150512695,,1.0,0.02640899904307039,0.015335884988250673,
16,0.131239333152771,0.14071035385131836,,1.0,0.0402793336497643,0.02645014614325813,
32,0.2882862901687622,0.2875481033325195,,1.0,0.03762836283940437,0.05173059120411933,
64,0.5927242469787598,0.5629022884368896,,1.0,0.07863719020401483,0.09848393271169266,
128,1.2092684841156005,1.1358335733413696,,1.0,0.21154754343630597,0.19642730590592017,
""
""
""
HighestScatter
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,0.020334954261779784,0.009458813667297363,,1.0,0.01727243003855573,0.037383684199758786,
8,0.08185392379760742,0.07142351150512695,,1.0,0.0317560277645349,0.015335884988250673,
16,0.43293705463409426,0.14071035385131836,,1.0,0.10713789021405161,0.02645014614325813,
32,0.9387066316604614,0.2875481033325195,,1.0,0.15542544466257985,0.05173059120411933,
64,2.0301547145843504,0.5629022884368896,,1.0,0.25075061111787655,0.09848393271169266,
128,4.176470789909363,1.1358335733413696,,1.0,0.704087166486739,0.19642730590592017,
""
""
""
MostValuableMargin
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,0.014080696105957032,0.009458813667297363,,1.0,0.026939732847534564,0.037383684199758786,
8,0.07650751113891602,0.07142351150512695,,1.0,0.04118196634208738,0.015335884988250673,
16,0.43401440620422366,0.14071035385131836,,1.0,0.09868845861485322,0.02645014614325813,
32,0.965311918258667,0.2875481033325195,,1.0,0.16661936696830715,0.05173059120411933,
64,2.0935923433303834,0.5629022884368896,,1.0,0.26221929674302846,0.09848393271169266,
128,4.345121092796326,1.1358335733413696,,1.0,0.7269797038594408,0.19642730590592017,
""
""
""
LargestMargin
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,0.002584986686706543,0.009458813667297363,,1.0,0.01950968711030626,0.037383684199758786,
8,0.01400054931640625,0.07142351150512695,,1.0,0.022591979912404775,0.015335884988250673,
16,0.41940667629241946,0.14071035385131836,,1.0,0.09752953053760148,0.02645014614325813,
32,0.9302064609527588,0.2875481033325195,,1.0,0.16590222515644296,0.05173059120411933,
64,2.0012157678604128,0.5629022884368896,,1.0,0.36350159091634077,0.09848393271169266,
128,4.176861047744751,1.1358335733413696,,1.0,0.7328593136278422,0.19642730590592017,
""
""
""
VerHor
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,0.001202225685119629,0.009458813667297363,,1.0,0.014114768157085464,0.037383684199758786,
8,0.005519461631774902,0.07142351150512695,,1.0,0.0033170193806578655,0.015335884988250673,
16,0.2393659782409668,0.14071035385131836,,1.0,0.04440840474948613,0.02645014614325813,
32,0.5153565168380737,0.2875481033325195,,1.0,0.08783388484163289,0.05173059120411933,
64,1.1319848251342775,0.5629022884368896,,1.0,0.18959460719535795,0.09848393271169266,
128,2.337896952629089,1.1358335733413696,,1.0,0.3853931128231279,0.19642730590592017,
""
""
""
HorVer
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,0.002340884208679199,0.009458813667297363,,1.0,0.02088018813638485,0.037383684199758786,
8,0.04221924304962158,0.07142351150512695,,1.0,0.048902829798741304,0.015335884988250673,
16,0.2389448404312134,0.14071035385131836,,1.0,0.04554941829782473,0.02645014614325813,
32,0.5279178380966186,0.2875481033325195,,1.0,0.0892408247612267,0.05173059120411933,
64,1.1237297201156615,0.5629022884368896,,1.0,0.19020148424177344,0.09848393271169266,
128,2.3569829511642455,1.1358335733413696,,1.0,0.39355308616716844,0.19642730590592017,
""
""
""
SmallestPiece
NumberOfAgents,EvenPaz,Assessor,EvenPazTTC,Selling,EvenPaz_Conf,As_Conf,EvenPazTTC_Conf
4,0.00040414333343505857,0.009458813667297363,,1.0,0.000279075384562306,0.037383684199758786,
8,0.011118645668029786,0.07142351150512695,,1.0,0.02722358225109826,0.015335884988250673,
16,0.2493988084793091,0.14071035385131836,,1.0,0.04978500702860627,0.02645014614325813,
32,0.9934501647949219,0.2875481033325195,,1.0,0.16856914620401822,0.05173059120411933,
64,2.209640130996704,0.5629022884368896,,1.0,0.37924538090786375,0.09848393271169266,
128,4.830042796134949,1.1358335733413696,,1.0,0.8355727205219008,0.19642730590592017,
""
""
""
SquarePiece
