
NumberOfAgents,NoiseProportion,Algorithm,Method,egalitarianGain_Avg,egalitarianGain_StDev,egalitarianGain_interval,ttc_egalitarianGain_Avg,ttc_egalitarianGain_StDev,ttc_egalitarianGain_interval,utilitarianGain_Avg,utilitarianGain_StDev,utilitarianGain_interval,ttc_utilitarianGain_Avg,ttc_utilitarianGain_StDev,ttc_utilitarianGain_interval,averageFaceRatio_Avg,averageFaceRatio_StDev,averageFaceRatio_interval,largestFaceRatio,smallestFaceRatio_Avg,smallestFaceRatio_StDev,smallestFaceRatio_interval,averageInheritanceGain,largestInheritanceGain,largestEnvy_Avg,largestEnvy_StDev,largestEnvy_interval,ttc_largestEnvy_Avg,ttc_largestEnvy_StDev,ttc_largestEnvy_interval,experimentDurationSec_Avg,experimentDurationSec_StDev,experimentDurationSec_interval,experiment,dishonestAgent,relativeValues,ttc_relativeValues,comment
4,0.6,Honest_LastDiminisher,Hor,1.0,6.240026666103032e-16,1.9858549808414874e-15,1.0,6.240026666103032e-16,1.9858549808414874e-15,1.0991023987781727,0.046223413294652405,0.14710353085719402,1.0991023987781727,0.046223413294652405,0.14710353085719402,0.36519607843137253,2.9862097530884075e-17,9.503452195520033e-17,0,0.07594150754993821,0.008786303281089603,0.027961938414010606,0,0,1.1052896686587217,0.05316204988850241,0.16918536924900215,1.1052896686587217,0.05316204988850241,0.16918536924900215,0.09368455886840821,0.016192773871366105,0.05153263337923261,450,,"{'17': 0.31838575468863156, '610': 0.24999999999999983, '896': 0.27887293764827337, '969': 0.2791516995064722}","{'17': 0.31838575468863156, '610': 0.24999999999999983, '896': 0.27887293764827337, '969': 0.2791516995064722}",
4,0.6,Assessor,Assessor,0.8732902867296355,0.06507235626729647,0.2070892797789989,0.9414992522507379,0.09606838211686218,0.3057324677224448,1.0016866128342854,0.05800436038007479,0.1845957623819459,1.0747386413505462,0.05427212258655518,0.17271811600551712,0.5583319369566176,3.644426123764654e-17,1.1598190452456272e-16,0,0.24630122712575944,0.0,0.0,0,0,1.3400507070217202,0.14213037354792576,0.45232228216626846,1.2253141623157768,0.16175859314821628,0.5147880371125212,0.08765561580657959,0.0748788505742096,0.23829792135382571,450,,"{'17': 0.22724569880174325, '610': 0.2948289494772403, '896': 0.2807877855024742, '969': 0.27200754840018704}","{'17': 0.22724569880174325, '610': 0.2948289494772403, '896': 0.2807877855024742, '969': 0.27200754840018704}",
4,0.6,Honest_HighestBidder,HighestBidder,0.5219610418299986,0.23558186605049475,0.7497266392043691,0.5219610418299986,0.23558186605049475,0.7497266392043691,1.1338678491527812,0.04449112694111362,0.14159062255168017,1.1338678491527812,0.04449112694111362,0.14159062255168017,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,17.361060552597046,1.842531442707043,5.8637573822131115,450,,"{'610': 0.4533109635469178, '17': 0.2721249825605161, '969': 0.1139694870420739, '896': 0.3310405145049154}","{'610': 0.4533109635469178, '17': 0.2721249825605161, '969': 0.1139694870420739, '896': 0.3310405145049154}",
4,0.6,Integrated_Honest_LastDiminisher,Hor,0.1450946096570898,6.240026666103032e-16,1.9858549808414874e-15,0.1450946096570898,6.240026666103032e-16,1.9858549808414874e-15,0.09725175987752106,0.046223413294652405,0.14710353085719402,0.09725175987752106,0.046223413294652405,0.14710353085719402,-0.34591583561921835,2.9862097530884075e-17,9.503452195520033e-17,0,-0.6916722322655621,0.008786303281089603,0.027961938414010606,0,0,-0.17518817544207557,0.05316204988850241,0.16918536924900215,-0.17518817544207557,0.05316204988850241,0.16918536924900215,0.0687798837114105,0.016192773871366105,0.05153263337923261,450,,"{'17': 0.31838575468863156, '610': 0.24999999999999983, '896': 0.27887293764827337, '969': 0.2791516995064722}","{'17': 0.31838575468863156, '610': 0.24999999999999983, '896': 0.27887293764827337, '969': 0.2791516995064722}",
8,0.6,Honest_LastDiminisher,Hor,1.0,4.654891705523927e-16,1.1007069812708571e-15,1.0,4.654891705523927e-16,1.1007069812708571e-15,1.1321312480536914,0.031064272031595192,0.07345533098589097,1.1321312480536914,0.031064272031595192,0.07345533098589097,0.1825980392156863,1.5949293759602197e-17,3.7714086810442586e-17,0,0.0320402457591329,0.0017439897854133108,0.004123880540102562,0,0,1.1791331172137853,0.09112356596030056,0.21547299390826333,1.1791331172137853,0.09112356596030056,0.21547299390826333,0.2623208475112915,0.03928449411047822,0.09289306746230808,850,,"{'1007': 0.12499999999999994, '198': 0.1258399122198654, '229': 0.1422278668834028, '548': 0.15572185131838936, '55': 0.189661393676839, '609': 0.12798170550509322, '746': 0.17886587384103347, '97': 0.13750395074796523}","{'1007': 0.12499999999999994, '198': 0.1258399122198654, '229': 0.1422278668834028, '548': 0.15572185131838936, '55': 0.189661393676839, '609': 0.12798170550509322, '746': 0.17886587384103347, '97': 0.13750395074796523}",
8,0.6,Assessor,Assessor,0.770108315934885,0.06825861460832522,0.1614059754432117,0.8894962146598592,0.11834099616454302,0.27983198941939524,0.9954168069214294,0.043072830367184636,0.10185105924589764,1.1179276945551333,0.04012418234833918,0.0948786146328422,0.4311978685825967,1.5212693084014054e-17,3.5972302989636295e-17,0,0.09338134993119222,0.0,0.0,0,0,1.6261757687556202,0.1302251169471078,0.30793346962378343,1.4297265617725663,0.2216493895085045,0.5241175216534375,0.3805357551574707,0.06199870507082553,0.14660364154170927,850,,"{'1007': 0.10599445819296924, '198': 0.15111486124484197, '229': 0.10945862136807212, '548': 0.11337327697563637, '55': 0.10135564074009305, '609': 0.10269161950330807, '746': 0.1348540939223779, '97': 0.1367155549553313}","{'1007': 0.10629008347109618, '198': 0.17889912938503466, '229': 0.14192868622044227, '548': 0.14664825259473746, '55': 0.1501784294728777, '609': 0.12734045893104762, '746': 0.14774573743125488, '97': 0.1457896246493938}",
8,0.6,Honest_HighestBidder,HighestBidder,0.18000832483247906,0.19423705221338036,0.4592976441085129,0.18000832483247906,0.19423705221338036,0.4592976441085129,1.1936775914971438,0.03437568378319019,0.081285575518793,1.1936775914971438,0.03437568378319019,0.081285575518793,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,31.935786805152894,3.147372812128619,7.442354078529815,850,,"{'229': 0.06846499745876215, '198': 0.08577973169918182, '97': 0.014560633315788704, '55': 0.4551660132985445, '746': 0.0550314277669348, '609': 0.007037907870589318, '548': 0.21941580320784182, '1007': 0.3345178752518553}","{'229': 0.06846499745876215, '198': 0.08577973169918182, '97': 0.014560633315788704, '55': 0.4551660132985445, '746': 0.0550314277669348, '609': 0.007037907870589318, '548': 0.21941580320784182, '1007': 0.3345178752518553}",
8,0.6,Integrated_Honest_LastDiminisher,Hor,0.2985186360259392,4.654891705523927e-16,1.1007069812708571e-15,0.2985186360259392,4.654891705523927e-16,1.1007069812708571e-15,0.13734391481201214,0.031064272031595192,0.07345533098589097,0.13734391481201214,0.031064272031595192,0.07345533098589097,-0.576533066325421,1.5949293759602197e-17,3.7714086810442586e-17,0,-0.6568881711097381,0.0017439897854133108,0.004123880540102562,0,0,-0.2749042631990023,0.09112356596030056,0.21547299390826333,-0.2749042631990023,0.09112356596030056,0.21547299390826333,-0.31065387691955604,0.03928449411047822,0.09289306746230808,850,,"{'1007': 0.12499999999999994, '198': 0.1258399122198654, '229': 0.1422278668834028, '548': 0.15572185131838936, '55': 0.189661393676839, '609': 0.12798170550509322, '746': 0.17886587384103347, '97': 0.13750395074796523}","{'1007': 0.12499999999999994, '198': 0.1258399122198654, '229': 0.1422278668834028, '548': 0.15572185131838936, '55': 0.189661393676839, '609': 0.12798170550509322, '746': 0.17886587384103347, '97': 0.13750395074796523}",
16,0.6,Honest_LastDiminisher,Hor,1.0,3.054832752334413e-16,6.51122188172292e-16,1.0,3.054832752334413e-16,6.51122188172292e-16,1.142804251069545,0.027143202869696126,0.05785436742163832,1.142804251069545,0.027143202869696126,0.05785436742163832,0.09129901960784315,9.77696337059698e-18,2.083910413320908e-17,0,0.01542092989050121,0.0006828320293361113,0.0014554220186218047,0,0,1.2869834495937222,0.12177139788539472,0.2595495906849481,1.2869834495937222,0.12177139788539472,0.2595495906849481,0.8939304494857788,0.10030482159234025,0.2137946664004026,1650,,"{'112': 0.06608988251905694, '149': 0.06250000000000001, '160': 0.0724080150036751, '17': 0.0897478046288305, '328': 0.08977890074218171, '378': 0.07493479772984575, '422': 0.06959772336978161, '46': 0.06297641288577337, '494': 0.06947083184635491, '516': 0.06885940649318097, '651': 0.07413551727562721, '698': 0.08446458588858709, '846': 0.06974080558872796, '849': 0.07135177057550807, '866': 0.0719383143750434, '885': 0.0652499721491343}","{'112': 0.06608988251905694, '149': 0.06250000000000001, '160': 0.0724080150036751, '17': 0.0897478046288305, '328': 0.08977890074218171, '378': 0.07493479772984575, '422': 0.06959772336978161, '46': 0.06297641288577337, '494': 0.06947083184635491, '516': 0.06885940649318097, '651': 0.07413551727562721, '698': 0.08446458588858709, '846': 0.06974080558872796, '849': 0.07135177057550807, '866': 0.0719383143750434, '885': 0.0652499721491343}",
16,0.6,Assessor,Assessor,0.7079570855138279,0.06537615719645226,0.13934598054679304,0.85147350664389,0.1302603155168812,0.27764329031287044,1.0006590508084987,0.0339041252606454,0.07226493237938901,1.1553787546455645,0.03474649198169166,0.07406039454415736,0.4526474971660006,1.570092458683775e-17,3.346572857547652e-17,0,0.04018147131666847,0.0,0.0,0,0,1.7745491552651529,0.10081912700778621,0.21489088244443358,1.538270702889362,0.21679310689870537,0.4620835691796393,0.7630015563964844,0.06388029667498822,0.13615762931809838,1650,,"{'112': 0.06804459546172353, '149': 0.05095901180376682, '160': 0.06463838269807914, '17': 0.05681142470043596, '328': 0.05666370291121798, '378': 0.07035328581142382, '422': 0.0638482913964814, '46': 0.08542553497478, '494': 0.07179640524621463, '516': 0.04403811962153966, '651': 0.06672747681508437, '698': 0.071382562749671, '846': 0.060380608955702464, '849': 0.06625311525167374, '866': 0.06345211247046913, '885': 0.04819903709233102}","{'112': 0.07119493722320004, '149': 0.093766216708718, '160': 0.072857319394857, '17': 0.08274007729468723, '328': 0.05666370291121807, '378': 0.07630960313376156, '422': 0.06649057683347953, '46': 0.08542553497478, '494': 0.07355920563686077, '516': 0.07293437323714937, '651': 0.07026891210614282, '698': 0.07586521697877645, '846': 0.07175818477298049, '849': 0.07718062485688806, '866': 0.06710139351011814, '885': 0.07514659838145495}",
