4,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
LastDiminisher_SmallestHalfCut,0.03465917916447994,0.030580995046608616,0.015740104487157132,0.03465917916447994,0.030580995046608616,0.015740104487157132
LastDiminisher_Hor,0.03476545037460844,0.030669855260710862,0.015841626782536162,0.03476545037460844,0.030669855260710862,0.015841626782536162
LastDiminisher_SmallestPiece,0.03472561139370329,0.03063972821487091,0.015878256064400256,0.03472561139370329,0.03063972821487091,0.015878256064400256
LastDiminisher_Ver,0.06775622081543065,0.05914830514132075,0.026144796208563116,0.06775622081543065,0.05914830514132075,0.026144796208563116
LastDiminisher_LargestMargin,0.031018435327657832,0.0273001260109266,0.014721551184311581,0.031018435327657832,0.0273001260109266,0.014721551184311581
LastDiminisher_VerHor,0.049253121350299044,0.043103470273573995,0.01996942959847238,0.049253121350299044,0.043103470273573995,0.01996942959847238
LastDiminisher_HorVer,0.039644007156093994,0.03477259318279077,0.01663151012509662,0.039644007156093994,0.03477259318279077,0.01663151012509662
LastDiminisher_MostValuableMargin,0.028941571970268844,0.025460789721730395,0.013674917521701045,0.028941571970268844,0.025460789721730395,0.013674917521701045
LastDiminisher_SquarePiece,0.03468478835639081,0.030602702215263813,0.01572634070461231,0.03468478835639081,0.030602702215263813,0.01572634070461231
LastDiminisher_HighestScatter,0.028563867254193565,0.02511775625013449,0.013294782666355481,0.028563867254193565,0.02511775625013449,0.013294782666355481

8,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
LastDiminisher_SmallestHalfCut,0.06154765093395095,0.051359248175547184,0.02252871323253232,0.06154765093395095,0.051359248175547184,0.02252871323253232
LastDiminisher_Hor,0.06154634344345236,0.05135856863459393,0.022510756007523242,0.06154634344345236,0.05135856863459393,0.022510756007523242
LastDiminisher_SmallestPiece,0.061531468525486105,0.05134638360170527,0.022518000050941404,0.061531468525486105,0.05134638360170527,0.022518000050941404
LastDiminisher_Ver,0.10310894590544464,0.08599690380875274,0.0258781900387706,0.10310894590544464,0.08599690380875274,0.0258781900387706
LastDiminisher_LargestMargin,0.06355063449231398,0.052965475039342395,0.024419070435400328,0.06355063449231398,0.052965475039342395,0.024419070435400328
LastDiminisher_VerHor,0.08201158133739582,0.06832164059383547,0.028246565783292574,0.08201158133739582,0.06832164059383547,0.028246565783292574
LastDiminisher_HorVer,0.07231406272652854,0.06027795463581957,0.023297810741147444,0.07231406272652854,0.06027795463581957,0.023297810741147444
LastDiminisher_MostValuableMargin,0.05882151617849198,0.049011216028901634,0.024594568563169432,0.05882151617849198,0.049011216028901634,0.024594568563169432
LastDiminisher_SquarePiece,0.061448301634930515,0.05127756794407606,0.022510655488872655,0.061448301634930515,0.05127756794407606,0.022510655488872655
LastDiminisher_HighestScatter,0.05731392256019651,0.047831803016246316,0.02136135126049099,0.05731392256019651,0.047831803016246316,0.02136135126049099

16,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
LastDiminisher_SmallestHalfCut,0.09560721719995391,0.0771065917803947,0.021645229396040785,0.09560721719995391,0.0771065917803947,0.021645229396040785
LastDiminisher_Hor,0.09605853374373353,0.07746755817035773,0.021661137730878518,0.09605853374373353,0.07746755817035773,0.021661137730878518
LastDiminisher_SmallestPiece,0.09605041991780736,0.0774600911033841,0.021814864747034916,0.09605041991780736,0.0774600911033841,0.021814864747034916
LastDiminisher_Ver,0.12383658173980755,0.09979815600634519,0.019415909183575174,0.12383658173980755,0.09979815600634519,0.019415909183575174
LastDiminisher_LargestMargin,0.09363285453635072,0.07550520403626154,0.01825852539425651,0.09363285453635072,0.07550520403626154,0.01825852539425651
LastDiminisher_VerHor,0.10288402103503706,0.08293079577582825,0.018451668015613775,0.10288402103503706,0.08293079577582825,0.018451668015613775
LastDiminisher_HorVer,0.09689205409061014,0.07812728758011524,0.016350787431666937,0.09689205409061014,0.07812728758011524,0.016350787431666937
LastDiminisher_MostValuableMargin,0.08831242886297548,0.0712142767661735,0.020696698848460503,0.08831242886297548,0.0712142767661735,0.020696698848460503
LastDiminisher_SquarePiece,0.09609472682100133,0.07749661627552643,0.021772986698630953,0.09609472682100133,0.07749661627552643,0.021772986698630953
LastDiminisher_HighestScatter,0.08544410405882517,0.06890004956742773,0.019311165273638013,0.08544410405882517,0.06890004956742773,0.019311165273638013

32,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
LastDiminisher_SmallestHalfCut,0.1216050133600816,0.09648282097736673,0.019045346116996712,0.1216050133600816,0.09648282097736673,0.019045346116996712
LastDiminisher_Hor,0.12420442191500694,0.09854459451237961,0.019515143459850073,0.12420442191500694,0.09854459451237961,0.019515143459850073
LastDiminisher_SmallestPiece,0.12421229382987246,0.09855101316997557,0.01951607295998531,0.12421229382987246,0.09855101316997557,0.01951607295998531
LastDiminisher_Ver,0.14633585828225684,0.11601569885885307,0.017486468140894097,0.14633585828225684,0.11601569885885307,0.017486468140894097
LastDiminisher_LargestMargin,0.11914483749870917,0.09450501065227063,0.017904722025368768,0.11914483749870917,0.09450501065227063,0.017904722025368768
LastDiminisher_VerHor,0.12576500864099163,0.09972287039021545,0.01759303631178636,0.12576500864099163,0.09972287039021545,0.01759303631178636
LastDiminisher_HorVer,0.12149831418400861,0.09635879726343384,0.01616719661751303,0.12149831418400861,0.09635879726343384,0.01616719661751303
LastDiminisher_MostValuableMargin,0.1117368091324472,0.08864271341149997,0.01809828974651117,0.1117368091324472,0.08864271341149997,0.01809828974651117
LastDiminisher_SquarePiece,0.12421121706220115,0.09855003216636714,0.019510873806930628,0.12421121706220115,0.09855003216636714,0.019510873806930628
LastDiminisher_HighestScatter,0.10996550193743365,0.0872364041344188,0.018606413726727503,0.10996550193743365,0.0872364041344188,0.018606413726727503

64,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
LastDiminisher_SmallestHalfCut,0.13890218725230496,0.1078568919930051,0.018452879821079033,0.13890218725230496,0.1078568919930051,0.018452879821079033
LastDiminisher_Hor,0.143492914054421,0.11142135565063999,0.018642974852786064,0.143492914054421,0.11142135565063999,0.018642974852786064
