4,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.35806626105859707,0.2632659161353315,0.0006967366385627549,0.35806626105859707,0.2632659161353315,0.0006967366385627549
EvenPaz_LargestMargin,0.3582568207832661,0.2634060572370247,0.000583858124283669,0.3582568207832661,0.2634060572370247,0.000583858124283669
EvenPaz_Ver,0.3584370492167222,0.263538568677549,0.0006319687046449452,0.3584370492167222,0.263538568677549,0.0006319687046449452
EvenPaz_SmallestPiece,0.3584354160663878,0.26353735679393425,0.0005899994399894625,0.3584354160663878,0.26353735679393425,0.0005899994399894625
EvenPaz_HorVer,0.35841969046293476,0.2635257960520436,0.000589993668400623,0.35841969046293476,0.2635257960520436,0.000589993668400623
EvenPaz_MostValuableMargin,0.3580162554083593,0.26322914143285553,0.0007267529119134782,0.3580162554083593,0.26322914143285553,0.0007267529119134782
EvenPaz_Hor,0.35846120107834795,0.263556273208491,0.0007163704723466847,0.35846120107834795,0.263556273208491,0.0007163704723466847
EvenPaz_VerHor,0.35847388597471985,0.2635656569045878,0.0005935454211389412,0.35847388597471985,0.2635656569045878,0.0005935454211389412
EvenPaz_SmallestHalfCut,0.3584370492167222,0.263538568677549,0.0006319687046449452,0.3584370492167222,0.263538568677549,0.0006319687046449452
EvenPaz_SquarePiece,0.35841969046293476,0.2635257960520436,0.000589993668400623,0.35841969046293476,0.2635257960520436,0.000589993668400623

8,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.4630172665213428,0.3156708630075964,0.0006727759512012892,0.4630172665213428,0.3156708630075964,0.0006727759512012892
EvenPaz_LargestMargin,0.46300425457152544,0.31566199397165184,0.0006439393643057702,0.46300425457152544,0.31566199397165184,0.0006439393643057702
EvenPaz_Ver,0.46342385680893877,0.31594805151088184,0.0006693214452359753,0.46342385680893877,0.31594805151088184,0.0006693214452359753
EvenPaz_SmallestPiece,0.4633735152673962,0.3159137083954483,0.0007612632323375624,0.4633735152673962,0.3159137083954483,0.0007612632323375624
EvenPaz_HorVer,0.4633373743483605,0.315889079763091,0.0006919316743901656,0.4633373743483605,0.315889079763091,0.0006919316743901656
EvenPaz_MostValuableMargin,0.46284100672839,0.31555070659179796,0.0005827087341780686,0.46284100672839,0.31555070659179796,0.0005827087341780686
EvenPaz_Hor,0.4633402232627464,0.3158910533654251,0.0006013335110204152,0.4633402232627464,0.3158910533654251,0.0006013335110204152
EvenPaz_VerHor,0.4634442351488136,0.31596195347969624,0.0006611303967832977,0.4634442351488136,0.31596195347969624,0.0006611303967832977
EvenPaz_SmallestHalfCut,0.46342385680893877,0.31594805151088184,0.0006693214452359753,0.46342385680893877,0.31594805151088184,0.0006693214452359753
EvenPaz_SquarePiece,0.46331977230611815,0.3158770821648677,0.0007401075195447916,0.46331977230611815,0.3158770821648677,0.0007401075195447916

16,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.5228750227909319,0.34191367647898135,0.0006871913306371524,0.5228750227909319,0.34191367647898135,0.0006871913306371524
EvenPaz_LargestMargin,0.5228080303332261,0.3418698936125552,0.0006958145168443015,0.5228080303332261,0.3418698936125552,0.0006958145168443015
EvenPaz_Ver,0.523290744042329,0.34218556322010746,0.0007140731622868362,0.523290744042329,0.34218556322010746,0.0007140731622868362
EvenPaz_SmallestPiece,0.523236662246343,0.34215016368865825,0.000659368905771198,0.523236662246343,0.34215016368865825,0.000659368905771198
EvenPaz_HorVer,0.5233116802678779,0.34219921774040396,0.0007306379610600917,0.5233116802678779,0.34219921774040396,0.0007306379610600917
EvenPaz_MostValuableMargin,0.522491093175133,0.34166264158887244,0.000735003674467978,0.522491093175133,0.34166264158887244,0.000735003674467978
EvenPaz_Hor,0.5232187334126968,0.3421384424723858,0.0006331583129142864,0.5232187334126968,0.3421384424723858,0.0006331583129142864
EvenPaz_VerHor,0.5232711669367208,0.34217274442222406,0.0006296217316712391,0.5232711669367208,0.34217274442222406,0.0006296217316712391
EvenPaz_SmallestHalfCut,0.523290744042329,0.34218556322010746,0.0007140731622868362,0.523290744042329,0.34218556322010746,0.0007140731622868362
EvenPaz_SquarePiece,0.5231613941495846,0.3421009394422078,0.0007383721856741152,0.5231613941495846,0.3421009394422078,0.0007383721856741152

32,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.553091821889578,0.3537295730119868,0.0006730976275604297,0.553091821889578,0.3537295730119868,0.0006730976275604297
EvenPaz_LargestMargin,0.5529504333537517,0.35363913009467174,0.0007191158473017163,0.5529504333537517,0.35363913009467174,0.0007191158473017163
EvenPaz_Ver,0.55345706876243,0.35396315670151135,0.0006267899445162432,0.55345706876243,0.35396315670151135,0.0006267899445162432
EvenPaz_SmallestPiece,0.5535597937944546,0.3540288575373709,0.0006506916564566131,0.5535597937944546,0.3540288575373709,0.0006506916564566131
EvenPaz_HorVer,0.5533634045987746,0.35390326398338134,0.0006717676707015855,0.5533634045987746,0.35390326398338134,0.0006717676707015855
EvenPaz_MostValuableMargin,0.55272287328966,0.3534936131994732,0.0006484783983441108,0.55272287328966,0.3534936131994732,0.0006484783983441108
EvenPaz_Hor,0.5535948522097872,0.35405128934007074,0.0005572950446228302,0.5535948522097872,0.35405128934007074,0.0005572950446228302
EvenPaz_VerHor,0.5534264457677684,0.3539435645778952,0.0006644031000668468,0.5534264457677684,0.3539435645778952,0.0006644031000668468
