
NumberOfAgents,NoiseProportion,Algorithm,Method,egalitarianGain_Avg,egalitarianGain_StDev,egalitarianGain_interval,ttc_egalitarianGain_Avg,ttc_egalitarianGain_StDev,ttc_egalitarianGain_interval,utilitarianGain_Avg,utilitarianGain_StDev,utilitarianGain_interval,ttc_utilitarianGain_Avg,ttc_utilitarianGain_StDev,ttc_utilitarianGain_interval,averageFaceRatio_Avg,averageFaceRatio_StDev,averageFaceRatio_interval,largestFaceRatio,smallestFaceRatio_Avg,smallestFaceRatio_StDev,smallestFaceRatio_interval,averageInheritanceGain,largestInheritanceGain,largestEnvy_Avg,largestEnvy_StDev,largestEnvy_interval,ttc_largestEnvy_Avg,ttc_largestEnvy_StDev,ttc_largestEnvy_interval,experimentDurationSec_Avg,experimentDurationSec_StDev,experimentDurationSec_interval,experiment,dishonestAgent,relativeValues,ttc_relativeValues,comment
4,0.6,Honest_EvenPaz,Hor,1.0007683341719356,0.0004362843737557768,0.0013884515933123304,1.0008200548412052,0.000481785645262959,0.0015332569467060983,1.0015450636819143,0.00048666804038456364,0.001548794907021787,1.0016318781844784,0.0004907976420751614,0.0015619371426643257,0.2875,2.242989226691107e-17,7.13819277727552e-17,0,0.08799213625915324,9.17684018367309e-05,0.0002920480113671458,0,0,1.001144931611112,0.0010668042084878843,0.0033950471117639696,1.0010199901416075,0.0010832148608239276,0.0034472731316581157,0.2024487829208374,0.02206456166391784,0.07021928274505213,450,,"{'1000': 0.2500495784203594, '217': 0.2502776221772449, '334': 0.25011164213137427, '600': 0.25048515952056166}","{'1000': 0.2500495784203594, '217': 0.2502776221772449, '334': 0.25011164213137427, '600': 0.25048515952056166}",
4,0.6,Assessor,Assessor,0.9980282122138688,0.001371263810430995,0.00436397344707614,0.9995701438598332,0.0014445080622921668,0.004597069345795036,1.0000326652275422,0.0008943474410011132,0.002846212709254428,1.001445790765127,0.0006720866610524052,0.0021388797112970636,0.7103691780685395,0.0,0.0,0,0.5359988512408619,0.0,0.0,0,0,1.0047005524000536,0.0019707823877336368,0.00627190912836221,1.002670951059144,0.002070477860304731,0.006589184616699657,0.058648114204406736,0.05635735318143476,0.17935425040785735,450,,"{'1000': 0.24978667737398955, '217': 0.25005807970822835, '334': 0.2502775141603809, '600': 0.24953899077672986}","{'1000': 0.2500034554434473, '217': 0.25005807970822835, '334': 0.2502775141603809, '600': 0.2503167390286757}",
4,0.6,Honest_HighestBidder,HighestBidder,1.3524664416417986,0.0033312360206640764,0.01060147976599224,1.3524664416417986,0.0033312360206640764,0.01060147976599224,1.3600930792628263,0.00048309072275803955,0.001537410285758427,1.3600930792628263,0.00048309072275803955,0.001537410285758427,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,13.57976556777954,1.3547098181168509,4.311291255398288,450,,"{'334': 0.33991013228085776, '1000': 0.33604376216530524, '600': 0.34170576971278915, '217': 0.3424313152293276}","{'334': 0.33991013228085776, '1000': 0.33604376216530524, '600': 0.34170576971278915, '217': 0.3424313152293276}",
4,0.6,Integrated_Honest_EvenPaz,Hor,0.0027455355715731377,0.0004362843737557768,0.0013884515933123304,0.0027973584245112207,0.000481785645262959,0.0015332569467060983,0.0015123490531461772,0.00048666804038456364,0.001548794907021787,0.0015991607199874185,0.0004907976420751614,0.0015619371426643257,-0.5952808639844158,2.242989226691107e-17,7.13819277727552e-17,0,-0.8358352148415106,9.17684018367309e-05,0.0002920480113671458,0,0,-0.0035389856016778383,0.0010668042084878843,0.0033950471117639696,-0.0036633425249482875,0.0010832148608239276,0.0034472731316581157,2.4519231465011995,0.02206456166391784,0.07021928274505213,450,,"{'1000': 0.2500495784203594, '217': 0.2502776221772449, '334': 0.25011164213137427, '600': 0.25048515952056166}","{'1000': 0.2500495784203594, '217': 0.2502776221772449, '334': 0.25011164213137427, '600': 0.25048515952056166}",
8,0.6,Honest_EvenPaz,Hor,1.0011996577114823,0.0005766696127383651,0.0013636069511018558,1.0014328522683165,0.0005591122331955655,0.0013220903456507597,1.003091645751024,0.0006285933190831043,0.0014863870063269637,1.0034317996269688,0.0005092249454800246,0.0012041256553014638,0.14375,1.1214946133455535e-17,2.6519133600943148e-17,0,0.03871157015229733,8.111206804181802e-05,0.00019179956314128036,0,0,1.004189177353298,0.0017089096676381028,0.004040929242883008,1.0036565428643258,0.0016507041347867332,0.0039032950283596833,0.48043337821960447,0.0949295570769155,0.22447273280174077,850,,"{'117': 0.12535975542321176, '138': 0.12522219613429664, '263': 0.12535493059060146, '5': 0.12541752107497975, '632': 0.1252609413883665, '707': 0.12514802674783226, '759': 0.12546490515764683, '840': 0.12552215100489625}","{'117': 0.12535975542321176, '138': 0.12522219613429664, '263': 0.12535493059060146, '5': 0.12541752107497975, '632': 0.1252609413883665, '707': 0.12514802674783226, '759': 0.12546490515764683, '840': 0.12552215100489625}",
8,0.6,Assessor,Assessor,0.9954809098400041,0.0016052444425336625,0.003795799937614607,0.9989472803515672,0.001960038129159584,0.004634753693115609,1.000144027906283,0.0008765959190046512,0.0020728199684150583,1.0030201127379488,0.0007087355506863893,0.0016758932707061753,0.43098982118981677,2.5696669785706156e-17,6.07629685454844e-17,0,0.14936138807621016,0.0,0.0,0,0,1.0100569796322332,0.002459907540322919,0.0058167570250906705,1.0064252737615598,0.002636421993191642,0.006234147380997867,0.34251309871673585,0.03762929801608532,0.08897915063732909,850,,"{'117': 0.12494127541401454, '138': 0.12472215139017302, '263': 0.12456084563441777, '5': 0.12468507426894541, '632': 0.12496459214609794, '707': 0.12514631361479614, '759': 0.12500486100523486, '840': 0.1249603429896136}","{'117': 0.1260355716920327, '138': 0.1255866318635845, '263': 0.12517669656055472, '5': 0.12468507426894541, '632': 0.12542459211894455, '707': 0.12526838848214586, '759': 0.1258160822872102, '840': 0.12584961257303803}",
8,0.6,Honest_HighestBidder,HighestBidder,1.4436304061591863,0.009308348736948678,0.022010747160249935,1.4436304061591863,0.009308348736948678,0.022010747160249935,1.4667720228897152,0.0004916164435514914,0.0011624881646172924,1.4667720228897152,0.0004916164435514914,0.0011624881646172924,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,25.770214323997497,2.5237717268646973,5.967771829358404,850,,"{'138': 0.18460530193894734, '632': 0.18270659255349686, '759': 0.1847431189583394, '117': 0.17958084511492756, '263': 0.18733023896551232, '707': 0.18136499679862045, '840': 0.1822001813367417, '5': 0.18356903218323933}","{'138': 0.18460530193894734, '632': 0.18270659255349686, '759': 0.1847431189583394, '117': 0.17958084511492756, '263': 0.18733023896551232, '707': 0.18136499679862045, '840': 0.1822001813367417, '5': 0.18356903218323933}",
8,0.6,Integrated_Honest_EvenPaz,Hor,0.005744708728163678,0.0005766696127383651,0.0013636069511018558,0.005978961896184355,0.0005591122331955655,0.0013220903456507597,0.0029471933666509473,0.0006285933190831043,0.0014863870063269637,0.0032872982580004115,0.0005092249454800246,0.0012041256553014638,-0.6664654408701464,1.1214946133455535e-17,2.6519133600943148e-17,0,-0.7408194269556123,8.111206804181802e-05,0.00019179956314128036,0,0,-0.0058093774878637304,0.0017089096676381028,0.004040929242883008,-0.006336708618396746,0.0016507041347867332,0.0039032950283596833,0.4026715475104531,0.0949295570769155,0.22447273280174077,850,,"{'117': 0.12535975542321176, '138': 0.12522219613429664, '263': 0.12535493059060146, '5': 0.12541752107497975, '632': 0.1252609413883665, '707': 0.12514802674783226, '759': 0.12546490515764683, '840': 0.12552215100489625}","{'117': 0.12535975542321176, '138': 0.12522219613429664, '263': 0.12535493059060146, '5': 0.12541752107497975, '632': 0.1252609413883665, '707': 0.12514802674783226, '759': 0.12546490515764683, '840': 0.12552215100489625}",
16,0.6,Honest_EvenPaz,Hor,1.0019250217807723,0.0006264124548065417,0.0013351665421301032,1.002163156112991,0.0006984688190199512,0.001488751046887432,1.00523406383459,0.0006366493006301501,0.0013569858625087942,1.0060413333089426,0.00048085845813979983,0.0010249255420804332,0.071875,6.149074273285205e-18,1.3106441565404275e-17,0,0.016142486996704578,7.330643612193108e-05,0.00015624896995866354,0,0,1.009012438406919,0.002247253634281575,0.004789907737546,1.0084918220729546,0.00245826212428459,0.0052396616876720856,1.05010760307312,0.15098047601732115,0.3218072669954494,1650,,"{'116': 0.06258963738079645, '144': 0.06286647547786982, '288': 0.06267648848208354, '419': 0.06276791379128596, '437': 0.06258517229330228, '543': 0.06261691561132811, '550': 0.06274859740415965, '787': 0.06265113985919778, '847': 0.0628367649008883, '854': 0.06272499450935896, '878': 0.0626763632389872, '936': 0.0628090823027303, '94': 0.06271744161202045, '945': 0.06267464085115294, '993': 0.06290748872659904, '996': 0.06273517566935288}","{'116': 0.06258963738079645, '144': 0.06291017057760447, '288': 0.0630041367116298, '419': 0.062805073111744, '437': 0.06290039826201235, '543': 0.06285746487446164, '550': 0.06274859740415965, '787': 0.06265113985919778, '847': 0.0628367649008883, '854': 0.06292354629440236, '878': 0.0626763632389872, '936': 0.0628090823027303, '94': 0.06271744161202045, '945': 0.06267464085115294, '993': 0.06311500929186557, '996': 0.06273517566935288}",
16,0.6,Assessor,Assessor,0.9918959462375044,0.002697018429260233,0.005748558705411843,0.9984982194041513,0.002476760391601198,0.005279089811137704,0.9998434535089225,0.0010010497576896592,0.0021336870511098945,1.0056706805031468,0.0006845574686213634,0.0014590997054022455,0.45242230928730875,1.570092458683775e-17,3.346572857547652e-17,0,0.16897498511982706,0.0,0.0,0,0,1.0188676326667343,0.004020529089986357,0.008569554901759459,1.0117198484704015,0.0038178623850472597,0.008137581045617015,0.6174550437927246,0.055211543913872285,0.11768062018485169,1650,,"{'116': 0.06235179427876767, '144': 0.06239449499345792, '288': 0.06270765636821304, '419': 0.06273956079085932, '437': 0.062880997228795, '543': 0.06254723873493219, '550': 0.0629990645261371, '787': 0.06252412767696727, '847': 0.06216056226127319, '854': 0.06282366990038232, '878': 0.06212626898697681, '936': 0.06232896947537269, '94': 0.06266061544330587, '945': 0.06207954085464438, '993': 0.06271120900849457, '996': 0.062264407374242575}","{'116': 0.06299937902329991, '144': 0.06263605626737363, '288': 0.06306339571103187, '419': 0.06273956079085932, '437': 0.062880997228795, '543': 0.06254723873493219, '550': 0.06302289171796967, '787': 0.06272548553309881, '847': 0.06284075908105756, '854': 0.06282366990038232, '878': 0.06317413828834903, '936': 0.06303555565777397, '94': 0.06279071777211284, '945': 0.06283196643805558, '993': 0.0627581996936424, '996': 0.062264407374242575}",
