
NumberOfAgents,NoiseProportion,Algorithm,Method,egalitarianGain_Avg,egalitarianGain_StDev,egalitarianGain_interval,ttc_egalitarianGain_Avg,ttc_egalitarianGain_StDev,ttc_egalitarianGain_interval,utilitarianGain_Avg,utilitarianGain_StDev,utilitarianGain_interval,ttc_utilitarianGain_Avg,ttc_utilitarianGain_StDev,ttc_utilitarianGain_interval,averageFaceRatio_Avg,averageFaceRatio_StDev,averageFaceRatio_interval,largestFaceRatio,smallestFaceRatio_Avg,smallestFaceRatio_StDev,smallestFaceRatio_interval,averageInheritanceGain,largestInheritanceGain,largestEnvy_Avg,largestEnvy_StDev,largestEnvy_interval,ttc_largestEnvy_Avg,ttc_largestEnvy_StDev,ttc_largestEnvy_interval,experimentDurationSec_Avg,experimentDurationSec_StDev,experimentDurationSec_interval,experiment,dishonestAgent,relativeValues,ttc_relativeValues,comment
128,0.2,Honest_EvenPaz,Hor,1.0107530051925202,0.009487954996899486,-1,1.0123523704279944,0.010344654555838774,-1,1.3421440206033286,0.020371644816353607,-1,1.3436164596231703,0.020170466764624972,-1,0.011412377450980393,9.968308599751373e-19,-1,0,0.0018651576292672972,2.7102776402024132e-05,-1,0,0,1.9144949793269999,0.23019805715272224,-1,1.9128738691946812,0.22829700287150198,-1,5.36315553188324,0.5456564765051688,-1,12850,,"{'1005': 0.0154101249589614, '1016': 0.009406728973355078, '102': 0.010101235254541851, '1022': 0.009609208866341725, '119': 0.012796347465339503, '121': 0.008137125291473675, '122': 0.00991047149102881, '128': 0.008042196519859818, '135': 0.010581238153939295, '142': 0.01096112361678377, '144': 0.008072032916857267, '160': 0.011326272621161438, '174': 0.009365227200690922, '176': 0.012070116630211233, '182': 0.008025273866913051, '188': 0.010040785044239825, '191': 0.011999800203627984, '193': 0.013503080185926176, '197': 0.013433001872716526, '215': 0.009009207574850273, '224': 0.009465051427765018, '228': 0.01092425833020911, '229': 0.007861033223742557, '235': 0.009805328266157858, '241': 0.011560649733690385, '255': 0.009860314945327527, '258': 0.010312302398008582, '259': 0.010663484496449242, '268': 0.007868431016073882, '28': 0.01009185495750081, '283': 0.008159442605638514, '288': 0.009513688583073597, '291': 0.009955088065726533, '293': 0.00978692930650052, '294': 0.009977562850235006, '31': 0.014876464284885784, '317': 0.010352280524632287, '332': 0.010817390333653688, '333': 0.011087955140508705, '351': 0.008812033459390915, '367': 0.009483692986440154, '374': 0.01110940477092849, '38': 0.010140952448951924, '380': 0.009904282014890485, '39': 0.009524139957805726, '425': 0.012026202665311717, '429': 0.010242668358059188, '433': 0.011294020459088542, '436': 0.010025184567771723, '441': 0.012053161299652448, '445': 0.00911915585626583, '448': 0.014249287930623427, '45': 0.009735940858120275, '451': 0.011102837652085883, '474': 0.010644259456361958, '475': 0.00908739563685665, '481': 0.01025165817580603, '483': 0.009903060897180425, '484': 0.009787504180771458, '488': 0.009851298920199907, '50': 0.008308002321086062, '506': 0.008156731935097803, '514': 0.010036243917242676, '524': 0.009910663421721741, '555': 0.010922991255690444, '557': 0.012816577785885816, '574': 0.010772251631452632, '577': 0.011094890762952668, '588': 0.011523183596998658, '59': 0.008820029048277103, '599': 0.009582351446195975, '604': 0.00925194528391961, '607': 0.008827662004115413, '613': 0.013964602816745162, '617': 0.007978181358824006, '624': 0.00965532320848792, '626': 0.015342011047930775, '634': 0.01107509518546251, '641': 0.008782886257523092, '654': 0.0101328811310298, '662': 0.009300894739087826, '671': 0.016111986176347338, '680': 0.009471213558502703, '696': 0.010050660826287078, '700': 0.008056251788296746, '705': 0.009656872845269733, '709': 0.009776571936803969, '722': 0.010012117924901424, '727': 0.009517179854107402, '741': 0.009751468619719523, '746': 0.011353845102702566, '76': 0.011045067241182378, '766': 0.009983887063299487, '775': 0.011336785892700832, '776': 0.019655668709290818, '78': 0.014073648992233937, '8': 0.007984916094075674, '80': 0.010078342190142453, '806': 0.01153891582255347, '82': 0.010996588652498465, '825': 0.011429981767743092, '828': 0.00872127384499553, '834': 0.009408358715277268, '837': 0.014606910698305454, '840': 0.009783234213188786, '845': 0.012559501380731043, '847': 0.010186198343656177, '850': 0.009512200147954038, '864': 0.008141081042856073, '89': 0.011554593969960909, '899': 0.017329376223611446, '910': 0.011240494390648921, '922': 0.011215312020312436, '934': 0.012393005676877995, '937': 0.008154008977724852, '947': 0.00805101580969159, '950': 0.011233409555376068, '956': 0.009649686185951122, '957': 0.011513192631212876, '959': 0.009591410781916476, '962': 0.013387148976724795, '963': 0.009678526350284225, '965': 0.009596456134388772, '979': 0.011114377227217262, '980': 0.008983231248007324, '982': 0.010451396198117777, '987': 0.008078022823653785, '991': 0.008857621239479224}","{'1005': 0.0154101249589614, '1016': 0.00943835835307659, '102': 0.010101235254541851, '1022': 0.009609208866341725, '119': 0.012796347465339503, '121': 0.008137125291473675, '122': 0.00991047149102881, '128': 0.008042196519859818, '135': 0.010581238153939295, '142': 0.01096112361678377, '144': 0.008072032916857267, '160': 0.011326272621161438, '174': 0.009365227200690922, '176': 0.012070116630211233, '182': 0.008025273866913051, '188': 0.010040785044239825, '191': 0.012178141094091453, '193': 0.013503080185926176, '197': 0.013433001872716526, '215': 0.009009207574850273, '224': 0.009465051427765018, '228': 0.01092425833020911, '229': 0.007861033223742557, '235': 0.009805328266157858, '241': 0.011560649733690385, '255': 0.009860314945327527, '258': 0.010312302398008582, '259': 0.010663484496449242, '268': 0.007868431016073882, '28': 0.01009185495750081, '283': 0.008159442605638514, '288': 0.009513688583073597, '291': 0.009955088065726533, '293': 0.00978692930650052, '294': 0.009977562850235006, '31': 0.014876464284885784, '317': 0.010352280524632287, '332': 0.010817390333653688, '333': 0.011087955140508705, '351': 0.008812033459390915, '367': 0.009483692986440154, '374': 0.01110940477092849, '38': 0.010140952448951924, '380': 0.009914228143229814, '39': 0.009524139957805726, '425': 0.012026202665311717, '429': 0.010242668358059188, '433': 0.011294020459088542, '436': 0.010025184567771723, '441': 0.012053161299652448, '445': 0.00911915585626583, '448': 0.014249287930623427, '45': 0.009754239138815976, '451': 0.011102837652085883, '474': 0.010644259456361958, '475': 0.00908739563685665, '481': 0.01025165817580603, '483': 0.009903060897180425, '484': 0.009787504180771458, '488': 0.009851298920199907, '50': 0.008308002321086062, '506': 0.008156731935097803, '514': 0.010036243917242676, '524': 0.009910663421721741, '555': 0.010922991255690444, '557': 0.012816577785885816, '574': 0.010772251631452632, '577': 0.011094890762952668, '588': 0.011523183596998658, '59': 0.008820029048277103, '599': 0.009582351446195975, '604': 0.00925194528391961, '607': 0.008827662004115413, '613': 0.014090696668193719, '617': 0.008129356338097322, '624': 0.00965532320848792, '626': 0.015342011047930775, '634': 0.01107509518546251, '641': 0.008782886257523092, '654': 0.010150365397937408, '662': 0.009300894739087826, '671': 0.016111986176347338, '680': 0.009471213558502703, '696': 0.010050660826287078, '700': 0.008056251788296746, '705': 0.009656872845269733, '709': 0.01001111627832524, '722': 0.010012117924901424, '727': 0.009589745915596937, '741': 0.009765514464402318, '746': 0.011353845102702566, '76': 0.011045067241182378, '766': 0.009983887063299487, '775': 0.011336785892700832, '776': 0.019655668709290818, '78': 0.014073648992233937, '8': 0.008128125458454746, '80': 0.010078342190142453, '806': 0.01153891582255347, '82': 0.010996588652498465, '825': 0.011429981767743092, '828': 0.00872127384499553, '834': 0.009456531311128473, '837': 0.014606910698305454, '840': 0.009783234213188786, '845': 0.012559501380731043, '847': 0.010186198343656177, '850': 0.009512200147954038, '864': 0.008141081042856073, '89': 0.011554593969960909, '899': 0.017329376223611446, '910': 0.011240494390648921, '922': 0.011215312020312436, '934': 0.012393005676877995, '937': 0.008154008977724852, '947': 0.00805101580969159, '950': 0.011233409555376068, '956': 0.009649686185951122, '957': 0.011513192631212876, '959': 0.009625291322696836, '962': 0.013387148976724795, '963': 0.009678526350284225, '965': 0.009596456134388772, '979': 0.011114377227217262, '980': 0.008983231248007324, '982': 0.010451396198117777, '987': 0.008078022823653785, '991': 0.00893418610336625}",
128,0.2,Assessor,Assessor,0.8608939700943646,0.0036593819146098273,-1,0.8879940117989401,0.01860163319915758,-1,1.0018264044394452,0.019472623817599052,-1,1.5345135087194715,0.02748937088941902,-1,0.365192052000775,3.1898587519204393e-17,-1,0,0.019324674211883282,0.0,-1,0,0,1.9664904537600902,0.0012069108603624827,-1,1.9570867301440567,0.0075139324029617,-1,5.588219971656799,0.4837259678505281,-1,12850,,"{'1005': 0.007741880085301051, '1016': 0.007175689033896967, '102': 0.009831788161265526, '1022': 0.0135586158837774, '119': 0.007466483784414584, '121': 0.0077518084057247956, '122': 0.006962662431828541, '128': 0.007711214786210767, '135': 0.012691082720314608, '142': 0.00744695854854334, '144': 0.0077398232472357074, '160': 0.007121605011668563, '174': 0.006869446882941377, '176': 0.0074755306305244705, '182': 0.007694988595853058, '188': 0.007576701993733733, '191': 0.007414576105443198, '193': 0.0075258616154898475, '197': 0.0073607599476354325, '215': 0.007546950157552159, '224': 0.014322703220734827, '228': 0.007118332014671151, '229': 0.007617825142359336, '235': 0.007110847082135548, '241': 0.007371163597669667, '255': 0.007022958842221417, '258': 0.007582382890438824, '259': 0.007491396133410971, '268': 0.007623566003604312, '28': 0.012918268004682891, '283': 0.007631423517809645, '288': 0.006945610641511662, '291': 0.007404532865914926, '293': 0.0070298590433186875, '294': 0.006877187865824912, '31': 0.007609764133778267, '317': 0.012654533308116651, '332': 0.00711724038590414, '333': 0.0070651831139037415, '351': 0.0074196686324599906, '367': 0.007239085737446247, '374': 0.00911111589043664, '38': 0.006850916482210218, '380': 0.00694962962257561, '39': 0.007169030450097835, '425': 0.00756829924586617, '429': 0.0075328746796636745, '433': 0.007462022974322621, '436': 0.012766587066803753, '441': 0.007516299167304885, '445': 0.007266435168097772, '448': 0.0075011808867937145, '45': 0.006868375060275804, '451': 0.007597908325811655, '474': 0.006895850861183627, '475': 0.010993863351359344, '481': 0.006827719250871693, '483': 0.013231145241587774, '484': 0.006929056398164216, '488': 0.007767454627101107, '50': 0.007498088944616151, '506': 0.0075556681777416024, '514': 0.012818275417552306, '524': 0.007275439329787594, '555': 0.007502447639839746, '557': 0.011459235878259052, '574': 0.007578024449013375, '577': 0.007179888287141195, '588': 0.006975692233262722, '59': 0.007421521278337083, '599': 0.006920533041885399, '604': 0.007095621283319123, '607': 0.007407046901651198, '613': 0.007199207436375485, '617': 0.007649834210008376, '624': 0.007040451284425498, '626': 0.007526780775409946, '634': 0.007480057675914814, '641': 0.0075107661863185494, '654': 0.01086861273244514, '662': 0.007022008559500014, '671': 0.00756227508842831, '680': 0.007453937067159064, '696': 0.0073769196034537375, '700': 0.007724691601099221, '705': 0.007528228581119635, '709': 0.007049244724867294, '722': 0.007494577018103925, '727': 0.0073740975882378886, '741': 0.007055483299535704, '746': 0.006793689145074525, '76': 0.007502963566651934, '766': 0.007010507694725147, '775': 0.0070355370789348635, '776': 0.007541550613099797, '78': 0.007255242417228742, '8': 0.00765629177292994, '80': 0.006824883242601169, '806': 0.007373375522772479, '82': 0.007046966302494373, '825': 0.007521997671970179, '828': 0.007409675302621612, '834': 0.006974897622674597, '837': 0.0074413090506203925, '840': 0.007372342924110681, '845': 0.007471587430104693, '847': 0.006771209438075347, '850': 0.007161482210404042, '864': 0.007755576840610332, '89': 0.007368556244257267, '899': 0.007517921444981732, '910': 0.007571284146221925, '922': 0.006757774864185003, '934': 0.007376881258987754, '937': 0.007626341514313594, '947': 0.009191919738856922, '950': 0.007564225984268406, '956': 0.007172157697688803, '957': 0.007389993039523622, '959': 0.00700523244484493, '962': 0.007356108986090822, '963': 0.0070477485887609674, '965': 0.007138794073652526, '979': 0.007191178209184223, '980': 0.007449577140950474, '982': 0.007300964076343409, '987': 0.007745566635592824, '991': 0.007195259259147407}","{'1005': 0.014025569506108917, '1016': 0.013763213689630533, '102': 0.013324116451661514, '1022': 0.0135586158837774, '119': 0.0133351179907879, '121': 0.009489060694116034, '122': 0.013576881374851921, '128': 0.013629299918000706, '135': 0.012691082720314608, '142': 0.00744695854854334, '144': 0.012428557222935241, '160': 0.007121605011668563, '174': 0.013227209551184548, '176': 0.014573133769289096, '182': 0.007694988595853058, '188': 0.007576701993733733, '191': 0.013995586442978698, '193': 0.014108739391098997, '197': 0.0073607599476354325, '215': 0.014508422884335728, '224': 0.014322703220734827, '228': 0.013949676872580962, '229': 0.013955133421102621, '235': 0.013898099815199952, '241': 0.01399328467403364, '255': 0.013684148747223686, '258': 0.013096417329085416, '259': 0.01432864286594141, '268': 0.007623566003604344, '28': 0.012969112047008211, '283': 0.007631423517809645, '288': 0.013191565797251118, '291': 0.013745323623679574, '293': 0.01363875831564301, '294': 0.013373955472266297, '31': 0.013619476562907521, '317': 0.013428820195638182, '332': 0.013493184063607664, '333': 0.007065183113903766, '351': 0.014274286924436223, '367': 0.007239085737446257, '374': 0.00911111589043664, '38': 0.013288814488562875, '380': 0.012098111231175959, '39': 0.01331435354719794, '425': 0.012602951381504817, '429': 0.0075328746796636745, '433': 0.013604878783476906, '436': 0.013190470497317943, '441': 0.013849726026058305, '445': 0.013961695712358942, '448': 0.014419739595389749, '45': 0.007074401282133516, '451': 0.01465225309599138, '474': 0.013541086634558504, '475': 0.01375328367863316, '481': 0.013277132280684788, '483': 0.013462544870023452, '484': 0.013494841341977542, '488': 0.013205949094550029, '50': 0.007498088944616151, '506': 0.007555668177741622, '514': 0.01330925248202311, '524': 0.014077645222783805, '555': 0.007502447639839746, '557': 0.01227214256393786, '574': 0.007657053768292055, '577': 0.011749219624735028, '588': 0.013639693351494233, '59': 0.014077858751979507, '599': 0.013331118019599473, '604': 0.013323138315679963, '607': 0.014341472252044721, '613': 0.013933515691068005, '617': 0.010925123856964253, '624': 0.013394171789359016, '626': 0.013988871690688362, '634': 0.007480057675914834, '641': 0.014199142503759353, '654': 0.012744641242360702, '662': 0.013469061710624414, '671': 0.01346193347475617, '680': 0.014322842780243273, '696': 0.01380876758201249, '700': 0.012276553559386012, '705': 0.013649241525281842, '709': 0.013698697894568328, '722': 0.007494577018103925, '727': 0.014112460945412941, '741': 0.01363114335726863, '746': 0.013198434265204286, '76': 0.007502963566651934, '766': 0.013676709634170453, '775': 0.00703553707893487, '776': 0.012624177908648542, '78': 0.01392611837456785, '8': 0.007656291772929978, '80': 0.00847733285138943, '806': 0.01160977230491403, '82': 0.013545997014659967, '825': 0.013907146464896974, '828': 0.007409675302621637, '834': 0.01334539744121258, '837': 0.014053217366154312, '840': 0.0073920511659532825, '845': 0.012583600131420625, '847': 0.013266191048731023, '850': 0.013739211731879796, '864': 0.011960580135529829, '89': 0.007368556244257267, '899': 0.01435204868773492, '910': 0.00757128414622193, '922': 0.01297583219720321, '934': 0.013947219590277676, '937': 0.012562671636894406, '947': 0.009191919738856922, '950': 0.007564225984268406, '956': 0.013976969270078689, '957': 0.01402619500624234, '959': 0.01364063144979257, '962': 0.01405777690870828, '963': 0.013759596531481214, '965': 0.013954044963827586, '979': 0.0140628989990864, '980': 0.01417849706597748, '982': 0.007300964076343409, '987': 0.007745566635592833, '991': 0.013258350738475307}",
128,0.2,Integrated_Honest_EvenPaz,Hor,0.17407374230037778,0.009487954996899486,-1,0.17593153813939255,0.010344654555838774,-1,0.3396971917048866,0.020371644816353607,-1,0.3411669463583044,0.020170466764624972,-1,-0.9687496554526434,9.968308599751373e-19,-1,0,-0.9034831009921833,2.7102776402024132e-05,-1,0,0,-0.026440745915481456,0.23019805715272224,-1,-0.027265113066218954,0.22829700287150198,-1,-0.04027479965267585,0.5456564765051688,-1,12850,,"{'1005': 0.0154101249589614, '1016': 0.009406728973355078, '102': 0.010101235254541851, '1022': 0.009609208866341725, '119': 0.012796347465339503, '121': 0.008137125291473675, '122': 0.00991047149102881, '128': 0.008042196519859818, '135': 0.010581238153939295, '142': 0.01096112361678377, '144': 0.008072032916857267, '160': 0.011326272621161438, '174': 0.009365227200690922, '176': 0.012070116630211233, '182': 0.008025273866913051, '188': 0.010040785044239825, '191': 0.011999800203627984, '193': 0.013503080185926176, '197': 0.013433001872716526, '215': 0.009009207574850273, '224': 0.009465051427765018, '228': 0.01092425833020911, '229': 0.007861033223742557, '235': 0.009805328266157858, '241': 0.011560649733690385, '255': 0.009860314945327527, '258': 0.010312302398008582, '259': 0.010663484496449242, '268': 0.007868431016073882, '28': 0.01009185495750081, '283': 0.008159442605638514, '288': 0.009513688583073597, '291': 0.009955088065726533, '293': 0.00978692930650052, '294': 0.009977562850235006, '31': 0.014876464284885784, '317': 0.010352280524632287, '332': 0.010817390333653688, '333': 0.011087955140508705, '351': 0.008812033459390915, '367': 0.009483692986440154, '374': 0.01110940477092849, '38': 0.010140952448951924, '380': 0.009904282014890485, '39': 0.009524139957805726, '425': 0.012026202665311717, '429': 0.010242668358059188, '433': 0.011294020459088542, '436': 0.010025184567771723, '441': 0.012053161299652448, '445': 0.00911915585626583, '448': 0.014249287930623427, '45': 0.009735940858120275, '451': 0.011102837652085883, '474': 0.010644259456361958, '475': 0.00908739563685665, '481': 0.01025165817580603, '483': 0.009903060897180425, '484': 0.009787504180771458, '488': 0.009851298920199907, '50': 0.008308002321086062, '506': 0.008156731935097803, '514': 0.010036243917242676, '524': 0.009910663421721741, '555': 0.010922991255690444, '557': 0.012816577785885816, '574': 0.010772251631452632, '577': 0.011094890762952668, '588': 0.011523183596998658, '59': 0.008820029048277103, '599': 0.009582351446195975, '604': 0.00925194528391961, '607': 0.008827662004115413, '613': 0.013964602816745162, '617': 0.007978181358824006, '624': 0.00965532320848792, '626': 0.015342011047930775, '634': 0.01107509518546251, '641': 0.008782886257523092, '654': 0.0101328811310298, '662': 0.009300894739087826, '671': 0.016111986176347338, '680': 0.009471213558502703, '696': 0.010050660826287078, '700': 0.008056251788296746, '705': 0.009656872845269733, '709': 0.009776571936803969, '722': 0.010012117924901424, '727': 0.009517179854107402, '741': 0.009751468619719523, '746': 0.011353845102702566, '76': 0.011045067241182378, '766': 0.009983887063299487, '775': 0.011336785892700832, '776': 0.019655668709290818, '78': 0.014073648992233937, '8': 0.007984916094075674, '80': 0.010078342190142453, '806': 0.01153891582255347, '82': 0.010996588652498465, '825': 0.011429981767743092, '828': 0.00872127384499553, '834': 0.009408358715277268, '837': 0.014606910698305454, '840': 0.009783234213188786, '845': 0.012559501380731043, '847': 0.010186198343656177, '850': 0.009512200147954038, '864': 0.008141081042856073, '89': 0.011554593969960909, '899': 0.017329376223611446, '910': 0.011240494390648921, '922': 0.011215312020312436, '934': 0.012393005676877995, '937': 0.008154008977724852, '947': 0.00805101580969159, '950': 0.011233409555376068, '956': 0.009649686185951122, '957': 0.011513192631212876, '959': 0.009591410781916476, '962': 0.013387148976724795, '963': 0.009678526350284225, '965': 0.009596456134388772, '979': 0.011114377227217262, '980': 0.008983231248007324, '982': 0.010451396198117777, '987': 0.008078022823653785, '991': 0.008857621239479224}","{'1005': 0.0154101249589614, '1016': 0.00943835835307659, '102': 0.010101235254541851, '1022': 0.009609208866341725, '119': 0.012796347465339503, '121': 0.008137125291473675, '122': 0.00991047149102881, '128': 0.008042196519859818, '135': 0.010581238153939295, '142': 0.01096112361678377, '144': 0.008072032916857267, '160': 0.011326272621161438, '174': 0.009365227200690922, '176': 0.012070116630211233, '182': 0.008025273866913051, '188': 0.010040785044239825, '191': 0.012178141094091453, '193': 0.013503080185926176, '197': 0.013433001872716526, '215': 0.009009207574850273, '224': 0.009465051427765018, '228': 0.01092425833020911, '229': 0.007861033223742557, '235': 0.009805328266157858, '241': 0.011560649733690385, '255': 0.009860314945327527, '258': 0.010312302398008582, '259': 0.010663484496449242, '268': 0.007868431016073882, '28': 0.01009185495750081, '283': 0.008159442605638514, '288': 0.009513688583073597, '291': 0.009955088065726533, '293': 0.00978692930650052, '294': 0.009977562850235006, '31': 0.014876464284885784, '317': 0.010352280524632287, '332': 0.010817390333653688, '333': 0.011087955140508705, '351': 0.008812033459390915, '367': 0.009483692986440154, '374': 0.01110940477092849, '38': 0.010140952448951924, '380': 0.009914228143229814, '39': 0.009524139957805726, '425': 0.012026202665311717, '429': 0.010242668358059188, '433': 0.011294020459088542, '436': 0.010025184567771723, '441': 0.012053161299652448, '445': 0.00911915585626583, '448': 0.014249287930623427, '45': 0.009754239138815976, '451': 0.011102837652085883, '474': 0.010644259456361958, '475': 0.00908739563685665, '481': 0.01025165817580603, '483': 0.009903060897180425, '484': 0.009787504180771458, '488': 0.009851298920199907, '50': 0.008308002321086062, '506': 0.008156731935097803, '514': 0.010036243917242676, '524': 0.009910663421721741, '555': 0.010922991255690444, '557': 0.012816577785885816, '574': 0.010772251631452632, '577': 0.011094890762952668, '588': 0.011523183596998658, '59': 0.008820029048277103, '599': 0.009582351446195975, '604': 0.00925194528391961, '607': 0.008827662004115413, '613': 0.014090696668193719, '617': 0.008129356338097322, '624': 0.00965532320848792, '626': 0.015342011047930775, '634': 0.01107509518546251, '641': 0.008782886257523092, '654': 0.010150365397937408, '662': 0.009300894739087826, '671': 0.016111986176347338, '680': 0.009471213558502703, '696': 0.010050660826287078, '700': 0.008056251788296746, '705': 0.009656872845269733, '709': 0.01001111627832524, '722': 0.010012117924901424, '727': 0.009589745915596937, '741': 0.009765514464402318, '746': 0.011353845102702566, '76': 0.011045067241182378, '766': 0.009983887063299487, '775': 0.011336785892700832, '776': 0.019655668709290818, '78': 0.014073648992233937, '8': 0.008128125458454746, '80': 0.010078342190142453, '806': 0.01153891582255347, '82': 0.010996588652498465, '825': 0.011429981767743092, '828': 0.00872127384499553, '834': 0.009456531311128473, '837': 0.014606910698305454, '840': 0.009783234213188786, '845': 0.012559501380731043, '847': 0.010186198343656177, '850': 0.009512200147954038, '864': 0.008141081042856073, '89': 0.011554593969960909, '899': 0.017329376223611446, '910': 0.011240494390648921, '922': 0.011215312020312436, '934': 0.012393005676877995, '937': 0.008154008977724852, '947': 0.00805101580969159, '950': 0.011233409555376068, '956': 0.009649686185951122, '957': 0.011513192631212876, '959': 0.009625291322696836, '962': 0.013387148976724795, '963': 0.009678526350284225, '965': 0.009596456134388772, '979': 0.011114377227217262, '980': 0.008983231248007324, '982': 0.010451396198117777, '987': 0.008078022823653785, '991': 0.00893418610336625}",
