newZealandLowRes02HS_2020-09-20T17-35-20_NoiseProportion_0.2_50_exp.json
4
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
""
""
8
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
""
""
16
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
""
""
32
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
""
""
64
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
""
""
128
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
Hor,1.0107530051925202,0.17407374230037778,0.009487954996899486,1.0123523704279944,0.17593153813939255,0.010344654555838774,1.3421440206033286,0.3396971917048866,0.020371644816353607,1.3436164596231703,0.3411669463583044,0.020170466764624972,0.011412377450980393,-0.9687496554526434,9.968308599751373e-19,0.0018651576292672972,-0.9034831009921833,2.7102776402024132e-05,1.9144949793269999,0.026440745915481456,0.23019805715272224,1.9128738691946812,0.027265113066218954,0.22829700287150198,5.36315553188324,0.5456564765051688
Ver,1.0144474392908995,0.17836513499996234,0.013411598297690687,1.0154791486005899,0.1795635512341674,0.014006391613181464,1.2796796046345118,0.2773466530366952,0.012275818614149498,1.2813550076884122,0.27901900170556243,0.01140851705325212,0.0053481543624161075,-0.9853552279324942,6.009258394948637e-19,0.000926920647847197,-0.9520343454340251,2.0184652890382164e-05,1.455739459739142,0.2597271667626714,0.16667008430900063,1.453641740058096,0.2607938994676458,0.16618830016639216,8.146975784301757,0.8831190441537421
HighestScatter,1.0222357090342034,0.18741185853834436,0.022628099152090526,1.022393570997843,0.18759522834824352,0.022885493959558422,1.6186950789888335,0.6157440768338969,0.028937399196110186,1.6245420814271212,0.6215804197495732,0.029070678013552106,0.4217160121810015,0.15477872497648604,0.020687906692349853,0.017196881169870254,-0.11010757639083966,0.002674585267101179,2.235272157325698,-0.13668090940979405,0.3018676144248258,2.2193767374733757,-0.1285977682880414,0.30625831684557636,18.78035135269165,1.6689595764763354
MostValuableMargin,1.0211678848455845,0.18617149186635826,0.020984192213091,1.0211755653731327,0.18618041343836944,0.020982557685889337,1.621016256079675,0.618061022245353,0.031373093546606966,1.6253214034516805,0.6223583210118138,0.030925035140090353,0.4007288087046039,0.09730977579915548,0.028710530798924515,0.014671019870221383,-0.24081411622454346,0.0034771994968592554,2.2416278674304766,-0.13991291599931296,0.3066689566600307,2.2365368138917123,-0.13732401274324593,0.3082588433867296,21.126848907470702,1.8713581079540689
LargestMargin,1.0309469814315901,0.1975307264825953,0.023480324455920142,1.03099841227476,0.19759046768761754,0.023456523667911153,1.6088310699106483,0.6058980505817694,0.02953744509319895,1.6183427730720439,0.6153924131971347,0.02766184313003046,0.4136455483665297,0.13267949316063407,0.03393230341572545,0.01033704240374399,-0.46508581255214876,0.004997694454862677,2.218595682344001,-0.12820058602464351,0.26473652522193436,2.2129705442762337,-0.1253400900293482,0.26365816489179605,19.020029382705687,1.8713854392861415
VerHor,1.0245148671328135,0.19005929036825983,0.021650437685362543,1.0248003164135604,0.1903908634662984,0.022006660167583285,1.5720281110196155,0.5691621862364638,0.031339363820612295,1.594985300158828,0.5920775227034215,0.027509135120937687,0.31368314714800827,-0.14104607307460626,0.0071937871212342476,0.008860409985784743,-0.5414975751396507,0.0006515981386108188,2.1056000548931326,-0.07074003378305421,0.25329708627062447,2.0991923868878812,-0.06748160555473537,0.2576251699703962,10.651739635467528,0.938434771682003
HorVer,1.023851664780446,0.18928892563647445,0.021999169018557807,1.025073246480435,0.19070789445542796,0.02317393848371773,1.567231508752494,0.5643743285339056,0.02964445781004303,1.591347045838243,0.5884459011924866,0.027955642984406736,0.3558183003840698,-0.02566800554762698,0.006340825249270141,0.01970189271034867,0.019520044391404378,0.00110120308308965,2.057150463376993,-0.04610244074338283,0.3343416221960926,2.0364808247322626,-0.03559151321499934,0.33813767069351913,10.191969766616822,0.8827215215223713
SmallestPiece,1.0174989939033896,0.1819097696686842,0.01189899333434635,1.018588291078909,0.18317507900219018,0.01218784416810652,1.4328568850354582,0.4302446798027736,0.023473194107272468,1.4362291168975885,0.43361076383408553,0.022793904907943457,0.02539257868110683,-0.9304678769924244,0.00041676184357362255,0.002007900262741179,-0.8960965530013196,3.652847173492768e-05,1.9452178883834874,0.010817527914222998,0.25987166647107424,1.9426747730698846,0.012110753268427086,0.25927590467282063,24.154621758460998,2.126183418275251
SquarePiece,1.0224300904114274,0.18763764868669763,0.018199758239118524,1.0228470635733917,0.18812199771973664,0.01805305874069401,1.5912856731082192,0.5883846403495383,0.029304827393204606,1.6089185611000125,0.6059853822681539,0.027798281082068037,0.5647396736252995,0.5464183038246985,0.013705032095741648,0.03138791809221138,0.6242404786782936,0.00584172349292516,2.1950667544792934,-0.11623565234305952,0.27967161892446635,2.160637053715805,-0.09872745610561733,0.28175700240426244,17.774144167900086,1.594673141114732
SmallestHalfCut,1.0107530051925202,0.17407374230037778,0.009487954996899486,1.0123523704279944,0.17593153813939255,0.010344654555838774,1.3520178662189508,0.34955303656170783,0.023567178904496295,1.3535001635737571,0.3510326315776085,0.023389637988099152,0.018016644011694682,-0.9506652899125624,0.0003449424490349906,0.0018651576292672972,-0.9034831009921833,2.7102776402024132e-05,2.2232670498253824,-0.1305760704682366,0.2520837132923004,2.218799765698212,-0.12830436652040994,0.25288035120904134,25.01399212837219,2.1462431506583055
