newZealandLowRes04HS_2020-09-20T17-35-22_NoiseProportion_0.4_50_exp.json
4
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
""
""
8
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
""
""
16
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
""
""
32
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
""
""
64
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
""
""
128
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
Hor,1.040489837557962,0.5764401241623555,0.032404698908352694,1.0417461804890678,0.5783436020578735,0.032048198248191745,1.3326848235555955,0.33775045688547556,0.014586327567155936,1.3333308398455812,0.3383989287310378,0.014126707490373194,0.011412377450980393,-0.9687496554526434,1.2757193789674681e-18,0.0018543232176251125,-0.9040437527021884,4.814094365443321e-05,1.8021961372547113,0.08226910586125037,0.3567845437234099,1.8017698527994042,0.08248618235267066,0.35699817202706413,6.515071978569031,1.6141786005005672
Ver,1.0526309111839887,0.5948349944663255,0.011026048339778985,1.0532957208203688,0.5958422436944191,0.010847422338395283,1.2533217332783482,0.25808570164726763,0.009028530959132907,1.2540345601499878,0.25880123802643346,0.00883101089319613,0.0053481543624161075,-0.9853552279324942,6.0702676585291e-19,0.0009250773555807049,-0.952129730859222,1.3353440815717529e-05,1.516869052430353,0.22756598851728752,0.1753930544665645,1.51671065374448,0.22764664975310503,0.17517123586044098,10.477104563713073,1.7660089763563662
HighestScatter,1.0697654572148352,0.6207954458780661,0.05428827632209275,1.0703395772797042,0.6216652918618293,0.05458623120766996,1.4252371112354423,0.43065454263861086,0.01703087306742402,1.428623666414537,0.4340539703637762,0.016445537920588418,0.4459786350565244,0.2212167066975979,0.02298700185607385,0.0202698585455488,0.0489107512655658,0.004668302533928614,2.09558755652822,-0.06713437136108441,0.5358294794667363,2.0937281608706235,-0.06618751280105932,0.5353466088151504,22.573373861312866,2.679055895954898
MostValuableMargin,1.071078581676276,0.622784953141196,0.05444155717079638,1.071557839372399,0.6235110736997159,0.054277704173921575,1.4297113397190722,0.4351457779947822,0.017748367994875593,1.431553423179262,0.43699486335009935,0.017235296704983298,0.39241389440048224,0.07454116881943924,0.023808984796293873,0.015738790512838635,-0.18555985263852917,0.005370936140823935,2.1235203520997388,-0.08135856645601693,0.5414804236741421,2.1213283311843725,-0.08024232540264614,0.540374822597416,26.623609127998353,3.81199838747813
LargestMargin,1.0846224374926585,0.6433051706138877,0.06078458341899236,1.086255955802089,0.6457801047397067,0.06131190748589959,1.4219372909149928,0.4273421794576872,0.016562600848397908,1.4261881654655448,0.4316092118960037,0.016381266066032175,0.43252627643703123,0.18438031185879503,0.03050544386171573,0.01886607259988171,-0.023731401987597982,0.005213843170819649,2.0667246833243844,-0.05243655357909805,0.5507788118987604,2.0627699313223324,-0.050422678387650334,0.5490057356299343,22.572592344284057,2.796457917893705
VerHor,1.1136690655815444,0.6873135485317453,0.039859086773088546,1.1253897027678461,0.7050714180219468,0.04244734375893411,1.4181686790779657,0.42355924284904756,0.012407754263796488,1.4289967969486321,0.4344285191945581,0.01142472647588073,0.3177579564520008,-0.12988808296592827,0.0037470773603833878,0.008134313046819188,-0.5790711420212625,0.00028394579472647996,1.5820312980904994,0.1943834704008795,0.19950661961955188,1.5795505183271024,0.1956467558909326,0.20179354533222232,12.872561144828797,1.6273655373806848
HorVer,1.0588484563924185,0.6042551611864222,0.04595805765406459,1.064453349821344,0.6127471027451687,0.05075766263179939,1.4007678057205735,0.4060922274883172,0.016504380450801704,1.415047099443335,0.4204257978599388,0.015472056006103652,0.3573375029689544,-0.02150799555682547,0.005035190800814169,0.018380334339528265,-0.04886705266028837,0.00054607449877344,1.9543737425008592,0.004775825943792331,0.3833262373487862,1.942020746805525,0.011066332038229059,0.3767508048056765,11.569810304641724,1.2033367738222387
SmallestPiece,1.0524236601727477,0.5945209896600313,0.031324023630856505,1.0532148679886855,0.5957197440376065,0.03102222388115286,1.3655072340431698,0.37069762777670573,0.01422312969273018,1.3660037768342859,0.3711960579636021,0.014097590711991032,0.02541371878274909,-0.9304099893644587,0.0005423944397289195,0.001902073702702792,-0.9015727933186499,4.057174861541677e-05,1.8355134689808357,0.06530294773713494,0.33124963440257144,1.8348350052123588,0.06564844129802645,0.33145507974558946,27.76311664104462,2.7671505263628755
SquarePiece,1.0649560825726303,0.6135087902237494,0.047630636492489,1.0690323601892413,0.6196847348222401,0.04719785299337261,1.4095217455943212,0.4148794417333254,0.01637159915885338,1.4186783377163281,0.4240708387374932,0.01565204364923208,0.589135195940511,0.613220202117818,0.008839915477749353,0.029769089120591143,0.540470426263916,0.00423507255997516,2.061878965642437,-0.04996897264877158,0.5091055005624239,2.051882845104053,-0.044878656200982435,0.50750949384567,20.24507698535919,2.034401322949207
SmallestHalfCut,1.040489837557962,0.5764401241623555,0.032404698908352694,1.0417461804890678,0.5783436020578735,0.032048198248191745,1.3402368255805643,0.3453311646272717,0.016348109212626735,1.3409430344962698,0.3460400578951646,0.015845171351572828,0.01798942775305544,-0.950739815791453,0.0005372941729629791,0.0018543232176251125,-0.9040437527021884,4.814094365443321e-05,2.185819130531718,-0.11308292345149053,0.588547519711032,2.1845878321925163,-0.11245591038536093,0.5883312051782255,28.473464460372924,2.749881847944276
Summary,VerHor,VerHor, ,VerHor,VerHor, ,MostValuableMargin,MostValuableMargin, ,MostValuableMargin,MostValuableMargin, ,SquarePiece,SquarePiece, ,SquarePiece,SquarePiece, ,Ver,SmallestHalfCut, ,Ver,SmallestHalfCut, ,Hor, , , , , , , , , , , , , , , , , , , , , , , , 
""
""
