tlvRealEstate06_2020-05-30T19-08-55_NoiseProportion_0.6_50_exp.json
4
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
Hor,1.0,0.19550252642815014,4.2978857667271574e-16,1.0,0.19550252642815014,4.2978857667271574e-16,1.1559260531466136,0.1481269726973821,0.04731117669489719,1.1559260531466136,0.1481269726973821,0.04731117669489719,0.30952380952380953,-0.6099587603146863,1.1214946133455535e-17,0.1875906965219124,-0.6532060252901947,0.0357400367512656,1.1968960266526374,0.20531554277291356,0.10844618321233153,1.1968960266526374,0.20531554277291356,0.10844618321233153,0.02648320198059082,0.005770358030539838
Ver,1.0,0.19550252642815014,3.4205401854969335e-16,1.0,0.19550252642815014,3.4205401854969335e-16,1.1263595731875498,0.1187599789902058,0.042977788743529276,1.1263595731875498,0.1187599789902058,0.042977788743529276,0.20192307692307693,-0.7455500196727465,9.728602167021362e-18,0.09438858693299049,-0.8255063079532295,0.004803671915297764,1.1222339443360223,0.25488776545558006,0.0780209660613364,1.1222339443360223,0.25488776545558006,0.0780209660613364,0.017174949645996095,0.003888165489096827
HighestScatter,1.0,0.19550252642815014,4.323852633207764e-16,1.0,0.19550252642815014,4.323852633207764e-16,1.1611649699947857,0.15333054235889423,0.04706035008183431,1.1611649699947857,0.15333054235889423,0.04706035008183431,0.3892618974649835,-0.5094781455323858,0.09628429138870104,0.1981291873326261,-0.6337237951825664,0.051336741767201516,1.1979435632745612,0.2046200261588705,0.12089308363877073,1.1979435632745612,0.2046200261588705,0.12089308363877073,0.016400609016418457,0.003965292686176374
MostValuableMargin,1.0,0.19550252642815014,4.482668823396424e-16,1.0,0.19550252642815014,4.482668823396424e-16,1.1549170517134173,0.14712477903820345,0.046268546627389814,1.1549170517134173,0.14712477903820345,0.046268546627389814,0.37427031859274706,-0.5283695323280032,0.10582628063296619,0.16692463155744433,-0.6914108347158144,0.06196642914322608,1.193366160741294,0.20765921299436582,0.1083120821663988,1.193366160741294,0.20765921299436582,0.1083120821663988,0.008644461631774902,0.007481580907041357
LargestMargin,1.0,0.19550252642815014,4.3359366240358734e-16,1.0,0.19550252642815014,4.3359366240358734e-16,1.1446229853421217,0.13690016715455514,0.0411826074882362,1.1446229853421217,0.13690016715455514,0.0411826074882362,0.36449027939429884,-0.5406936847704351,0.12662015825658401,0.17232892747837517,-0.6814200553345531,0.07691689299460565,1.2136109119544207,0.19421762009803473,0.1197276720561266,1.2136109119544207,0.19421762009803473,0.1197276720561266,0.004048748016357422,0.006205242546632526
VerHor,1.0,0.19550252642815014,3.4205401854969335e-16,1.0,0.19550252642815014,3.4205401854969335e-16,1.1268395398403508,0.11923670728833184,0.03616457695676256,1.1268395398403508,0.11923670728833184,0.03616457695676256,0.4012896936131741,-0.4943215198513439,0.011666037085172828,0.1804065322592979,-0.6664872003473447,0.01196142561181819,1.2064693186954134,0.19895931280683501,0.0862592243373943,1.2064693186954134,0.19895931280683501,0.0862592243373943,0.007201447486877442,0.006749238010706723
HorVer,1.0,0.19550252642815014,4.2978857667271574e-16,1.0,0.19550252642815014,4.2978857667271574e-16,1.1457172581215407,0.13798705683068924,0.05067103081588849,1.1457172581215407,0.13798705683068924,0.05067103081588849,0.4980769196370571,-0.37235671952746435,0.009541179849380214,0.3302532572866613,-0.38946951059524926,0.03793692608060131,1.3255350363585499,0.1199050983149495,0.12812315292526139,1.3255350363585499,0.1199050983149495,0.12812315292526139,0.006227602958679199,0.004870203267587517
SmallestPiece,0.9999999999999999,0.19550252642815,4.344919667618369e-16,0.9999999999999999,0.19550252642815,4.344919667618369e-16,1.1454625660300461,0.13773408315717303,0.04916929535430648,1.1454625660300461,0.13773408315717303,0.04916929535430648,0.4287738517244039,-0.45968781875447684,0.1174859964604253,0.16443672796525768,-0.6960101564914998,0.04581700292520746,1.1438784448379948,0.2405168027734946,0.10480774001355962,1.1438784448379948,0.2405168027734946,0.10480774001355962,0.002459883689880371,0.003166579428860861
SquarePiece,1.0,0.19550252642815014,4.2978857667271574e-16,1.0,0.19550252642815014,4.2978857667271574e-16,1.1449982249758919,0.13727287503113936,0.05015191473473521,1.1449982249758919,0.13727287503113936,0.05015191473473521,0.4977161064568475,-0.3728113922077995,0.011409726202043209,0.3263778479722377,-0.3966338776171467,0.05085439103955397,1.320822054268739,0.12303430380194315,0.12933237967393382,1.320822054268739,0.12303430380194315,0.12933237967393382,0.003101387023925781,0.0013371095532877949
SmallestHalfCut,1.0,0.19550252642815014,3.4205401854969335e-16,1.0,0.19550252642815014,3.4205401854969335e-16,1.1280149076512465,0.12040414484444205,0.03539508206922559,1.1280149076512465,0.12040414484444205,0.03539508206922559,0.40712979458265736,-0.4869622145186489,0.02842835640869748,0.17105347164683382,-0.6837779569021041,0.028775000720881582,1.2032089196055922,0.201124069329826,0.08623838371378213,1.2032089196055922,0.201124069329826,0.08623838371378213,0.003762807846069336,0.0024861864577032833
Summary,Hor,Hor, ,Hor,Hor, ,HighestScatter,HighestScatter, ,HighestScatter,HighestScatter, ,HorVer,HorVer, ,HorVer,HorVer, ,Ver,HorVer, ,Ver,HorVer, ,SmallestPiece, , , , , , , , , , , , , , , , , , , , , , , , 
""
""
8
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
Hor,1.0,0.2871083950617669,3.5946657874593724e-16,1.0,0.2871083950617669,3.5946657874593724e-16,1.1993303071877928,0.19204404098223182,0.04674467625317554,1.1993303071877928,0.19204404098223182,0.04674467625317554,0.15476190476190477,-0.7535140212264607,5.494179103953039e-18,0.07156776593569651,-0.8301886822440444,0.012710267273906046,1.3064189098420114,0.22988007751009107,0.14126514687149092,1.3064189098420114,0.22988007751009107,0.14126514687149092,0.06047441482543945,0.010334161769451686
Ver,1.0,0.2871083950617669,3.5037329717652414e-16,1.0,0.2871083950617669,3.5037329717652414e-16,1.1642375977076158,0.15716452950231766,0.034205462630669925,1.1642375977076158,0.15716452950231766,0.034205462630669925,0.10096153846153846,-0.8392007150308716,3.4223965926370664e-18,0.04422319319143699,-0.8950700973681158,0.0018499553447480998,1.1509786678177847,0.3215104314782426,0.05615641447282715,1.1509786678177847,0.3215104314782426,0.05615641447282715,0.043082447052001954,0.007125678323100767
HighestScatter,1.0,0.2871083950617669,3.7101645429908354e-16,1.0,0.2871083950617669,3.7101645429908354e-16,1.2200271747211835,0.2126151692713412,0.04794282918582648,1.2200271747211835,0.2126151692713412,0.04794282918582648,0.2511017329136127,-0.6000756355114408,0.043315333633192975,0.08297465897916886,-0.8031231519192095,0.018153717691944595,1.4518170784385795,0.14416941802238883,0.19356244681996554,1.4518170784385795,0.14416941802238883,0.19356244681996554,0.07249471664428711,0.016062170657253665
MostValuableMargin,1.0,0.2871083950617669,4.098537317211686e-16,1.0,0.2871083950617669,4.098537317211686e-16,1.2103206991502846,0.20296766324744991,0.04796016207988356,1.2103206991502846,0.20296766324744991,0.04796016207988356,0.23651657262075304,-0.6233051086552698,0.0481126044587155,0.0683740118836567,-0.8377666131333863,0.021281745431432107,1.4244241163832077,0.16031727508104332,0.22814772893167173,1.4244241163832077,0.16031727508104332,0.22814772893167173,0.06740098476409911,0.025425395314575806
LargestMargin,1.0,0.2871083950617669,4.058571090555464e-16,1.0,0.2871083950617669,4.058571090555464e-16,1.1957044474559766,0.18844020935982947,0.03969992169762754,1.1957044474559766,0.18844020935982947,0.03969992169762754,0.24678670518158746,-0.6069480879770492,0.05705918728908743,0.07564751969774246,-0.8205085091466292,0.02103439396195595,1.4284394846723871,0.15795025858094894,0.2129995432365845,1.4284394846723871,0.15795025858094894,0.2129995432365845,0.04044161796569824,0.021803060376743632
