4,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_VerHor,0.07130874500337098,0.056593781841701905,0.012509408808993035,0.07130874500337098,0.056593781841701905,0.012509408808993035
EvenPaz_SmallestHalfCut,0.09740926325392664,0.07731464337650819,0.013913503418820953,0.09740926325392664,0.07731464337650819,0.013913503418820953
EvenPaz_SquarePiece,0.0691071067700329,0.054834893960682946,0.015384585785755168,0.0691071067700329,0.054834893960682946,0.015384585785755168

64,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.06512035774379513,0.05056996278612549,0.016137337098061023,0.06512035774379513,0.05056996278612549,0.016137337098061023
EvenPaz_LargestMargin,0.0682416778313558,0.05299447540214315,0.016095912185399117,0.0682416778313558,0.05299447540214315,0.016095912185399117
EvenPaz_Ver,0.15160987166356865,0.1177286643738048,0.009632206968155362,0.15160987166356865,0.1177286643738048,0.009632206968155362
EvenPaz_SmallestPiece,0.09627786879912453,0.07476308673487726,0.013028808335072717,0.09627786879912453,0.07476308673487726,0.013028808335072717
EvenPaz_HorVer,0.07217708706140413,0.05605085281335472,0.014283295850814427,0.07217708706140413,0.05605085281335472,0.014283295850814427
EvenPaz_MostValuableMargin,0.06407491467707778,0.04975922266903445,0.016184697995132703,0.06407491467707778,0.04975922266903445,0.016184697995132703
EvenPaz_Hor,0.11009711678698228,0.08549317880661239,0.014049423268528738,0.11009711678698228,0.08549317880661239,0.014049423268528738
EvenPaz_VerHor,0.07136987986631443,0.055425840718771886,0.012870820350509404,0.07136987986631443,0.055425840718771886,0.012870820350509404
EvenPaz_SmallestHalfCut,0.1078692523525547,0.08376232635437769,0.014192669059979575,0.1078692523525547,0.08376232635437769,0.014192669059979575
EvenPaz_SquarePiece,0.07046130561974347,0.05471850589078293,0.015354162003854487,0.07046130561974347,0.05471850589078293,0.015354162003854487

128,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.06142828327093415,0.047269177515926665,0.012035788806625354,0.06142828327093415,0.047269177515926665,0.012035788806625354
EvenPaz_LargestMargin,0.06492730629983251,0.04996125552914571,0.011122942621959862,0.06492730629983251,0.04996125552914571,0.011122942621959862
EvenPaz_Ver,0.1569246910151471,0.12074536943814895,0.008117823319128022,0.1569246910151471,0.12074536943814895,0.008117823319128022
EvenPaz_SmallestPiece,0.09886022740695223,0.0760701755613624,0.009176150932604573,0.09886022740695223,0.0760701755613624,0.009176150932604573
EvenPaz_HorVer,0.06824245774782967,0.05251193883309879,0.010718423704871347,0.06824245774782967,0.05251193883309879,0.010718423704871347
EvenPaz_MostValuableMargin,0.06062329578047757,0.04664927938069571,0.012107915657487072,0.06062329578047757,0.04664927938069571,0.012107915657487072
EvenPaz_Hor,0.11417245011520841,0.08785229724331596,0.009889964288009371,0.11417245011520841,0.08785229724331596,0.009889964288009371
EvenPaz_VerHor,0.0686519848650246,0.0528279705927153,0.009410112936623936,0.0686519848650246,0.0528279705927153,0.009410112936623936
EvenPaz_SmallestHalfCut,0.11132630148635034,0.08566204864020492,0.010002713737933083,0.11132630148635034,0.08566204864020492,0.010002713737933083
EvenPaz_SquarePiece,0.06754061177481581,0.051971014616753096,0.011097003971243443,0.06754061177481581,0.051971014616753096,0.011097003971243443

