Israel06HS_2020-06-15T00-51-42_NoiseProportion_0.6_50_exp.json
Assessor,egalitarianGain_Avg
,4,8,16,32,64,128
FOCSEV,0.8679097686835829,0.7620269192551888,0.7133841343136477,0.6811561112109524,0.6529859365951987,0.6389632182209877
FOCSUV,0.8679097686835829,0.7620269192551888,0.7133841343136477,0.6811561112109524,0.6529859365951987,0.6389632182209877
FOCSLE,0.8679097686835829,0.7620269192551888,0.7133841343136477,0.6811561112109524,0.6529859365951987,0.6389632182209877
FOCSAFR,0.8679097686835829,0.7620269192551888,0.7133841343136477,0.6811561112109524,0.6529859365951987,0.6389632182209877
FOCSSFR,0.8679097686835829,0.7620269192551888,0.7133841343136477,0.6811561112109524,0.6529859365951987,0.6389632182209877
""
""
Assessor,ttc_egalitarianGain_Avg
,4,8,16,32,64,128
FOCSEV,0.9603943730315675,0.9120980528132393,0.8947848731347116,0.8632947940817347,0.8063477297442708,0.7952796757115371
FOCSUV,0.9603943730315675,0.9120980528132393,0.8947848731347116,0.8632947940817347,0.8063477297442708,0.7952796757115371
FOCSLE,0.9603943730315675,0.9120980528132393,0.8947848731347116,0.8632947940817347,0.8063477297442708,0.7952796757115371
FOCSAFR,0.9603943730315675,0.9120980528132393,0.8947848731347116,0.8632947940817347,0.8063477297442708,0.7952796757115371
FOCSSFR,0.9603943730315675,0.9120980528132393,0.8947848731347116,0.8632947940817347,0.8063477297442708,0.7952796757115371
""
""
Assessor,ttc_utilitarianGain_Avg
,4,8,16,32,64,128
FOCSEV,1.0958100842451253,1.1292101870947329,1.173742363250406,1.2046581256647535,1.2288191514380828,1.2535790177897594
FOCSUV,1.0958100842451253,1.1292101870947329,1.173742363250406,1.2046581256647535,1.2288191514380828,1.2535790177897594
FOCSLE,1.0958100842451253,1.1292101870947329,1.173742363250406,1.2046581256647535,1.2288191514380828,1.2535790177897594
FOCSAFR,1.0958100842451253,1.1292101870947329,1.173742363250406,1.2046581256647535,1.2288191514380828,1.2535790177897594
FOCSSFR,1.0958100842451253,1.1292101870947329,1.173742363250406,1.2046581256647535,1.2288191514380828,1.2535790177897594
""
""
Assessor,utilitarianGain_Avg
,4,8,16,32,64,128
FOCSEV,1.005510464045385,0.9980457895700313,0.9992769625769194,1.000006203634755,1.0026555793767478,0.9999271695492127
FOCSUV,1.005510464045385,0.9980457895700313,0.9992769625769194,1.000006203634755,1.0026555793767478,0.9999271695492127
FOCSLE,1.005510464045385,0.9980457895700313,0.9992769625769194,1.000006203634755,1.0026555793767478,0.9999271695492127
FOCSAFR,1.005510464045385,0.9980457895700313,0.9992769625769194,1.000006203634755,1.0026555793767478,0.9999271695492127
FOCSSFR,1.005510464045385,0.9980457895700313,0.9992769625769194,1.000006203634755,1.0026555793767478,0.9999271695492127
""
""
Assessor,averageFaceRatio_Avg
,4,8,16,32,64,128
FOCSEV,0.7103691780685395,0.43098982118981677,0.45242230928730875,0.41618001561372653,0.4524872573810518,0.4375699157237286
FOCSUV,0.7103691780685395,0.43098982118981677,0.45242230928730875,0.41618001561372653,0.4524872573810518,0.4375699157237286
FOCSLE,0.7103691780685395,0.43098982118981677,0.45242230928730875,0.41618001561372653,0.4524872573810518,0.4375699157237286
FOCSAFR,0.7103691780685395,0.43098982118981677,0.45242230928730875,0.41618001561372653,0.4524872573810518,0.4375699157237286
FOCSSFR,0.7103691780685395,0.43098982118981677,0.45242230928730875,0.41618001561372653,0.4524872573810518,0.4375699157237286
""
""
Assessor,smallestFaceRatio_Avg
,4,8,16,32,64,128
FOCSEV,0.5359988512408619,0.14936138807621016,0.16897498511982706,0.08587027109408124,0.04446130414888024,0.03759835800762111
FOCSUV,0.5359988512408619,0.14936138807621016,0.16897498511982706,0.08587027109408124,0.04446130414888024,0.03759835800762111
FOCSLE,0.5359988512408619,0.14936138807621016,0.16897498511982706,0.08587027109408124,0.04446130414888024,0.03759835800762111
FOCSAFR,0.5359988512408619,0.14936138807621016,0.16897498511982706,0.08587027109408124,0.04446130414888024,0.03759835800762111
FOCSSFR,0.5359988512408619,0.14936138807621016,0.16897498511982706,0.08587027109408124,0.04446130414888024,0.03759835800762111
""
""
Assessor,largestEnvy_Avg
,4,8,16,32,64,128
FOCSEV,1.3754038553463679,1.6262990101909724,1.7770800540013156,1.8698078098893334,1.9174979669443248,1.9539146621476935
FOCSUV,1.3754038553463679,1.6262990101909724,1.7770800540013156,1.8698078098893334,1.9174979669443248,1.9539146621476935
FOCSLE,1.3754038553463679,1.6262990101909724,1.7770800540013156,1.8698078098893334,1.9174979669443248,1.9539146621476935
FOCSAFR,1.3754038553463679,1.6262990101909724,1.7770800540013156,1.8698078098893334,1.9174979669443248,1.9539146621476935
FOCSSFR,1.3754038553463679,1.6262990101909724,1.7770800540013156,1.8698078098893334,1.9174979669443248,1.9539146621476935
""
""
Assessor,ttc_largestEnvy_Avg
,4,8,16,32,64,128
FOCSEV,1.2226266715928094,1.3866167537449987,1.503506625763346,1.6459398562167613,1.8090921516383098,1.872041983488296
FOCSUV,1.2226266715928094,1.3866167537449987,1.503506625763346,1.6459398562167613,1.8090921516383098,1.872041983488296
FOCSLE,1.2226266715928094,1.3866167537449987,1.503506625763346,1.6459398562167613,1.8090921516383098,1.872041983488296
FOCSAFR,1.2226266715928094,1.3866167537449987,1.503506625763346,1.6459398562167613,1.8090921516383098,1.872041983488296
FOCSSFR,1.2226266715928094,1.3866167537449987,1.503506625763346,1.6459398562167613,1.8090921516383098,1.872041983488296
""
""
Assessor,experimentDurationSec_Avg
,4,8,16,32,64,128
