tlvRealEstate06_2020-05-30T19-08-55_NoiseProportion_0.6_50_exp.json
4
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
Hor,1.093157838755918,0.3068729580174363,0.05525078618325932,1.093157838755918,0.3068729580174363,0.05525078618325932,1.1688095803590586,0.16092357422377115,0.04870829098490664,1.1688095803590586,0.16092357422377115,0.04870829098490664,0.30952380952380953,-0.6099587603146863,1.889976316372029e-17,0.21324428887595662,-0.6057809054788565,0.02556552592307654,1.0149020067523968,0.32615128430969453,0.02768880769006847,1.0149020067523968,0.32615128430969453,0.02768880769006847,0.03761008262634277,0.009436521133770786
Ver,1.0728526861758982,0.2825980968085136,0.035301720014562894,1.0728526861758982,0.2825980968085136,0.035301720014562894,1.1266337520093492,0.11903230791625903,0.04350589654526716,1.1266337520093492,0.11903230791625903,0.04350589654526716,0.20192307692307693,-0.7455500196727465,6.658505343817712e-18,0.09402920152518054,-0.8261706942812186,0.005010285607359368,1.022280670435998,0.3212521876347204,0.0359621489698046,1.022280670435998,0.3212521876347204,0.0359621489698046,0.02264183521270752,0.004590887661011493
HighestScatter,1.1122333350708147,0.3296777620547662,0.0642287967571244,1.1128724482350505,0.33044182345728357,0.06377189990675096,1.1881323234787127,0.18011594600377098,0.05821319450941103,1.1890106818109931,0.1809883780163893,0.05795301116441768,0.5624389477116502,-0.29125198882032893,0.1506127921027902,0.32736253134648596,-0.39481351942498905,0.14098738589635548,1.0217214224528879,0.32162350282836843,0.041901109298120576,1.020408473279655,0.3224952412900754,0.041286084912073175,0.015099654197692871,0.0034142250367078155
MostValuableMargin,1.1149474305612317,0.33292247007052694,0.06194174703872281,1.1155865437254673,0.3336865314730441,0.06143905014049392,1.1897326730936608,0.1817054979942864,0.05769607308603818,1.1906110314259413,0.18257793000690473,0.057408567322598976,0.5667271079756548,-0.2858483355507635,0.16115909501897155,0.3352083967899157,-0.38030907484104626,0.15747622376915493,1.0129516392101543,0.3274462395415496,0.030195150447853022,1.0116386900369214,0.3283179780032565,0.028932445932000048,0.0029642248153686525,0.006763499462303817
LargestMargin,1.1178263770980041,0.33636425792869,0.060872716628579446,1.1182799360811448,0.3369064888389189,0.06046188310101586,1.1909773297249842,0.18294175687631345,0.05758422488770371,1.1917582981638422,0.1837174560891112,0.05730751233963106,0.5965765428163121,-0.24823407063502886,0.15240739432371048,0.35822566704489395,-0.33775765418591114,0.15394257272570233,1.0139537458131822,0.3267808863912529,0.03276361405352216,1.0128731943473748,0.3274983233581987,0.031594050076150224,0.0030090999603271484,0.0072840155220958705
VerHor,1.0749751687659863,0.28513553010726367,0.033566703040544335,1.0808584093948705,0.29216895914267954,0.03435492264028039,1.1436482575468387,0.1359320158876503,0.04342740585041265,1.149481791824937,0.14172619107092196,0.043276267490193206,0.7372237204453971,-0.07099988756818809,0.017463569916539756,0.5608367542140995,0.03680412069121391,0.036649244577527745,1.0460915677498777,0.3054428361233029,0.05824753070949935,1.03100682997773,0.3154584150724602,0.051353427783293444,0.017378511428833007,0.009522355504880987
HorVer,1.0982413766553871,0.3129503404194449,0.06550895320119302,1.100277798561617,0.31538488795321634,0.0640733794455393,1.1695699323751234,0.16167879611362518,0.05988843143551549,1.1710328070120815,0.16313180067546057,0.05932144242942291,0.76893100710105,-0.031044481832988427,0.03273380474915662,0.5513178476811224,0.019206769155837095,0.03502733295222417,1.0306938471967941,0.31566622138633443,0.05477397242334543,1.0270312927725,0.31809799073799216,0.053593064058886725,0.00034116268157958986,6.49554961259491e-05
SmallestPiece,1.0945953735386789,0.3085915344820553,0.06393678556541484,1.0950489325218198,0.30913376539228443,0.06371473576861003,1.1613669752402327,0.15353118466667223,0.0627919026987457,1.1626477349425912,0.15480330303083475,0.06289533488466893,0.6651529622635944,-0.16181864529005055,0.1428224890946965,0.36571350110191675,-0.3239150927862894,0.22055159414100742,1.0405029541713675,0.30915342104412596,0.06556560913138311,1.0375762086787148,0.3110966467725756,0.06563016284495252,0.00043931007385253904,8.307322042565704e-05
SquarePiece,1.0982413766553871,0.3129503404194449,0.06550895320119302,1.100277798561617,0.31538488795321634,0.0640733794455393,1.1695699323751234,0.16167879611362518,0.05988843143551549,1.1710328070120815,0.16313180067546057,0.05932144242942291,0.76893100710105,-0.031044481832988427,0.03273380474915662,0.5513178476811224,0.019206769155837095,0.03502733295222417,1.0306938471967941,0.31566622138633443,0.05477397242334543,1.0270312927725,0.31809799073799216,0.053593064058886725,0.0007230758666992188,0.00014043361107733947
SmallestHalfCut,1.069953551197501,0.2791321736173834,0.030150386967717872,1.0738427694585289,0.2837817438742728,0.03212583612028522,1.1297085308527421,0.12208634110079432,0.04064302742677169,1.1320413170303625,0.12440338787447909,0.041963972456817336,0.44944910992175585,-0.43363423873904744,0.013806151771416409,0.09797059098519612,-0.8188843515037746,0.005601177564771335,1.0261548672024743,0.3186798974056613,0.0383239599849259,1.0199732816941582,0.3227841886850112,0.033866922440848816,0.00039751529693603515,7.380762335352085e-05
Summary,LargestMargin,LargestMargin, ,LargestMargin,LargestMargin, ,LargestMargin,LargestMargin, ,LargestMargin,LargestMargin, ,HorVer,HorVer, ,VerHor,VerHor, ,MostValuableMargin,VerHor, ,MostValuableMargin,SmallestPiece, ,HorVer, , , , , , , , , , , , , , , , , , , , , , , , 
""
""
8
Cut Heuristic,egalitarianGain,,,ttc_egalitarianGain,,,utilitarianGain,,,ttc_utilitarianGain,,,averageFaceRatio,,,smallestFaceRatio,,,largestEnvy,,,ttc_largestEnvy,,,runDuration(sec),
,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageRatio,Improv(%),StDev,AverageGain,Improv(%),StDev,AverageGain,Improv(%),StDev,Average Time,StDev
Hor,1.0948301455827896,0.4091650715463049,0.045366201942214975,1.0956714905018416,0.4102479736547594,0.04404901722283414,1.218723640202869,0.21131955408888572,0.041464555803892245,1.2199493984495708,0.21253786551227663,0.040942857627630745,0.15476190476190477,-0.7535140212264607,0.0,0.08200689584659847,-0.8054193970327578,0.010094378392013565,1.073210223466105,0.36735409455222484,0.06501972462209414,1.0727243138377218,0.36764053306174765,0.06487218206953602,0.08716434955596924,0.01768042723511986
Ver,1.0672812862260344,0.3737067033938493,0.0334614148816561,1.0688513566870765,0.37572755426509524,0.03255818278188019,1.1660809119017146,0.15899664504843913,0.034464805428501104,1.1667286209341903,0.15964041906784454,0.03486737846851053,0.10096153846153846,-0.8392007150308716,4.724940790930073e-18,0.042454378875479655,-0.8992670243775209,0.001968990782397083,1.0737515870695606,0.36703496651971457,0.04272283356970143,1.073461573837648,0.367205926206534,0.04307992019700916,0.05716938495635986,0.011295645936712045
HighestScatter,1.128616880988318,0.45265226232849104,0.05884761302852093,1.1291628257439275,0.45335495240667606,0.05972804861185904,1.2614502198927116,0.2537865578872433,0.052361207483523305,1.2624194238821553,0.2547498736920625,0.052127570316014185,0.5151992140674082,-0.17945322049291404,0.09233494704264845,0.20100883265784955,-0.5230593786470191,0.0734699934150015,1.0813314639937965,0.36256671044549593,0.08885214980608064,1.0806503880480154,0.3629681974039465,0.08829876681550074,0.0701973819732666,0.013056147666116825
MostValuableMargin,1.1304796403404005,0.45504983552853634,0.057054882971315356,1.1309312599819736,0.45563111896057995,0.05797776127857455,1.2632084478668633,0.25553410413594124,0.05143704236865545,1.2638148898136716,0.25613686177873746,0.05184916934605241,0.5120147393613956,-0.18452506531156415,0.10396226291439548,0.1810266773893001,-0.5704717307498537,0.07770279138112639,1.0691375466999482,0.3697548937842709,0.07812478711709242,1.0685824033993407,0.3700821448003223,0.07744460687111467,0.026294984817504884,0.02509390508960041
LargestMargin,1.1315068467686502,0.45637196154579796,0.055908246890957504,1.1315068467686502,0.45637196154579796,0.055908246890957504,1.258717135008222,0.2510700772559036,0.05193659215106863,1.2599164950773762,0.25226215087804,0.05144932567159409,0.5327310076455198,-0.15153070747910283,0.10413397222002921,0.22257701003593322,-0.4718838169359362,0.09529473094573815,1.0774365649890645,0.3648627115956883,0.07313879115824994,1.076471419612812,0.3654316544338174,0.07185206591976107,0.025301294326782228,0.02665737453397883
