4,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_SmallestHalfCut,0.0036022131448234184,0.17018217959269893,0.00019107374985356888,0.060106077592673,2.812226996657896,0.017376485032740138
EvenPaz_HorVer,0.0011639605794403806,0.029292015567132137,0.00025862894729564774,0.05573607823820235,2.187456329367825,0.017009929970583607
EvenPaz_Hor,0.002775982313812558,0.12205279184912875,0.00016345107258892988,0.05902597858363774,2.65579250457839,0.017307336068689103
EvenPaz_HighestScatter,0.0009687619784342632,0.019438058420513663,0.0002837384800747293,0.055431715686850014,2.147311466155961,0.01713054183954179
EvenPaz_Ver,0.003931809763365652,0.19384845279001925,0.0001495535006430715,0.06063585939210424,3.004768138218736,0.017264338685990522
EvenPaz_VerHor,0.0022031003527631845,0.08415210286510698,0.00021379677650361004,0.05749624609856285,2.41949463249171,0.017396594271130033
EvenPaz_LargestMargin,0.0011663124530854046,0.030462539650644157,0.0004060582208401463,0.056208052787373744,2.249540064683115,0.01736437417051387
EvenPaz_SquarePiece,0.0011955868338313351,0.031050906749454644,0.00024863128059843996,0.05571123213559554,2.1816234923680216,0.016998010438305143
EvenPaz_SmallestPiece,0.0015756579187605766,0.05331355592591947,0.00029327793180299044,0.05644548211626968,2.2990106286877996,0.01718903015399965

128,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_MostValuableMargin,0.0004322151627914048,0.020116833492440037,9.36922961777592e-05,0.031175874682828945,2.4703778990214285,0.009266821755578226
EvenPaz_SmallestHalfCut,0.001973175035714537,0.19307172682525423,7.699779371487056e-05,0.03329513244038633,3.19446474482819,0.009397889628015124
EvenPaz_HorVer,0.000542739148667731,0.030803936886675997,8.506943717616514e-05,0.0313830749400882,2.5027570597058415,0.009314310649520464
EvenPaz_Hor,0.0015534013552305226,0.1414930441233426,4.9013160197316336e-05,0.03295216235204114,3.0781022737042565,0.009567442475745813
EvenPaz_HighestScatter,0.0004472141295935201,0.021661553759839677,9.840074853020014e-05,0.031210751726148404,2.475180907905025,0.009276087198756425
EvenPaz_Ver,0.0021357259241895823,0.21922986917391818,4.864887219494986e-05,0.0341228824256477,3.556455284867354,0.009532716284832928
EvenPaz_VerHor,0.001178669162114547,0.09713221328207527,9.02937639223327e-05,0.031843233644392524,2.6895610228695777,0.009121347787927003
EvenPaz_LargestMargin,0.0005518097559978865,0.03294352454939186,0.00016310270316728475,0.031332963686081926,2.5127826509507627,0.009276846491120084
EvenPaz_SquarePiece,0.0005608875864556337,0.033339792624649305,7.694139786976999e-05,0.031409966234320644,2.518935162097156,0.009346008736285593
EvenPaz_SmallestPiece,0.0008430026252348076,0.06566166772607203,8.584403140605785e-05,0.03194358390700594,2.724852118534883,0.009178273875436998

