
NumberOfAgents,NoiseProportion,Algorithm,Method,egalitarianGain_Avg,egalitarianGain_StDev,egalitarianGain_interval,ttc_egalitarianGain_Avg,ttc_egalitarianGain_StDev,ttc_egalitarianGain_interval,utilitarianGain_Avg,utilitarianGain_StDev,utilitarianGain_interval,ttc_utilitarianGain_Avg,ttc_utilitarianGain_StDev,ttc_utilitarianGain_interval,averageFaceRatio_Avg,averageFaceRatio_StDev,averageFaceRatio_interval,largestFaceRatio,smallestFaceRatio_Avg,smallestFaceRatio_StDev,smallestFaceRatio_interval,averageInheritanceGain,largestInheritanceGain,largestEnvy_Avg,largestEnvy_StDev,largestEnvy_interval,ttc_largestEnvy_Avg,ttc_largestEnvy_StDev,ttc_largestEnvy_interval,experimentDurationSec_Avg,experimentDurationSec_StDev,experimentDurationSec_interval,experiment,dishonestAgent,relativeValues,ttc_relativeValues,comment
4,0.6,Honest_EvenPaz,Hor,1.0625771727883944,0.03846075575431728,0.12239929004876748,1.0635920392492513,0.038061261835543474,0.12112792210298225,1.1167441362746708,0.039454654052217465,0.12556231801474824,1.118544559901466,0.0380441706646688,0.12107353036937916,0.3651960784313726,2.74708955197652e-17,8.742464994972677e-17,0,0.32702836672235414,0.015224318589769683,0.04845057644648305,0,0,1.0241767383992229,0.03799304296198487,0.12091081920087503,1.0209964620883574,0.036247364672638394,0.11535529177872937,0.201925892829895,0.0538881948931175,0.17149628673604006,450,,"{'300': 0.26613368777172725, '768': 0.2641452636338367, '806': 0.2653511683254933, '930': 0.28768568635443553}","{'300': 0.2765027482362407, '768': 0.2696486128931871, '806': 0.2653511683254933, '930': 0.28768568635443553}",
4,0.6,Assessor,Assessor,0.9057882713972442,0.037227870432122244,0.11847569871030869,0.9383701369171774,0.0506293697314221,0.16112525064063515,1.0063385635609379,0.07451880632556603,0.23715209986499117,1.1014078528392264,0.052646595763422226,0.1675449641730972,0.6845637760591973,0.0,0.0,0,0.6843254999970521,0.0,0.0,0,0,1.3750425977793521,0.09035687973423165,0.28755591806722,1.3014866534134732,0.11059176958240723,0.35195236850238043,0.08694540023803711,0.06612363152002439,0.21043490682287963,450,,"{'300': 0.22395430226563212, '768': 0.23630232853368313, '806': 0.2537312584454109, '930': 0.2733256434914322}","{'300': 0.22395430226563212, '768': 0.3247660519793071, '806': 0.309436765319989, '930': 0.2733256434914322}",
4,0.6,Honest_HighestBidder,HighestBidder,0.6878227033486164,0.20506799839057877,0.6526178938101366,0.6878227033486164,0.20506799839057877,0.6526178938101366,1.2034306449018997,0.03563296480318903,0.11339999718423312,1.2034306449018997,0.03563296480318903,0.11339999718423312,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,17.245240335464477,1.9963514339833521,6.353281245129259,450,,"{'930': 0.2558444937217053, '300': 0.1418855431498523, '806': 0.2640715322123934, '768': 0.5253640463584837}","{'930': 0.2558444937217053, '300': 0.1418855431498523, '806': 0.2640715322123934, '768': 0.5253640463584837}",
4,0.6,Integrated_Honest_EvenPaz,Hor,0.1730966345471574,0.03846075575431728,0.12239929004876748,0.17421705804225457,0.038061261835543474,0.12112792210298225,0.10971016784158791,0.039454654052217465,0.12556231801474824,0.11149925124948634,0.0380441706646688,0.12107353036937916,-0.4665273109633653,2.74708955197652e-17,8.742464994972677e-17,0,-0.5221157669504308,0.015224318589769683,0.04845057644648305,0,0,-0.25516726532455497,0.03799304296198487,0.12091081920087503,-0.25748012189787245,0.036247364672638394,0.11535529177872937,1.32244480187643,0.0538881948931175,0.17149628673604006,450,,"{'300': 0.26613368777172725, '768': 0.2641452636338367, '806': 0.2653511683254933, '930': 0.28768568635443553}","{'300': 0.2765027482362407, '768': 0.2696486128931871, '806': 0.2653511683254933, '930': 0.28768568635443553}",
8,0.6,Honest_EvenPaz,Hor,1.0634857227306669,0.03896094599180895,0.09212799773453396,1.0651034338675698,0.037342205310591174,0.08830028426362947,1.1641312253872178,0.03534217070433284,0.08357095393081118,1.165979529372089,0.03249014651027774,0.07682698835708039,0.1825980392156863,1.4416768543014455e-17,3.4090240518014397e-17,0,0.15922226548356685,0.007739257781660265,0.018300436635334035,0,0,1.0748871288332391,0.08360904761328276,0.19770398159024322,1.066939962885745,0.06942388980432473,0.16416141343077292,0.4503632116317749,0.08837808190625959,0.20898095573331596,850,,"{'206': 0.14410091755075488, '313': 0.12696191455078182, '404': 0.13432003427749412, '46': 0.13735683860999917, '487': 0.14525758976750835, '935': 0.13614659671684992, '946': 0.13930605876220678, '971': 0.14295744001873498}","{'206': 0.14410091755075488, '313': 0.12696191455078182, '404': 0.13432003427749412, '46': 0.13735683860999917, '487': 0.14525758976750835, '935': 0.13614659671684992, '946': 0.13930605876220678, '971': 0.14295744001873498}",
8,0.6,Assessor,Assessor,0.8757561938173238,0.013154751957337613,0.031106045494345723,0.9056771751229626,0.04712550002192744,0.11143410019283602,0.9979603635215919,0.04826541651202963,0.1141295743694582,1.1906344094597612,0.053755181526633694,0.12711080585533888,0.7303927109082697,4.7897142983688304e-17,1.1325874585333716e-16,0,0.7292257909463372,0.0,0.0,0,0,1.577420969725306,0.0299061725159747,0.07071686078617147,1.5200830341871967,0.0751679841745645,0.17774403827873358,0.3561000156402588,0.0513991015452679,0.12153956199408143,850,,"{'206': 0.10962545665073067, '313': 0.11173718960700504, '404': 0.10845071449978377, '46': 0.17140850568876195, '487': 0.11524072745195772, '935': 0.150538283339261, '946': 0.11441196889457696, '971': 0.11056109056540149}","{'206': 0.10962545665073067, '313': 0.11286423270551878, '404': 0.10845071449978377, '46': 0.17140850568876195, '487': 0.11524072745195772, '935': 0.150538283339261, '946': 0.11441196889457696, '971': 0.16676988577163296}",
8,0.6,Honest_HighestBidder,HighestBidder,0.5998439202609472,0.1851040685251709,0.4377015693952913,0.5998439202609472,0.1851040685251709,0.4377015693952913,1.3310790951209701,0.035066541892684454,0.08291919535851026,1.3310790951209701,0.035066541892684454,0.08291919535851026,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,31.809634184837343,3.156030507165092,7.462826274170911,850,,"{'971': 0.2775682142280399, '935': 0.0693786174999262, '487': 0.062102202066106296, '46': 0.09179927137181207, '313': 0.09057205938136559, '946': 0.342602582279235, '206': 0.18011766250004654, '404': 0.15863135619339308}","{'971': 0.2775682142280399, '935': 0.0693786174999262, '487': 0.062102202066106296, '46': 0.09179927137181207, '313': 0.09057205938136559, '946': 0.342602582279235, '206': 0.18011766250004654, '404': 0.15863135619339308}",
8,0.6,Integrated_Honest_EvenPaz,Hor,0.21436277612271393,0.03896094599180895,0.09212799773453396,0.21620999244653058,0.037342205310591174,0.08830028426362947,0.1665104827202194,0.03534217070433284,0.08357095393081118,0.16836256427819718,0.03249014651027774,0.07682698835708039,-0.7500001896395995,1.4416768543014455e-17,3.4090240518014397e-17,0,-0.7816557402928117,0.007739257781660265,0.018300436635334035,0,0,-0.3185794093884645,0.08360904761328276,0.19770398159024322,-0.323617484892734,0.06942388980432473,0.16416141343077292,0.2647098900628614,0.08837808190625959,0.20898095573331596,850,,"{'206': 0.14410091755075488, '313': 0.12696191455078182, '404': 0.13432003427749412, '46': 0.13735683860999917, '487': 0.14525758976750835, '935': 0.13614659671684992, '946': 0.13930605876220678, '971': 0.14295744001873498}","{'206': 0.14410091755075488, '313': 0.12696191455078182, '404': 0.13432003427749412, '46': 0.13735683860999917, '487': 0.14525758976750835, '935': 0.13614659671684992, '946': 0.13930605876220678, '971': 0.14295744001873498}",
16,0.6,Honest_EvenPaz,Hor,1.0597710585627393,0.03152565205088832,0.06719533673732725,1.0610410548771958,0.030500870580632507,0.06501106673825288,1.189962558449875,0.016272402821989492,0.03468380560008775,1.1904965515082957,0.015330289843785679,0.03267573932082969,0.09129901960784315,6.424167446426539e-18,1.3692788784282843e-17,0,0.08156511661432375,0.002580068324621987,0.005499285458027537,0,0,1.0828865422684555,0.054854877872966265,0.1169204045140461,1.0800337232792283,0.051958074813774666,0.11074601494995731,0.9758502435684204,0.1645394405254154,0.3507075157344819,1650,,"{'108': 0.07105848578297665, '177': 0.0835390315902833, '341': 0.0796213747585301, '369': 0.07648089694858855, '434': 0.07256358410400751, '451': 0.08203631719412856, '504': 0.06784975037329756, '506': 0.0686451851250578, '577': 0.0681446079791065, '666': 0.0738420152073158, '720': 0.07163515426545147, '802': 0.08060172747014448, '808': 0.07932529372360139, '824': 0.06858216974580872, '852': 0.0649797894876854, '988': 0.07503348830153324}","{'108': 0.07105848578297665, '177': 0.0835390315902833, '341': 0.0796213747585301, '369': 0.07648089694858855, '434': 0.07256358410400751, '451': 0.08203631719412856, '504': 0.06784975037329756, '506': 0.0686451851250578, '577': 0.0681446079791065, '666': 0.0738420152073158, '720': 0.07163515426545147, '802': 0.08060172747014448, '808': 0.07932529372360139, '824': 0.06858216974580872, '852': 0.0649797894876854, '988': 0.07503348830153324}",
16,0.6,Assessor,Assessor,0.8673427529024436,0.005690350799559051,0.01212869562579327,0.8957048048379654,0.026763092671031084,0.057044181711431254,1.0106315579940865,0.04513725436238399,0.09620778029849893,1.2902563097310098,0.043134766756927484,0.09193957900186048,0.6845640944672089,5.607473066727768e-17,1.1952045919813044e-16,0,0.6825411268179914,0.0,0.0,0,0,1.67897525522293,0.009807878912573793,0.02090499905110628,1.6392327867887675,0.0405785708151271,0.08649117632334946,0.6150066709518432,0.05399088647492135,0.1150788504413161,1650,,"{'108': 0.055147589654165226, '177': 0.0635095582579164, '341': 0.05582062478163949, '369': 0.05472029564762985, '434': 0.05448075713748048, '451': 0.06761880104735084, '504': 0.09698660729544113, '506': 0.05742942859258887, '577': 0.05774883907707823, '666': 0.05773417600119823, '720': 0.054049904945441984, '802': 0.059455651056464484, '808': 0.0542927430405647, '824': 0.05587900869466446, '852': 0.058744368574085416, '988': 0.05402694400513207}","{'108': 0.055147589654165226, '177': 0.08750749749299773, '341': 0.08628177044871618, '369': 0.08350112357721073, '434': 0.06798587570835657, '451': 0.08768065231195477, '504': 0.09698660729544113, '506': 0.07969556113315134, '577': 0.05774883907707823, '666': 0.09395435997948152, '720': 0.08555515558053256, '802': 0.09453750194356553, '808': 0.08112261399112833, '824': 0.08932902591151155, '852': 0.09628249647609101, '988': 0.09114588183690021}",
