4,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_VerHor,0.10762167329535123,0.0707182649349202,0.017776148583850102,0.10762167329535123,0.0707182649349202,0.017776148583850102
EvenPaz_SmallestHalfCut,0.29207318027827217,0.1917829794916534,0.01875356634609589,0.29207318027827217,0.1917829794916534,0.01875356634609589
EvenPaz_SquarePiece,0.08593217043425681,0.056464952191794024,0.02004503016956193,0.08593217043425681,0.056464952191794024,0.02004503016956193

64,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.07310923776887945,0.04620398422370116,0.01415163528392614,0.07310923776887945,0.04620398422370116,0.01415163528392614
EvenPaz_LargestMargin,0.07451308143478438,0.047087171754027296,0.015726124261769735,0.07451308143478438,0.047087171754027296,0.015726124261769735
EvenPaz_Ver,0.4446709584572997,0.2809115746187384,0.00783716639221153,0.4446709584572997,0.2809115746187384,0.00783716639221153
EvenPaz_SmallestPiece,0.08246680019691982,0.05211701286187931,0.015065133981360977,0.08246680019691982,0.05211701286187931,0.015065133981360977
EvenPaz_HorVer,0.07988665036583939,0.0504843286477985,0.014462535039987937,0.07988665036583939,0.0504843286477985,0.014462535039987937
EvenPaz_MostValuableMargin,0.07206036669090218,0.04554044599106174,0.013714699141182542,0.07206036669090218,0.04554044599106174,0.013714699141182542
EvenPaz_Hor,0.3650820194077704,0.23063562951464128,0.01084079617609155,0.3650820194077704,0.23063562951464128,0.01084079617609155
EvenPaz_VerHor,0.08247470068730746,0.0521205872067793,0.015385949909241399,0.08247470068730746,0.0521205872067793,0.015385949909241399
EvenPaz_SmallestHalfCut,0.33746730704505906,0.2131893245216289,0.012794290193348523,0.33746730704505906,0.2131893245216289,0.012794290193348523
EvenPaz_SquarePiece,0.07970665037098522,0.050370689130861374,0.014356586069884835,0.07970665037098522,0.050370689130861374,0.014356586069884835

128,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.0677611774985548,0.04151884590622367,0.009009677920545143,0.0677611774985548,0.04151884590622367,0.009009677920545143
EvenPaz_LargestMargin,0.06787322914630126,0.04158753261806937,0.009714705522084411,0.06787322914630126,0.04158753261806937,0.009714705522084411
EvenPaz_Ver,0.49221303071955774,0.3015695680985143,0.004408493078786257,0.49221303071955774,0.3015695680985143,0.004408493078786257
EvenPaz_SmallestPiece,0.07569086377436741,0.046377364419069124,0.009790015950668123,0.07569086377436741,0.046377364419069124,0.009790015950668123
EvenPaz_HorVer,0.07203601125162615,0.044138220454611646,0.009125782229503636,0.07203601125162615,0.044138220454611646,0.009125782229503636
EvenPaz_MostValuableMargin,0.06645592691548936,0.04071903414854099,0.00885070572131048,0.06645592691548936,0.04071903414854099,0.00885070572131048
EvenPaz_Hor,0.40672356699154255,0.24919195053688964,0.006473925539369233,0.40672356699154255,0.24919195053688964,0.006473925539369233
EvenPaz_VerHor,0.08581122559721205,0.05257721522305737,0.009865458932526298,0.08581122559721205,0.05257721522305737,0.009865458932526298
EvenPaz_SmallestHalfCut,0.37813013466431955,0.2316708277569077,0.011793685231531464,0.37813013466431955,0.2316708277569077,0.011793685231531464
EvenPaz_SquarePiece,0.07203601125162615,0.044138220454611646,0.009125782229503636,0.07203601125162615,0.044138220454611646,0.009125782229503636

