4,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HorVer,0.465647474851745,0.31749713677712654,0.0001941185730766305,0.465647474851745,0.31749713677712654,0.0001941185730766305
EvenPaz_MostValuableMargin,0.46544508924387995,0.3173591415875157,0.00022940818117338975,0.46544508924387995,0.3173591415875157,0.00022940818117338975
EvenPaz_Hor,0.4656524617844322,0.317500534539728,0.00023477788515361754,0.4656524617844322,0.317500534539728,0.00023477788515361754
EvenPaz_VerHor,0.4655895119588326,0.317457611858168,0.00023388843766255262,0.4655895119588326,0.317457611858168,0.00023388843766255262
EvenPaz_SmallestHalfCut,0.4656344235221447,0.3174882357243358,0.00022705975891914606,0.4656344235221447,0.3174882357243358,0.00022705975891914606
EvenPaz_SquarePiece,0.465647474851745,0.31749713677712654,0.0001941185730766305,0.465647474851745,0.31749713677712654,0.0001941185730766305

16,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.5274581856383704,0.3448914254368626,0.00015870892399794654,0.5274581856383704,0.3448914254368626,0.00015870892399794654
EvenPaz_LargestMargin,0.5274383465350435,0.3448784527653771,0.0001864575754615622,0.5274383465350435,0.3448784527653771,0.0001864575754615622
EvenPaz_Ver,0.5275553221699384,0.34495493871750577,0.00019840159611114977,0.5275553221699384,0.34495493871750577,0.00019840159611114977
EvenPaz_SmallestPiece,0.5274951204032595,0.34491557282495316,0.0002168625090226208,0.5274951204032595,0.34491557282495316,0.0002168625090226208
EvenPaz_HorVer,0.5275967598051282,0.34498203489585805,0.00017900434397502148,0.5275967598051282,0.34498203489585805,0.00017900434397502148
EvenPaz_MostValuableMargin,0.5273916999991891,0.3448479505224315,0.00018882389818969945,0.5273916999991891,0.3448479505224315,0.00018882389818969945
EvenPaz_Hor,0.5275551596832267,0.34495483260649545,0.00019071552855994748,0.5275551596832267,0.34495483260649545,0.00019071552855994748
EvenPaz_VerHor,0.5275502045124605,0.34495159332064623,0.00017830384992469694,0.5275502045124605,0.34495159332064623,0.00017830384992469694
EvenPaz_SmallestHalfCut,0.5275376047482905,0.3449433536206639,0.0001931440098128568,0.5275376047482905,0.3449433536206639,0.0001931440098128568
EvenPaz_SquarePiece,0.5275967598051282,0.34498203489585805,0.00017900434397502148,0.5275967598051282,0.34498203489585805,0.00017900434397502148

32,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.5604286486697138,0.3584265016160178,0.00013728673721103064,0.5604286486697138,0.3584265016160178,0.00013728673721103064
EvenPaz_LargestMargin,0.5604113156257803,0.3584154164565694,0.00016318367218453675,0.5604113156257803,0.3584154164565694,0.00016318367218453675
EvenPaz_Ver,0.5605790952703869,0.3585227194385883,0.00019302277301225387,0.5605790952703869,0.3585227194385883,0.00019302277301225387
EvenPaz_SmallestPiece,0.5605111824263518,0.35847928638146553,0.0001617268030055325,0.5605111824263518,0.35847928638146553,0.0001617268030055325
EvenPaz_HorVer,0.5605630511678591,0.35851246040606666,0.00016004939262207973,0.5605630511678591,0.35851246040606666,0.00016004939262207973
EvenPaz_MostValuableMargin,0.560364205015,0.35838528606284675,0.0001606372623250912,0.560364205015,0.35838528606284675,0.0001606372623250912
EvenPaz_Hor,0.5606031344770148,0.35853809346083415,0.00020431337910707553,0.5606031344770148,0.35853809346083415,0.00020431337910707553
EvenPaz_VerHor,0.5605631860049999,0.35851254511735625,0.0002081040497355125,0.5605631860049999,0.35851254511735625,0.0002081040497355125
EvenPaz_SmallestHalfCut,0.5605986294990806,0.35853521343163375,0.00017293657900476652,0.5605986294990806,0.35853521343163375,0.00017293657900476652
EvenPaz_SquarePiece,0.5605630511678591,0.35851246040606666,0.00016004939262207973,0.5605630511678591,0.35851246040606666,0.00016004939262207973

64,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.5764544050970833,0.3644998600946055,0.00016731097005994464,0.5764544050970833,0.3644998600946055,0.00016731097005994464
EvenPaz_LargestMargin,0.5764785364425237,0.36451511859842783,0.000180753861708558,0.5764785364425237,0.36451511859842783,0.000180753861708558
EvenPaz_Ver,0.5766114894391883,0.3645991870631599,0.00017248164542559054,0.5766114894391883,0.3645991870631599,0.00017248164542559054
EvenPaz_SmallestPiece,0.5765524784805514,0.3645618744048974,0.00015914313463836688,0.5765524784805514,0.3645618744048974,0.00015914313463836688
EvenPaz_HorVer,0.57661979962615,0.3646044418935693,0.0001674396245396029,0.57661979962615,0.3646044418935693,0.0001674396245396029
EvenPaz_MostValuableMargin,0.57642196362634,0.3644793479718044,0.00017510841158408413,0.57642196362634,0.3644793479718044,0.00017510841158408413
EvenPaz_Hor,0.5766320132436148,0.36461216452708767,0.00015288111160944044,0.5766320132436148,0.36461216452708767,0.00015288111160944044
EvenPaz_VerHor,0.5766145593532829,0.36460112788407534,0.00018069984252690023,0.5766145593532829,0.36460112788407534,0.00018069984252690023
EvenPaz_SmallestHalfCut,0.5766006079288578,0.36459230705244117,0.00015306627988538311,0.5766006079288578,0.36459230705244117,0.00015306627988538311
EvenPaz_SquarePiece,0.57661979962615,0.3646044418935693,0.0001674396245396029,0.57661979962615,0.3646044418935693,0.0001674396245396029

128,agents
Cut Pattern,pfAvg,pfAvg Improv(%),pfAvg stdev,pfMax,pfMax Improv(%),pfMax stdev
EvenPaz_HighestScatter,0.5827477935229881,0.3663553192056359,0.00022026787750593964,0.5827477935229881,0.3663553192056359,0.00022026787750593964
EvenPaz_LargestMargin,0.5827892789428961,0.36638140046554235,0.00016056167560227617,0.5827892789428961,0.36638140046554235,0.00016056167560227617
EvenPaz_Ver,0.58298938294224,0.3665071999765108,0.00015779646668932844,0.58298938294224,0.3665071999765108,0.00015779646668932844
EvenPaz_SmallestPiece,0.582823438218833,0.36640287570392194,0.00014857583754973792,0.582823438218833,0.36640287570392194,0.00014857583754973792
EvenPaz_HorVer,0.5829112554876251,0.36645808283494913,0.00017591051246317884,0.5829112554876251,0.36645808283494913,0.00017591051246317884
EvenPaz_MostValuableMargin,0.5826186891077458,0.3662741566185328,0.0001603092522282986,0.5826186891077458,0.3662741566185328,0.0001603092522282986
EvenPaz_Hor,0.5829356110252778,0.3664733945586717,0.00015971015752750658,0.5829356110252778,0.3664733945586717,0.00015971015752750658
EvenPaz_VerHor,0.5828986451634405,0.3664501554584747,0.00015164559819654585,0.5828986451634405,0.3664501554584747,0.00015164559819654585
EvenPaz_SmallestHalfCut,0.5829661005666423,0.3664925636330593,0.00016477205414012287,0.5829661005666423,0.3664925636330593,0.00016477205414012287
EvenPaz_SquarePiece,0.5829112554876251,0.36645808283494913,0.00017591051246317884,0.5829112554876251,0.36645808283494913,0.00017591051246317884

