tlvRealEstate06_2020-05-30T19-08-55_NoiseProportion_0.6_50_exp.json
FOCSEV
NumberOfAgents,FOCS,Assessor,FOCSTTC,Selling,FOCS_Conf,As_Conf,FOCSTTC_Conf
4,0.5925668459925368,0.7935668796805543,,1.0,0.4753347014539048,0.0,
8,0.5197546219368819,0.6278730560333143,,1.0,0.2578587932707538,0.0,
16,0.40065688703129315,0.5264340298302252,,1.0,0.1295600823268163,9.902181684145217e-17,
32,0.3947771579771813,0.5131153036654346,,1.0,0.14004846305970034,6.861910031938191e-17,
64,0.40961821424996964,0.4508211729718222,,1.0,0.0746644006316721,2.7356455444358685e-17,
128,0.4279305276419264,0.5445622104557837,,1.0,0.0663816640879563,3.106929628498022e-17,
""
""
""
FOCSUV
NumberOfAgents,FOCS,Assessor,FOCSTTC,Selling,FOCS_Conf,As_Conf,FOCSTTC_Conf
4,0.5818731222687158,0.7935668796805543,,1.0,0.5015415873091504,0.0,
8,0.5111097274364552,0.6278730560333143,,1.0,0.240379448064261,0.0,
16,0.44307484147304027,0.5264340298302252,,1.0,0.14475318522377603,9.902181684145217e-17,
32,0.4334204596165181,0.5131153036654346,,1.0,0.09876819923571935,6.861910031938191e-17,
64,0.43805616844725864,0.4508211729718222,,1.0,0.06272788403992878,2.7356455444358685e-17,
128,0.45261322972545814,0.5445622104557837,,1.0,0.044695150411878146,3.106929628498022e-17,
""
""
""
FOCSLE
NumberOfAgents,FOCS,Assessor,FOCSTTC,Selling,FOCS_Conf,As_Conf,FOCSTTC_Conf
4,0.4031255219541086,0.7935668796805543,,1.0,0.8644655426292147,0.0,
8,0.4129639638566649,0.6278730560333143,,1.0,0.32101180195697954,0.0,
16,0.3766133159063802,0.5264340298302252,,1.0,0.26397902206137314,9.902181684145217e-17,
32,0.31670640666359434,0.5131153036654346,,1.0,0.15633308576305496,6.861910031938191e-17,
64,0.281853207903365,0.4508211729718222,,1.0,0.11616819274199015,2.7356455444358685e-17,
128,0.2641144312076543,0.5445622104557837,,1.0,0.0984391762138579,3.106929628498022e-17,
""
""
""
FOCSAFR
NumberOfAgents,FOCS,Assessor,FOCSTTC,Selling,FOCS_Conf,As_Conf,FOCSTTC_Conf
4,0.7747950239317084,0.7935668796805543,,1.0,0.083159151869978,0.0,
8,0.677872227180266,0.6278730560333143,,1.0,0.053524027998067096,0.0,
16,0.6347247146228712,0.5264340298302252,,1.0,0.027326559561183916,9.902181684145217e-17,
32,0.6290630986604884,0.5131153036654346,,1.0,0.01819161816683459,6.861910031938191e-17,
64,0.6707211105894741,0.4508211729718222,,1.0,0.020725524305205207,2.7356455444358685e-17,
128,0.6876818440933959,0.5445622104557837,,1.0,0.00794308287736506,3.106929628498022e-17,
""
""
""
FOCSSFR
NumberOfAgents,FOCS,Assessor,FOCSTTC,Selling,FOCS_Conf,As_Conf,FOCSTTC_Conf
4,0.735356544703453,0.7935668796805543,,1.0,0.05611287673217514,0.0,
8,0.6139845990921795,0.6278730560333143,,1.0,0.0441059404709286,0.0,
16,0.5429202482489519,0.5264340298302252,,1.0,0.07822255498241557,9.902181684145217e-17,
32,0.5754179943584773,0.5131153036654346,,1.0,0.05740405652821634,6.861910031938191e-17,
64,0.6087432761843119,0.4508211729718222,,1.0,0.04203141564353471,2.7356455444358685e-17,
128,0.6096645291618764,0.5445622104557837,,1.0,0.029933719435822063,3.106929628498022e-17,
""
""
""
